CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg14655843,Viral_Load(log10)_Blood,chr9,114688737,114688738,UGCG,Body,,5.949252877965578e-07,0.1815927093419495,0.0022238362858329,4.278307434750322e-07,0.1815349326730312,0.0017025594572776,Common
cg20692268,Viral_Load(log10)_Blood,chr1,25358981,25358982,,,,1.9828801724141666e-07,-0.1979403221986032,0.0010851226762957,4.816839560979636e-07,-0.1873069916471557,0.0019012848973131,Common
cg12415479,Viral_Load(log10)_Blood,chr3,129311698,129311699,PLXND1,Body,,7.602087422398156e-07,-0.1092664101588986,0.0025826552267875,5.087650191647185e-07,-0.1100002069293487,0.0019919832707216,Common
cg26601496,Viral_Load(log10)_Blood,chr1,204955125,204955126,NFASC;NFASC;NFASC;NFASC,Body;Body;Body;Body,S_Shelf,1.6764987293376526e-05,0.1572838821260512,0.0237694940604061,5.145631976997792e-07,0.1832490073287727,0.0019985675763715,Common
cg18437480,Viral_Load(log10)_Blood,chr17,76130305,76130306,TMC8,Body,S_Shore,2.7152676810308824e-06,0.1105624551285848,0.0071448517669663,5.271664424759626e-07,0.1159008657118391,0.0020312685316549,Common
cg04368094,Viral_Load(log10)_Blood,chr14,56586522,56586523,PELI2,Body,S_Shore,3.453016729132552e-07,-0.1412441294020435,0.0016534425305778,5.740463183008149e-07,-0.1303503168825257,0.0021920542140275,Common
cg10666909,Viral_Load(log10)_Blood,chr6,32820249,32820250,TAP1,Body,N_Shore,1.0,0.0,1.0,5.779245344407619e-07,-0.1073405196300412,0.0021920542140275,Beta-only
cg05391998,Viral_Load(log10)_Blood,chr2,201229134,201229135,SPATS2L;SPATS2L;SPATS2L;SPATS2L,5'UTR;5'UTR;5'UTR;5'UTR,,7.405106180284848e-07,-0.1913960220255977,0.0025754766118347,5.853936306514735e-07,-0.1954935510688662,0.0022031720393404,Common
cg24533564,Viral_Load(log10)_Blood,chr2,219155468,219155469,PNKD;TMBIM1,Body;5'UTR,N_Shore,7.168087807581568e-07,0.1829800230194442,0.0025154062756556,6.159966900113195e-07,0.1820870033110981,0.0023005154538245,Common
cg13446863,Viral_Load(log10)_Blood,chr9,139259726,139259727,CARD9;CARD9;DNLZ,Body;Body;TSS1500,S_Shore,2.155399604050819e-06,0.1553882410450936,0.0059454394029889,6.593203365178672e-07,0.1623992866065602,0.0024435166618302,Common
cg16091292,Viral_Load(log10)_Blood,chr11,558659,558660,C11orf35,Body,N_Shore,1.0,0.0,1.0,6.741258879929653e-07,0.1593020334405801,0.0024794605511096,Beta-only
cg17111087,Viral_Load(log10)_Blood,chr1,167407514,167407515,CD247;CD247,Body;Body,N_Shore,7.189933593354024e-07,0.2099805124859157,0.0028690231682013,6.917692025239543e-07,0.2076244868186688,0.0025109156178167,Common
cg24632582,Viral_Load(log10)_Blood,chr15,41233701,41233702,,,N_Shore,5.305234688620251e-07,-0.1445210147489712,0.0020403065410609,6.930216267061224e-07,-0.1401520137020064,0.0025109156178167,Common
cg07409200,Viral_Load(log10)_Blood,chr13,43354674,43354675,C13orf30,TSS1500,,8.949833192941492e-06,-0.1029713370457534,0.0156316066929311,7.137616365015529e-07,-0.1134097143644008,0.0025669036169121,Common
cg25008614,Viral_Load(log10)_Blood,chr15,44956192,44956193,SPG11;SPG11,TSS1500;TSS1500,S_Shore,1.919691563470128e-06,-0.1559198291617557,0.0054071357434257,7.510424074707783e-07,-0.1589527922696047,0.0026811164696284,Common
cg26072906,Viral_Load(log10)_Blood,chr1,212874552,212874553,BATF3,TSS1500,S_Shore,3.8076412997943465e-07,0.2039459753649108,0.0017364294857081,7.638766834325228e-07,0.2014560452731375,0.002707028421045,Common
cg15389765,Viral_Load(log10)_Blood,chr17,20120115,20120116,CYTSB;CYTSB;CYTSB;CYTSB,Body;Body;Body;Body,,2.277443708780748e-06,-0.1350726280002737,0.0061966144753055,8.065335531157613e-07,-0.1381562417116736,0.0028374843954438,Common
cg23530543,Viral_Load(log10)_Blood,chr11,124788414,124788415,HEPN1,TSS1500,N_Shelf,1.80889840947339e-06,0.1058569633046713,0.0052277796740554,9.212748400251078e-07,0.1103667985371136,0.0031948561150502,Common
cg06664874,Viral_Load(log10)_Blood,chr5,179499304,179499305,RNF130,TSS200,Island,1.3480627558610809e-05,0.1792929138553456,0.0218815718649667,9.503423732812296e-07,0.1769544820034285,0.0032722849118468,Common
cg01534871,Viral_Load(log10)_Blood,chr1,19926850,19926851,C1orf151,Body,S_Shelf,0.0006012483592588,-0.1353091352296516,0.1826214664052516,9.781744643832931e-07,0.1791860522774835,0.0033443991593841,Beta-only
cg18685879,Viral_Load(log10)_Blood,chr3,141012746,141012747,ACPL2;ACPL2,3'UTR;3'UTR,,5.199588577460978e-07,-0.1650687013967455,0.0020230705450408,1.0057914976156809e-06,-0.1606329684284206,0.0034147746705168,Common
cg04086928,Viral_Load(log10)_Blood,chr9,134612644,134612645,RAPGEF1,Body,,8.770917560035536e-08,-0.1481583395957558,0.0005419182147674,1.0710822885918824e-06,0.1318752595133727,0.0036111911263447,Common
cg17470231,Viral_Load(log10)_Blood,chr11,57304885,57304886,,,,7.619461524599158e-07,0.1783436603778641,0.0025826552267875,1.0822024214035724e-06,0.1758241317286576,0.0036235197089231,Common
cg25311963,Viral_Load(log10)_Blood,chr1,1546691,1546692,,,N_Shelf,1.5781548576487589e-06,0.1835120880809094,0.0047459388266857,1.0988627672198956e-06,0.18686559453801,0.0036341670813178,Common
cg19611002,Viral_Load(log10)_Blood,chr19,8810154,8810155,ACTL9,TSS1500,S_Shore,7.169499369316461e-07,-0.1751815023966114,0.0025154062756556,1.1003531629259705e-06,-0.1756079753195844,0.0036341670813178,Common
cg02710530,Viral_Load(log10)_Blood,chr16,372097,372098,AXIN1;AXIN1,Body;Body,N_Shelf,1.7162128990678432e-06,0.1873728427817705,0.005047268563246,1.1203330201686189e-06,0.1951336959411223,0.003675154065033,Common
cg20126656,Viral_Load(log10)_Blood,chr17,76801712,76801713,USP36,Body,S_Shelf,8.780444815406202e-07,-0.1374755977784972,0.0033302401547794,1.1547374551197507e-06,0.1335825695163544,0.0037625918738127,Common
cg15331332,Viral_Load(log10)_Blood,chr6,29692111,29692112,HLA-F;HLA-F;HLA-F,Body;Body;Body,S_Shore,1.0,0.0,1.0,1.2206768765130445e-06,-0.1524264190257551,0.0039509322948263,Beta-only
cg21205978,Viral_Load(log10)_Blood,chr22,36044151,36044152,APOL6,TSS1500,,1.5891926878261682e-06,-0.1996198298786964,0.0054354930474191,1.3077759642419082e-06,-0.2001373443150151,0.004190066247856,Common
cg21434376,Viral_Load(log10)_Blood,chr4,141563054,141563055,TBC1D9,Body,,6.659978202362025e-07,-0.1966988914013206,0.0027140969892927,1.3118203045392545e-06,0.1915780456782994,0.004190066247856,Common
cg16563470,Viral_Load(log10)_Blood,chr17,40119847,40119848,CNP,Body,Island,0.000894440996463,0.1276294565355537,0.1987820685820409,1.3205651158074398e-06,-0.1781337594844381,0.0041904293090825,Beta-only
cg05779272,Viral_Load(log10)_Blood,chr9,33168018,33168019,B4GALT1,TSS1500,S_Shore,3.7770209869984354e-07,0.1990123093803117,0.0017364294857081,1.3600916155549447e-06,0.1807530578481896,0.0042672299215912,Common
cg16974308,Viral_Load(log10)_Blood,chr8,81974381,81974382,PAG1,5'UTR,,1.844637826125447e-07,-0.0807027508134447,0.0009581743602622,1.3623466024717568e-06,-0.0710189648775526,0.0042672299215912,Common
cg01218053,Viral_Load(log10)_Blood,chr2,233940417,233940418,INPP5D;INPP5D,Body;Body,,7.920312909432269e-07,0.2120948364673152,0.0030959694967775,1.399911002713728e-06,0.2032896485897246,0.004356783280311,Common
cg01870865,Viral_Load(log10)_Blood,chr3,48507087,48507088,TREX1;TREX1,TSS200;TSS200,,7.706307875468073e-07,-0.0936725635214911,0.0025901418840565,1.4266445726121818e-06,-0.0912464218848535,0.0044117029722788,Common
cg01269795,Viral_Load(log10)_Blood,chr6,26440101,26440102,BTN3A3;BTN3A3,TSS1500;TSS1500,,8.567819403942195e-07,0.2020664358875402,0.0028557041862804,1.448868451290354e-06,0.1922584793580204,0.0044520701390501,Common
cg25096745,Viral_Load(log10)_Blood,chr11,35195513,35195514,CD44;CD44;CD44;CD44;CD44,Body;Body;Body;Body;Body,,9.975536927941524e-07,0.1918726764406953,0.003166575855919,1.4758462074768191e-06,0.1889319505660877,0.0044576648800246,Common
cg22090713,Viral_Load(log10)_Blood,chr3,50379032,50379033,RASSF1;ZMYND10;RASSF1,TSS1500;Body;TSS1500,S_Shore,6.07431346670682e-06,0.1551823177618462,0.0120871887280513,1.4778546002082629e-06,0.1650782723870209,0.0044576648800246,Common
cg09770475,Viral_Load(log10)_Blood,chr17,4812443,4812444,,,,2.950684579225333e-06,0.1447384318436622,0.0081907582835725,1.4802880687715085e-06,0.1470586072564895,0.0044576648800246,Common
cg05654304,Viral_Load(log10)_Blood,chr1,12538678,12538679,VPS13D;VPS13D,Body;Body,,4.005679276533367e-06,0.1179595776334318,0.0101620104094052,1.4874154956714686e-06,0.1214004026518513,0.0044576648800246,Common
cg01809639,Viral_Load(log10)_Blood,chr1,167602860,167602861,RCSD1,Body,S_Shelf,1.1964644883444396e-06,0.1773226374257468,0.0037096613334082,1.5083999590496357e-06,0.1785740719484531,0.0044928201749604,Common
cg23598089,Viral_Load(log10)_Blood,chr1,203652079,203652080,ATP2B4;ATP2B4,5'UTR;5'UTR,,3.972790235957543e-06,-0.2011552555550331,0.0101457646751248,1.5753938795404722e-06,0.2058254176019373,0.0046624621184418,Common
cg27032101,Viral_Load(log10)_Blood,chr11,312841,312842,IFITM1,TSS1500,S_Shore,9.288772436730288e-07,-0.1495016640983195,0.003045247905903,1.5845616168512752e-06,-0.1455119521068802,0.0046624621184418,Common
cg16936953,Viral_Load(log10)_Blood,chr17,57915665,57915666,TMEM49,Body,,4.256049562196497e-06,-0.1715688009492705,0.0094571076402391,1.6417669689573955e-06,-0.1786821308318874,0.0048016837662396,Common
cg15909319,Viral_Load(log10)_Blood,chr17,14201063,14201064,,,N_Shore,1.0095629720114831e-05,0.1718589616841444,0.0180717433090833,1.6901335306394423e-06,0.1790800913881204,0.0048588917000847,Common
cg24760467,Viral_Load(log10)_Blood,chr10,102760784,102760785,LZTS2,5'UTR,S_Shore,3.510496071469873e-06,-0.0920189215181651,0.0084583288085397,1.6910417157124168e-06,-0.0942455448977144,0.0048588917000847,Common
cg02104962,Viral_Load(log10)_Blood,chr6,31548314,31548315,,,N_Shore,1.0,0.0,1.0,1.701359191874804e-06,0.1988670079061925,0.0048588917000847,Beta-only
cg23774975,Viral_Load(log10)_Blood,chr11,3848848,3848849,RHOG,Body,,1.1210850019731773e-05,-0.1463982985429711,0.0195207397216304,1.759815089456794e-06,0.159064389880018,0.0049964443610898,Common
cg23637607,Viral_Load(log10)_Blood,chr3,114037617,114037618,,,,4.106939252912462e-06,-0.1009257007026748,0.0092283155739867,1.7803969616243103e-06,-0.1015231905301646,0.0050254913096835,Common
cg06837308,Viral_Load(log10)_Blood,chr4,10686335,10686336,CLNK;CLNK,1stExon;5'UTR,,5.390026181721051e-06,0.1278829593292332,0.0112282948011688,1.848529681918712e-06,0.1334575154348191,0.0051554649572915,Common
cg08723913,Viral_Load(log10)_Blood,chr3,114035950,114035951,MIR568,TSS1500,,8.749197817462411e-06,-0.0892471466786235,0.0154158167553171,1.85437850894496e-06,-0.1006725611545605,0.0051554649572915,Common
cg05552874,Viral_Load(log10)_Blood,chr10,91153143,91153144,IFIT1,Body,,2.8109693720684505e-29,-0.379089189594718,1.124294986838102e-23,1.8582997100438908e-06,-0.3392998319889242,0.0051554649572915,Common
cg18285377,Viral_Load(log10)_Blood,chr1,11025263,11025264,C1orf127;C1orf127,TSS1500;Body,,9.76551324808776e-06,-0.1374995394973429,0.0164433226800436,1.9003605144280296e-06,-0.1452978290772394,0.0052421984665643,Common
cg09048251,Viral_Load(log10)_Blood,chr5,77253974,77253975,,,Island,1.3428082377910031e-05,-0.1385029680988337,0.0218815718649667,1.9320674960582377e-06,-0.1346101030617218,0.0052929680259376,Common
cg25866173,Viral_Load(log10)_Blood,chr10,105615767,105615768,SH3PXD2A,TSS1500,S_Shore,3.165401767313248e-05,-0.142638045924048,0.0339425267739136,1.9405692441764403e-06,-0.1384043842036165,0.0052929680259376,Common
cg07194321,Viral_Load(log10)_Blood,chr9,74524266,74524267,FAM108B1;FAM108B1,5'UTR;5'UTR,N_Shore,0.3107494821019748,-0.07527366131236,0.9079460077714596,1.953491600722796e-06,-0.1343467059531685,0.0052932705118688,Beta-only
cg00599914,Viral_Load(log10)_Blood,chr20,62197219,62197220,PRIC285;PRIC285,Body;Body,Island,0.0004473778425725,0.1580154641197848,0.1453775776098317,1.9624855399605726e-06,0.1988551110357783,0.0052932705118688,Beta-only
cg04665588,Viral_Load(log10)_Blood,chr17,14243776,14243777,HS3ST3B1,Body,,3.403131474531115e-06,0.1410207193772375,0.0091163942672138,1.9992205072726923e-06,-0.1462796001652095,0.0053411759072321,Common
cg08001559,Viral_Load(log10)_Blood,chr14,52326905,52326906,GNG2,TSS200,,1.8306934622548367e-06,0.2181983301480858,0.0052277796740554,2.011133869597617e-06,0.217053905390009,0.0053411759072321,Common
cg09046550,Viral_Load(log10)_Blood,chr5,79258838,79258839,,,,5.615209049456255e-07,-0.1121821918235561,0.0023827017456113,2.0132506236310103e-06,0.1010532029600915,0.0053411759072321,Common
cg12054453,Viral_Load(log10)_Blood,chr17,57915717,57915718,TMEM49,Body,,2.10861835618358e-06,-0.1938226857182183,0.0064620212075196,2.04718294042331e-06,-0.1894966142815339,0.005401681330209,Common
cg13709547,Viral_Load(log10)_Blood,chr9,139149710,139149711,,,,4.000544795279317e-07,-0.1434613061870027,0.0016843009475089,2.065100601251737e-06,-0.1347348776185271,0.0054195049027476,Common
cg02771886,Viral_Load(log10)_Blood,chr3,114036607,114036608,MIR568,TSS1500,,3.667941091066561e-06,-0.1316069793743607,0.0085425138525227,2.253926182824839e-06,-0.1332635788019081,0.0058832441703636,Common
cg02068981,Viral_Load(log10)_Blood,chr14,54907137,54907138,CNIH,Body,N_Shore,9.029180359309992e-07,-0.160737718135747,0.0029846067609687,2.302310344676024e-06,-0.1534111771401418,0.0059774009339601,Common
cg13689073,Viral_Load(log10)_Blood,chr5,154093260,154093261,LARP1,Body,,3.549584110355411e-06,-0.1501020029949107,0.0085012964542905,2.3847061371781458e-06,-0.154652678308417,0.0060935642858217,Common
cg18242103,Viral_Load(log10)_Blood,chr14,52734253,52734254,PTGDR,TSS200,Island,3.4056494084529536e-05,0.1517427374038336,0.0354725879414245,2.402328937516873e-06,0.1657519646004443,0.0061064560287611,Common
cg04015433,Viral_Load(log10)_Blood,chr8,8820844,8820845,,,Island,1.932797151062656e-06,-0.1369359368121041,0.0060915802696051,2.5136167693077403e-06,-0.1290814651183133,0.0063560596620608,Common
cg01277162,Viral_Load(log10)_Blood,chr13,54604033,54604034,,,,4.3203992500891443e-07,-0.1469246428678884,0.0017814609555261,2.608135901863291e-06,-0.1529658789183657,0.0065608942408835,Common
cg12145928,Viral_Load(log10)_Blood,chr13,103718683,103718684,SLC10A2;SLC10A2,1stExon;5'UTR,,1.5658640677168771e-06,-0.1852075755617462,0.0054039520734093,2.655232806294136e-06,0.1797119852501762,0.0066108624753262,Common
cg06710464,Viral_Load(log10)_Blood,chr17,79047695,79047696,BAIAP2;BAIAP2;BAIAP2;BAIAP2,Body;Body;Body;Body,S_Shore,9.792342145345334e-06,-0.1478533041862497,0.0177780667786811,2.689831925889882e-06,0.1552998362311708,0.0066628371931197,Common
cg13300273,Viral_Load(log10)_Blood,chr1,200842890,200842891,GPR25,1stExon,Island,9.846099753099526e-07,-0.1565910335077454,0.003166575855919,2.737553345666401e-06,-0.1420905260176697,0.0067466237912405,Common
cg06079564,Viral_Load(log10)_Blood,chr7,139468310,139468311,HIPK2;HIPK2,Body;Body,,8.265495146012888e-06,0.1693150020974413,0.0148915553921862,2.757243496150252e-06,0.1759102440706282,0.0067608306799214,Common
cg06112967,Viral_Load(log10)_Blood,chr2,231085725,231085726,SP110;SP110;SP110,TSS1500;TSS1500;TSS1500,,4.986859548430504e-06,-0.1448028701764492,0.0106661992139417,2.827535741507108e-06,-0.1315094117316206,0.0068983488946605,Common
cg16736826,Viral_Load(log10)_Blood,chr1,41951512,41951513,EDN2,TSS1500,,4.706423568294371e-07,-0.1803804794986682,0.0020963942897135,2.981561892797449e-06,-0.1593894960049876,0.0072377564025752,Common
cg06625767,Viral_Load(log10)_Blood,chr5,176836695,176836696,F12,TSS200,,1.371610450569502e-06,-0.0949354232104418,0.0041877779929994,3.054115051308819e-06,-0.0910836452970273,0.0073769945847038,Common
cg06993050,Viral_Load(log10)_Blood,chr5,156773825,156773826,CYFIP2;C5orf40;CYFIP2;CYFIP2,Body;TSS1500;Body;Body,,8.527839659846727e-07,-0.140154857943311,0.0032667765941768,3.316907329240999e-06,0.1318078168319449,0.0079367826680019,Common
cg07638797,Viral_Load(log10)_Blood,chr21,38792116,38792117,DYRK1A;DYRK1A;DYRK1A;DYRK1A;DYRK1A;DYRK1A,TSS1500;5'UTR;5'UTR;TSS1500;1stExon;TSS1500,,0.6276129451321995,-0.0395126994674819,0.9659861678178744,3.31856552634165e-06,-0.1050810081497395,0.0079367826680019,Beta-only
cg00817377,Viral_Load(log10)_Blood,chr7,73441057,73441058,ELN;ELN;ELN;ELN;ELN,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,,1.903477858341698e-05,-0.1463291818231611,0.0245509020907155,3.370388812036573e-06,-0.157573488681809,0.0080212114638851,Common
cg14145074,Viral_Load(log10)_Blood,chr7,5567891,5567892,ACTB,Body,N_Shore,2.853558193100924e-06,0.1378397655116014,0.0073162122424358,3.4013478165045176e-06,0.1350424063742515,0.0080468420630078,Common
cg05678749,Viral_Load(log10)_Blood,chr15,27216819,27216820,GABRG3,Body,Island,1.5184912458195514e-06,-0.1301498911670687,0.0046011090008841,3.439515802216602e-06,-0.1181045282048655,0.0080468420630078,Common
cg02297838,Viral_Load(log10)_Blood,chr13,92002454,92002455,MIR19A;MIR17HG;MIR92A1;MIR17HG;MIR20A;MIR17;MIR19B1;MIR18A,TSS1500;Body;TSS1500;Body;TSS1500;TSS1500;TSS1500;TSS1500,S_Shore,1.7045528449892132e-05,-0.1168862770940893,0.0238379331381748,3.4592973834e-06,-0.1269529480527572,0.0080468420630078,Common
cg19190900,Viral_Load(log10)_Blood,chr2,37553621,37553622,,,S_Shore,3.939884813945604e-06,-0.1233708811414696,0.0089029599399965,3.461886872705096e-06,-0.1256979548319962,0.0080468420630078,Common
cg06649639,Viral_Load(log10)_Blood,chr1,154983995,154983996,ZBTB7B,5'UTR,,1.4519339216777197e-05,0.1419702601055956,0.0214587773665263,3.464029922015891e-06,0.1505214432186012,0.0080468420630078,Common
cg21407899,Viral_Load(log10)_Blood,chr3,4867340,4867341,ITPR1;ITPR1;ITPR1,Body;Body;Body,,2.20121871710342e-06,0.1916996758349567,0.0066395689480176,3.532180751495947e-06,0.1885695385797607,0.0081660823192001,Common
cg17736671,Viral_Load(log10)_Blood,chr1,148601198,148601199,,,N_Shore,1.0,0.0,1.0,3.656688845005056e-06,0.1051815021392847,0.0084138677295677,Beta-only
cg25304198,Viral_Load(log10)_Blood,chr13,51168711,51168712,,,,1.3567193366771864e-06,-0.1962292586977875,0.0048122332383296,3.7349515798083935e-06,-0.1779674164326415,0.0085534090893799,Common
cg10187792,Viral_Load(log10)_Blood,chr17,72740485,72740486,RAB37;RAB37;RAB37;RAB37,Body;Body;Body;Body,N_Shelf,2.097762317881691e-06,0.1593538857976163,0.0064620212075196,3.7579270994717887e-06,0.1544901359890299,0.0085646316305432,Common
cg00832476,Viral_Load(log10)_Blood,chr1,31711088,31711089,,,N_Shore,2.2714305755137425e-07,-0.2138800938603578,0.0012255231738354,3.7751336638570304e-06,0.1900627250598828,0.0085646316305432,Common
cg20595271,Viral_Load(log10)_Blood,chr12,111889200,111889201,SH2B3,3'UTR,,1.9182927952137528e-05,0.1098527184690883,0.0245509020907155,3.804405794449891e-06,0.1180357086575142,0.0085908968260986,Common
cg10827767,Viral_Load(log10)_Blood,chr22,31794522,31794523,DRG1,TSS1500,N_Shore,8.227565475434574e-06,0.0866169803386281,0.0148902926720051,3.881401803618834e-06,0.0905158342439104,0.0087241873011979,Common
cg12573289,Viral_Load(log10)_Blood,chr7,45075791,45075792,CCM2;CCM2;CCM2;CCM2;CCM2,Body;Body;Body;Body;Body,,1.0130004291163216e-05,0.1233757550063788,0.0167011517803883,3.924065824888248e-06,0.1271534664679714,0.0087478399655004,Common
cg13615100,Viral_Load(log10)_Blood,chr15,31379377,31379378,TRPM1,5'UTR,,1.0,0.0,1.0,3.927961245144889e-06,-0.1463530497256057,0.0087478399655004,Beta-only
cg23242863,Viral_Load(log10)_Blood,chr1,151032723,151032724,MLLT11;CDC42SE1;MLLT11;CDC42SE1,5'UTR;TSS1500;1stExon;TSS1500,S_Shore,2.998432724554117e-06,-0.1399761507546022,0.0082634217313697,3.953908704449647e-06,-0.1354328185569529,0.0087654184014566,Common
cg12796135,Viral_Load(log10)_Blood,chr1,153916764,153916765,DENND4B,Body,N_Shore,8.611268095042305e-06,-0.1756526671762374,0.0162760152636468,4.0092147194823525e-06,0.1794545225714332,0.0088142364506038,Common
cg21681320,Viral_Load(log10)_Blood,chr1,3011044,3011045,PRDM16;PRDM16,Body;Body,,1.300758359925109e-07,-0.1671459379877434,0.0007549759188685,4.0159495650644745e-06,0.13956430504232,0.0088142364506038,Common
cg24587175,Viral_Load(log10)_Blood,chr10,105670608,105670609,OBFC1,Body,,3.662389480132363e-06,0.1307095094726426,0.0085425138525227,4.030394359711027e-06,0.1258466443462381,0.0088142364506038,Common
cg10168009,Viral_Load(log10)_Blood,chr12,120108699,120108700,PRKAB1,Body,S_Shelf,4.95062875967384e-07,0.1483410876129644,0.0019800881331204,4.068790779545293e-06,0.1367057003447804,0.008820859349192,Common
cg17801765,Viral_Load(log10)_Blood,chr1,958274,958275,AGRN,Body,S_Shore,1.6858917213576564e-06,-0.2094149733440683,0.0056633451133675,4.06975988560067e-06,0.2025180592112474,0.008820859349192,Common
cg05455036,Viral_Load(log10)_Blood,chr1,202828149,202828150,,,N_Shore,4.641291658764698e-06,-0.1034293504184477,0.010069087832666,4.328456014862438e-06,-0.1039763991650737,0.009339865438541,Common
cg03593057,Viral_Load(log10)_Blood,chr17,40128637,40128638,DNAJC7;DNAJC7;CNP;DNAJC7,3'UTR;Body;3'UTR;3'UTR,,1.7512818195470537e-05,-0.174363344316051,0.0240569052866359,4.370095382789345e-06,-0.1891684069985369,0.0093477885727994,Common
cg10653465,Viral_Load(log10)_Blood,chr15,86125255,86125256,AKAP13;AKAP13,Body;Body,,3.3560915297436903e-06,0.180846742958549,0.0082318225179063,4.370635706261132e-06,0.1774806835276993,0.0093477885727994,Common
cg06143522,Viral_Load(log10)_Blood,chr13,88330200,88330201,SLITRK5,Body,S_Shore,0.0003129705396451,0.2820439858494889,0.1214140522116839,4.599462737484495e-06,0.3496231636174814,0.0097940515724186,Beta-only
cg17056607,Viral_Load(log10)_Blood,chr17,72709096,72709097,CD300LF;RAB37;CD300LF,5'UTR;Body;1stExon,,4.054678513939692e-06,-0.1037790890984156,0.0102186434716572,4.670547913118145e-06,-0.1024739418359693,0.0099019898793308,Common
cg01955153,Viral_Load(log10)_Blood,chr16,50769852,50769853,,,,1.8568215875265647e-05,-0.1277611254028149,0.02615060144033,4.783911463451583e-06,-0.1359981090791246,0.0100982339105095,Common
cg13882090,Viral_Load(log10)_Blood,chr6,33246094,33246095,B3GALT4,1stExon,S_Shore,1.0,0.0,1.0,4.914637293424183e-06,0.1520936248674663,0.0103292697861243,Beta-only
cg22122013,Viral_Load(log10)_Blood,chr2,97564501,97564502,FAM178B;FAM178B,Body;TSS1500,,4.185017169870183e-05,-0.1110718075676914,0.0400447072340063,4.996125175159495e-06,-0.1198260234659916,0.0104552748649358,Common
cg09843907,Viral_Load(log10)_Blood,chr13,43563347,43563348,EPSTI1;EPSTI1,Body;Body,N_Shelf,3.445918902964554e-06,-0.1042749283960204,0.0083530536112849,5.04662239979883e-06,-0.1023223060731351,0.0105156232692048,Common
cg22678092,Viral_Load(log10)_Blood,chr1,161691014,161691015,FCRLB,TSS1500,,2.448546906834449e-05,-0.1621565615034028,0.0285521271336983,5.0892301776678906e-06,-0.1747388646564401,0.0105453613396222,Common
cg10753966,Viral_Load(log10)_Blood,chr3,55556197,55556198,ERC2,3'UTR,,6.81602808396718e-06,0.2067152267473349,0.0141644847371876,5.104335345985353e-06,0.2031552893236526,0.0105453613396222,Common
cg15001636,Viral_Load(log10)_Blood,chr19,11144178,11144179,SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4,Body;Body;Body;Body;Body;Body;Body,Island,3.198928428389128e-06,-0.1513806318034082,0.0086909213540417,5.215554490721922e-06,0.1474127458638117,0.010729478477966,Common
cg01761256,Viral_Load(log10)_Blood,chr14,72243817,72243818,,,,4.194103279750878e-07,-0.1184426926688481,0.0018901688606832,5.4341661764347936e-06,0.1052756319608236,0.0111320384507395,Common
cg07453407,Viral_Load(log10)_Blood,chr19,46404031,46404032,MYPOP,Body,N_Shore,1.760690810841511e-05,-0.1054032938470075,0.0259412057804107,5.501521231544805e-06,0.1089219931950543,0.0112226641152782,Common
cg17246140,Viral_Load(log10)_Blood,chr2,43020264,43020265,HAAO,TSS1500,Island,6.48528687709406e-06,-0.1412637574045848,0.0126038439697502,5.564430722550688e-06,-0.1261963864970417,0.0112967468926573,Common
cg03479710,Viral_Load(log10)_Blood,chr14,24634148,24634149,IRF9,Body,,5.11735610418365e-06,0.1643147948311401,0.0121007150465545,5.584374191274086e-06,-0.1700922285226376,0.0112967468926573,Common
cg06526741,Viral_Load(log10)_Blood,chr6,31549929,31549930,LTB;LTB,Body;Body,S_Shore,1.0,0.0,1.0,5.6490489017205945e-06,0.1719059689103797,0.011342467529085,Beta-only
cg13318771,Viral_Load(log10)_Blood,chr4,7657359,7657360,SORCS2,Body,,5.596448860350498e-06,-0.1170670611834049,0.0115381178418959,5.653700284939866e-06,-0.1153068892392415,0.011342467529085,Common
cg18101225,Viral_Load(log10)_Blood,chr4,15964913,15964914,FGFBP2,TSS200,,6.218661499964863e-06,-0.1879200411713173,0.0140129123418502,6.071582935100764e-06,-0.1881549030480448,0.0120857241853966,Common
cg04630823,Viral_Load(log10)_Blood,chr22,45575276,45575277,NUP50;NUP50,Body;Body,,1.7752096001486856e-05,0.161574267060613,0.0240569052866359,6.073966276561296e-06,0.171793731287893,0.0120857241853966,Common
cg01579884,Viral_Load(log10)_Blood,chr7,37004390,37004391,ELMO1;ELMO1;ELMO1,5'UTR;Body;5'UTR,,3.446957720724414e-05,0.1562776405004066,0.0356877802841053,6.20578201247389e-06,0.1691004830032189,0.0122976056034207,Common
cg00663068,Viral_Load(log10)_Blood,chr17,4795672,4795673,MINK1;MINK1;MINK1;MINK1,Body;Body;Body;Body,,8.401354268802519e-06,-0.13630813220966,0.0150684505059647,6.31975760801056e-06,-0.1414400741077102,0.0124725554408403,Common
cg19580937,Viral_Load(log10)_Blood,chr15,70740429,70740430,,,,5.2926195809988655e-06,-0.1412161454380434,0.0123420714447298,6.598825405870114e-06,-0.1372019294118739,0.0129705924428151,Common
cg08998192,Viral_Load(log10)_Blood,chr6,32805570,32805571,TAP2;TAP2,Body;Body,N_Shore,1.0,0.0,1.0,6.692201023451592e-06,-0.164493794349976,0.0130484750565733,Beta-only
