CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg17571559,Braak_Stage,chr3,11267525,11267526,HRH1;HRH1;HRH1,5'UTR;TSS200;5'UTR,,6.5e-06,-0.035219616,5.97e-06,-0.043127532,Common
cg11606444,Braak_Stage,chr11,121353563,121353564,SORL1,Body,,6.51e-06,-0.027312464,4.66e-06,0.015416664,Common
cg18563860,Braak_Stage,chr20,57583391,57583392,CTSZ,TSS1500,S_Shore,6.51e-06,-0.039296331,4.29e-06,-0.056043448,Common
cg07744618,Braak_Stage,chr1,27678015,27678016,SYTL1,Body,Island,6.52e-06,0.016384914,4.87e-06,0.021644816,Common
cg07153966,Braak_Stage,chr7,27147590,27147591,HOXA3;HOXA3;HOXA3,Body;Body;Body,Island,6.54e-06,0.030724849,8.58e-07,0.002656276,Common
cg07530172,Braak_Stage,chr11,95431373,95431374,,,,6.55e-06,-0.019724657,7.22e-06,-0.021656467,Common
cg15954353,Braak_Stage,chr17,5403337,5403338,LOC728392,3'UTR,Island,6.59e-06,0.044824523,3.54e-06,0.01464152,Common
cg23829380,Braak_Stage,chr13,113674654,113674655,MCF2L;MCF2L,Body;Body,N_Shelf,6.61e-06,0.029084563,6.66e-06,-0.027708839,Common
cg14074251,Braak_Stage,chr2,220299116,220299117,SPEG,TSS1500,N_Shore,6.62e-06,0.032456838,6.73e-06,0.04911656,Common
cg08353973,Braak_Stage,chr15,66914175,66914176,,,N_Shore,6.63e-06,0.027086433,6.26e-06,-0.016168282,Common
cg11598403,Braak_Stage,chr18,74799500,74799501,MBP;MBP,Body;Body,Island,6.65e-06,0.052631439,2.21e-06,0.021459435,Common
cg01476222,Braak_Stage,chr11,36522143,36522144,TRAF6;TRAF6,Body;Body,,6.65e-06,-0.0244492,6.65e-06,-0.0244492,Common
cg12229555,Braak_Stage,chr17,80260329,80260330,,,,6.68e-06,-0.040780572,4.28e-06,0.037222766,Common
cg09328012,Braak_Stage,chr22,46481677,46481678,LOC400931,TSS200,N_Shore,6.69e-06,0.024278218,6.85e-06,0.027260795,Common
cg20124223,Braak_Stage,chr11,111847692,111847693,DIXDC1;DIXDC1,TSS1500;Body,N_Shore,6.75e-06,0.049944338,5.11e-06,0.027229169,Common
cg03900314,Braak_Stage,chr6,31695552,31695553,DDAH2,Body,N_Shore,6.77e-06,-0.034952198,1.0,0.0,EWAS-specific
cg00235484,Braak_Stage,chr6,136825415,136825416,MAP7,Body,,6.81e-06,-0.037034937,6.68e-06,0.035748676,Common
cg02797539,Braak_Stage,chr17,72740524,72740525,RAB37;RAB37;RAB37;RAB37,Body;Body;Body;Body,N_Shelf,6.84e-06,-0.034072959,5.91e-06,0.025293056,Common
cg20414935,Braak_Stage,chr1,6445872,6445873,ACOT7;ACOT7;ACOT7,Body;1stExon;5'UTR,,6.86e-06,0.022281574,1.22e-06,0.008940433,Common
cg03746834,Braak_Stage,chr8,28196926,28196927,PNOC,Body,,6.86e-06,-0.038800196,6.42e-06,0.029755453,Common
cg25513853,Braak_Stage,chr17,72272298,72272299,DNAI2,5'UTR,S_Shore,6.88e-06,0.028998328,6.22e-06,0.0260982,Common
cg07408456,Braak_Stage,chr19,15590532,15590533,PGLYRP2,TSS1500,,6.9e-06,-0.020983159,6.99e-06,-0.02132664,Common
cg18383668,Braak_Stage,chr19,45594410,45594411,GEMIN7;GEMIN7;GEMIN7,3'UTR;3'UTR;3'UTR,Island,6.92e-06,0.041813959,6.61e-06,0.049470733,Common
cg07119472,Braak_Stage,chr12,51718011,51718012,BIN2,TSS200,,7.02e-06,-0.031604731,2.2e-06,-0.053184411,Common
cg16225099,Braak_Stage,chr12,106564582,106564583,,,,7.06e-06,-0.032429105,6.2e-06,0.025581136,Common
cg02923856,Braak_Stage,chr3,23989124,23989125,NR1D2;NR1D2,5'UTR;Body,S_Shore,7.1e-06,0.032596419,3.55e-06,0.012628127,Common
cg07696006,Braak_Stage,chr15,74528563,74528564,CCDC33,TSS200,,7.11e-06,-0.025741469,4.1e-06,0.017428728,Common
cg20593826,Braak_Stage,chr1,59280370,59280371,,,Island,7.16e-06,0.025794055,8.18e-06,0.03186778,Common
cg07345108,Braak_Stage,chr10,49893463,49893464,WDFY4,TSS200,,7.17e-06,-0.035057167,1.16e-06,0.040954147,Common
cg25534601,Braak_Stage,chr6,168198163,168198164,C6orf123,TSS1500,Island,7.17e-06,-0.038721432,6.08e-06,0.037085103,Common
cg17349352,Braak_Stage,chr7,45066738,45066739,CCM2;CCM2;CCM2;CCM2;CCM2,Body;TSS1500;Body;Body;Body,,7.18e-06,-0.034560838,6.28e-06,0.023889782,Common
cg09671650,Braak_Stage,chr17,65525235,65525236,PITPNC1;PITPNC1,Body;Body,,7.19e-06,0.029414367,5.06e-06,0.03517729,Common
cg08735211,Braak_Stage,chr6,32920657,32920658,HLA-DMA,Body,,7.2e-06,-0.027167179,1.0,0.0,EWAS-specific
cg22216196,Braak_Stage,chr19,15564105,15564106,RASAL3,Body,Island,7.23e-06,0.034249012,9.78e-06,0.029526658,Common
cg07143125,Braak_Stage,chr11,48110045,48110046,PTPRJ;PTPRJ,Body;Body,,7.23e-06,-0.018297984,6.31e-06,0.002200852,Common
cg04193923,Braak_Stage,chr17,38170900,38170901,CSF3;CSF3;CSF3,TSS1500;TSS1500;TSS1500,,7.26e-06,0.023151877,5.36e-06,0.030559479,Common
cg16317038,Braak_Stage,chr1,38495051,38495052,,,,7.26e-06,0.026305104,5.18e-06,0.028320596,Common
cg24457026,Braak_Stage,chr17,42426018,42426019,GRN,5'UTR,,7.28e-06,-0.02302167,2.18e-06,0.011273331,Common
cg04577249,Braak_Stage,chr5,172179102,172179103,,,S_Shelf,7.32e-06,-0.025652815,6.72e-06,0.021977531,Common
cg04058799,Braak_Stage,chr7,151547969,151547970,PRKAG2,Body,,7.36e-06,-0.031931038,4.81e-06,0.036976481,Common
cg10013501,Braak_Stage,chr1,25257813,25257814,RUNX3;RUNX3,TSS1500;Body,Island,7.43e-06,0.028362781,6.26e-06,0.029075718,Common
cg04351734,Braak_Stage,chr7,27155173,27155174,HOXA3;HOXA3,5'UTR;5'UTR,Island,7.45e-06,0.02687376,7.86e-06,0.022220529,Common
cg22486630,Braak_Stage,chr19,11471954,11471955,LPPR2;LPPR2,Body;Body,Island,7.47e-06,0.033381568,7.86e-06,-0.029088164,Common
cg03291396,Braak_Stage,chr2,219252533,219252534,SLC11A1,Body,Island,7.47e-06,0.036034424,4.18e-06,0.013622373,Common
cg27508620,Braak_Stage,chr7,21209725,21209726,,,,7.5e-06,0.022665165,6.67e-06,0.025909138,Common
cg12476754,Braak_Stage,chr7,47344750,47344751,TNS3,Body,,7.6e-06,-0.022392012,8.27e-06,-0.024157112,Common
cg27489373,Braak_Stage,chr16,1507959,1507960,CLCN7;CLCN7,Body;Body,S_Shore,7.6e-06,-0.033824591,5.47e-06,0.03601461,Common
cg08772942,Braak_Stage,chr17,2626991,2626992,,,N_Shore,7.74e-06,0.019049162,7.39e-06,0.026068099,Common
cg27573991,Braak_Stage,chr1,247712512,247712513,C1orf150,1stExon,,7.74e-06,-0.040543083,7.07e-06,0.031512596,Common
cg18720803,Braak_Stage,chr4,75608133,75608134,,,,7.75e-06,-0.027755853,8.57e-06,0.046862856,Common
cg05346831,Braak_Stage,chr12,13067271,13067272,MIR614,TSS1500,,7.88e-06,0.032841838,1.02e-05,-0.032074405,Common
cg08308032,Braak_Stage,chr2,75005912,75005913,,,,7.88e-06,0.020030628,7.08e-06,0.022057126,Common
cg06574422,Braak_Stage,chr12,111181673,111181674,PPP1CC,TSS1500,S_Shore,7.88e-06,0.035294935,6.6e-06,0.012509841,Common
cg25390165,Braak_Stage,chr7,27184188,27184189,HOXA5,TSS1500,Island,7.89e-06,0.023378004,7.32e-06,0.020056633,Common
cg06125903,Braak_Stage,chr20,57583328,57583329,CTSZ,TSS1500,S_Shore,7.89e-06,-0.037157603,6.73e-06,-0.042374256,Common
cg15548613,Braak_Stage,chr22,38610795,38610796,MAFF;MAFF;MAFF;MAFF,Body;Body;Body;Body,Island,7.96e-06,0.051369796,3.1e-06,0.029909876,Common
cg00524443,Braak_Stage,chr17,46650310,46650311,HOXB3,5'UTR,N_Shelf,7.96e-06,0.033290703,3.06e-06,0.011343723,Common
cg15463966,Braak_Stage,chr3,148446998,148446999,AGTR1;AGTR1;AGTR1;AGTR1;AGTR1,5'UTR;5'UTR;5'UTR;TSS1500;5'UTR,,8e-06,-0.037469256,5.07e-06,-0.049329943,Common
cg01642550,Braak_Stage,chr16,89098327,89098328,,,,8.06e-06,-0.031325827,7.99e-06,-0.032571212,Common
cg05076221,Braak_Stage,chr7,27182637,27182638,HOXA5,Body,Island,8.1e-06,0.028642633,9.47e-06,0.017379828,Common
cg07253829,Braak_Stage,chr3,109056349,109056350,DPPA4,1stExon,,8.15e-06,-0.037132475,5.34e-06,0.023119715,Common
cg19015997,Braak_Stage,chr7,12611607,12611608,SCIN,Body,S_Shore,8.18e-06,-0.027440343,3.33e-06,0.022218917,Common
cg21386414,Braak_Stage,chr1,26421349,26421350,,,,8.19e-06,0.018822717,8.72e-06,0.01833982,Common
cg26047334,Braak_Stage,chr2,218785909,218785910,TNS1,5'UTR,,8.2e-06,0.022199452,1.18e-05,0.024770091,Common
cg26972389,Braak_Stage,chr5,169407753,169407754,FAM196B;DOCK2,TSS200;Body,,8.21e-06,0.033389023,7.27e-06,0.015825617,Common
cg03598731,Braak_Stage,chr8,130996123,130996124,,,Island,8.21e-06,0.029985293,8.54e-06,0.028822775,Common
cg07910065,Braak_Stage,chr10,4230752,4230753,,,,8.23e-06,0.037157717,0.00039117,-0.023546253,Common
cg04883472,Braak_Stage,chr11,87080622,87080623,,,,8.28e-06,-0.032300403,7.21e-06,0.031237329,Common
cg24724506,Braak_Stage,chr19,55964383,55964384,ISOC2;ISOC2;ISOC2,3'UTR;3'UTR;3'UTR,S_Shore,8.3e-06,0.037692087,9.93e-06,0.007291921,Common
cg21490444,Braak_Stage,chr5,171095097,171095098,,,,8.39e-06,0.024822712,0.000208788,-0.008461001,Common
cg14171369,Braak_Stage,chr14,75447688,75447689,,,Island,8.41e-06,0.023902876,1.65e-05,0.039591061,Common
cg14204433,Braak_Stage,chr1,7844775,7844776,PER3;PER3,5'UTR;1stExon,Island,8.47e-06,0.040671781,4.82e-06,0.044006925,Common
cg06988336,Braak_Stage,chr16,89922397,89922398,SPIRE2,Body,S_Shore,8.47e-06,-0.031170903,5.02e-06,-0.037826611,Common
cg03762572,Braak_Stage,chr1,7692325,7692326,CAMTA1,Body,,8.55e-06,-0.049132939,1.79e-07,0.051160157,Common
cg26194251,Braak_Stage,chr13,46402508,46402509,SIAH3,Body,,8.55e-06,-0.028855011,8.28e-06,-0.026670708,Common
cg10993086,Braak_Stage,chr1,159919350,159919351,,,S_Shelf,8.66e-06,-0.02538862,6.25e-06,0.020754464,Common
cg00757207,Braak_Stage,chr17,7456223,7456224,TNFSF12;TNFSF12-TNFSF13,Body;Body,S_Shelf,8.68e-06,-0.03476063,3.94e-07,0.018952732,Common
cg23884076,Braak_Stage,chr4,76945449,76945450,CXCL10;ART3,TSS1500;5'UTR,,8.68e-06,-0.028225029,5.21e-06,0.015056552,Common
cg24670715,Braak_Stage,chr8,6420506,6420507,ANGPT2;ANGPT2;ANGPT2;ANGPT2;ANGPT2;ANGPT2;MCPH1,5'UTR;1stExon;5'UTR;1stExon;5'UTR;1stExon;Body,N_Shelf,8.69e-06,0.020912854,7.02e-06,0.021098629,Common
cg00087884,Braak_Stage,chr1,6525551,6525552,TNFRSF25;TNFRSF25;TNFRSF25;TNFRSF25;TNFRSF25;TNFRSF25,Body;Body;Body;Body;Body;Body,N_Shore,8.69e-06,-0.020370113,2.67e-06,0.015523098,Common
cg18213495,Braak_Stage,chr6,17985408,17985409,KIF13A;KIF13A;KIF13A;KIF13A,Body;Body;Body;Body,N_Shelf,8.71e-06,0.036930209,4.52e-06,0.021764725,Common
cg09510202,Braak_Stage,chr6,13014871,13014872,PHACTR1,Body,N_Shore,8.74e-06,0.046164479,7.1e-06,0.052692638,Common
cg08000731,Braak_Stage,chr11,316247,316248,,,Island,8.77e-06,0.045161954,7.73e-06,0.047293929,Common
cg06437747,Braak_Stage,chr1,2890836,2890837,,,S_Shelf,8.78e-06,-0.021927377,6.06e-06,0.016066287,Common
cg00453717,Braak_Stage,chr11,74344629,74344630,POLD3,Body,,8.79e-06,-0.030785206,6.3e-06,-0.037647403,Common
cg19017293,Braak_Stage,chr17,80201299,80201300,,,N_Shore,8.87e-06,0.01693278,3.84e-06,-0.002351027,Common
cg19963522,Braak_Stage,chr6,154677796,154677797,IPCEF1;IPCEF1,5'UTR;5'UTR,,8.89e-06,-0.032170093,2.55e-06,-9.55e-12,Common
cg00064020,Braak_Stage,chr3,183894761,183894762,AP2M1;AP2M1,5'UTR;5'UTR,S_Shore,8.92e-06,0.021110961,7.63e-07,0.004335253,Common
cg16332065,Braak_Stage,chr4,46126253,46126254,GABRG1,TSS200,,8.94e-06,0.036077366,8.41e-06,0.013054742,Common
cg17801546,Braak_Stage,chr1,167090974,167090975,DUSP27,Body,Island,9.18e-06,-0.034763418,5.66e-06,-0.033728415,Common
cg20636352,Braak_Stage,chr2,200468832,200468833,,,Island,9.19e-06,0.033018455,6.71e-06,0.020873553,Common
cg26581200,Braak_Stage,chr22,30637461,30637462,LIF,3'UTR,N_Shelf,9.19e-06,0.028802203,9.51e-06,0.033904215,Common
cg00355457,Braak_Stage,chr11,21498303,21498304,NELL1;NELL1,Body;Body,,9.23e-06,-0.033155098,8.98e-06,0.028011326,Common
cg24026212,Braak_Stage,chr11,59952134,59952135,MS4A6A;MS4A6A;MS4A6A,TSS1500;TSS1500;TSS1500,,9.24e-06,-0.033834141,9.54e-06,0.025323045,Common
cg16199747,Braak_Stage,chr6,147235033,147235034,,,,9.27e-06,-0.017874701,9.5e-06,-0.018845813,Common
cg00591868,Braak_Stage,chr19,19729048,19729049,PBX4,Body,N_Shore,9.39e-06,0.018812939,1.19e-05,0.025296342,Common
cg09663193,Braak_Stage,chr17,7486821,7486822,MPDU1;MPDU1,TSS200;TSS200,Island,9.41e-06,0.033150994,9.41e-06,0.006842312,Common
cg00452882,Braak_Stage,chr16,67687119,67687120,RLTPR,Body,Island,9.41e-06,0.066370021,4.69e-06,0.056726009,Common
cg13161113,Braak_Stage,chr6,158438198,158438199,SYNJ2,Body,,9.46e-06,0.025129288,9.02e-06,0.02630253,Common
cg17457637,Braak_Stage,chr7,27170717,27170718,HOXA4,TSS1500,S_Shore,9.47e-06,0.033505158,1.17e-05,0.02508693,Common
cg01966665,Braak_Stage,chr1,151137376,151137377,SCNM1;LYSMD1;LYSMD1,TSS1500;Body;Body,,9.5e-06,0.028739321,9.07e-06,0.004581178,Common
cg22400703,Braak_Stage,chr2,68545995,68545996,CNRIP1;CNRIP1,Body;Body,N_Shore,9.58e-06,0.042157647,1.36e-05,0.020863223,Common
cg20542190,Braak_Stage,chr19,54850619,54850620,LILRA4,TSS200,,9.66e-06,-0.01950655,1.0,0.0,EWAS-specific
cg09475796,Braak_Stage,chr6,57071124,57071125,RAB23;RAB23,Body;Body,,9.69e-06,-0.039874214,1.24e-06,0.039089738,Common
cg27409771,Braak_Stage,chr16,10711296,10711297,,,,9.74e-06,0.017426445,1e-05,0.017759724,Common
cg14997707,Braak_Stage,chr7,93853120,93853121,,,,9.74e-06,0.027219181,9.57e-06,0.026409111,Common
cg16926213,Braak_Stage,chr1,1841314,1841315,,,S_Shore,9.75e-06,0.027517404,1.08e-05,0.036110871,Common
cg12185873,Braak_Stage,chr14,106355821,106355822,,,,9.75e-06,-0.041429562,1.0,0.0,EWAS-specific
cg24038105,Braak_Stage,chr1,15679299,15679300,FHAD1,Body,,9.77e-06,-0.029139551,5.38e-06,0.030216147,Common
cg13442749,Braak_Stage,chr9,96337681,96337682,PHF2,TSS1500,N_Shore,9.81e-06,0.036812493,2.14e-05,0.010098707,Common
cg09859492,Braak_Stage,chr2,218723349,218723350,TNS1,Body,,9.86e-06,0.027384569,8.24e-06,0.022731192,Common
cg14519997,Braak_Stage,chr9,14321079,14321080,,,N_Shore,9.93e-06,0.025105584,8.56e-06,0.027522551,Common
cg15468423,Braak_Stage,chr19,2700763,2700764,GNG7,5'UTR,N_Shore,9.96e-06,0.021283491,7.16e-06,0.028431023,Common
cg14282004,Braak_Stage,chr19,46270700,46270701,SIX5,Body,Island,1e-05,0.025305571,1.21e-05,0.029375764,Common
cg23656224,Braak_Stage,chr12,110205818,110205819,MGC14436;MGC14436;C12orf34,Body;Body;Body,,1.01e-05,0.039786206,1.23e-05,-0.040866853,Common
cg20467658,Braak_Stage,chr15,89933347,89933348,LOC254559,Body,,1.02e-05,0.034397849,2.26e-05,0.021003481,Common
cg19526353,Braak_Stage,chr19,42760742,42760743,ERF,TSS1500,S_Shore,1.03e-05,0.027091684,4.45e-06,0.010250212,Common
cg15435170,Braak_Stage,chr17,46681135,46681136,LOC404266;LOC404266;HOXB6,Body;Body;5'UTR,,1.03e-05,0.024279248,8.38e-06,0.022248029,Common
cg14324675,Braak_Stage,chr6,31554848,31554849,LST1;LST1;LST1;LST1;LST1;LST1;LST1;LST1,Body;TSS200;5'UTR;5'UTR;TSS200;TSS200;Body;5'UTR,,1.04e-05,-0.025963769,1.0,0.0,EWAS-specific
cg01891818,Braak_Stage,chr17,73008509,73008510,ICT1,TSS1500,N_Shore,1.04e-05,0.024743966,1.17e-05,0.023789883,Common
cg07290269,Braak_Stage,chr12,31479853,31479854,FAM60A;FAM60A;FAM60A,TSS1500;TSS1500;TSS1500,S_Shore,1.04e-05,0.034987197,1.0,0.0,EWAS-specific
cg07264904,Braak_Stage,chr13,113633855,113633856,MCF2L;MCF2L;MCF2L,Body;5'UTR;1stExon,Island,1.04e-05,0.024145041,1.21e-05,0.031462127,Common
cg23979954,Braak_Stage,chr12,25801601,25801602,IFLTD1,TSS200,,1.05e-05,0.025108376,8.81e-06,0.027295414,Common
cg09112081,Braak_Stage,chr16,29796620,29796621,,,Island,1.05e-05,0.024620711,7.6e-06,0.007746764,Common
cg16290689,Braak_Stage,chr13,31506685,31506686,C13orf26,TSS200,,1.06e-05,0.020494109,1.67e-05,0.018610918,Common
cg19828220,Braak_Stage,chr17,46682413,46682414,LOC404266;LOC404266;HOXB6,Body;Body;TSS200,N_Shelf,1.07e-05,0.037128332,9.58e-06,0.024545251,Common
cg09424348,Braak_Stage,chr6,30881549,30881550,VARS2;VARS2;VARS2;GTF2H4,TSS1500;TSS1500;TSS1500;Body,Island,1.07e-05,0.02664699,1.0,0.0,EWAS-specific
cg27302507,Braak_Stage,chr14,105398575,105398576,PLD4,Body,Island,1.07e-05,0.020192034,1.17e-05,0.024548069,Common
cg00488091,Braak_Stage,chr6,144536326,144536327,,,N_Shore,1.07e-05,-0.022571322,9.16e-06,0.018913675,Common
cg27043786,Braak_Stage,chr1,88928647,88928648,,,Island,1.07e-05,0.0327773,9.27e-06,0.012765599,Common
cg08781728,Braak_Stage,chr8,21882587,21882588,NPM2,5'UTR,Island,1.08e-05,0.026572557,7.15e-06,0.00868516,Common
cg08061524,Braak_Stage,chr22,46472568,46472569,,,,1.08e-05,0.033666257,8.45e-06,0.035263357,Common
cg08140459,Braak_Stage,chr14,75086513,75086514,,,,1.09e-05,-0.02896181,1.91e-06,0.022507354,Common
cg09253473,Braak_Stage,chr17,79877389,79877390,MAFG;MAFG;SIRT7,3'UTR;3'UTR;TSS1500,S_Shore,1.09e-05,-0.021880767,1.11e-05,0.016806906,Common
cg23939875,Braak_Stage,chr11,8832272,8832273,ST5;ST5;ST5,5'UTR;5'UTR;TSS200,,1.09e-05,0.039088856,1.08e-05,0.032662809,Common
cg10126903,Braak_Stage,chr16,29675214,29675215,SPN;SPN,Body;Body,N_Shore,1.09e-05,-0.030610324,1.04e-06,0.024640082,Common
cg00513941,Braak_Stage,chr19,42437245,42437246,,,Island,1.1e-05,0.029690901,8.44e-06,0.032914965,Common
cg11267546,Braak_Stage,chr7,27167828,27167829,HOXA3,TSS1500,N_Shore,1.1e-05,0.026470916,1.1e-05,0.026470916,Common
cg10380221,Braak_Stage,chr16,31075618,31075619,ZNF668,Body,Island,1.1e-05,-0.030237566,5.6e-06,0.032750325,Common
cg24484352,Braak_Stage,chr17,42015961,42015962,,,Island,1.1e-05,-0.024129864,9.03e-06,0.018801793,Common
cg08370178,Braak_Stage,chr5,43034043,43034044,,,N_Shelf,1.1e-05,0.025287109,1.15e-05,0.024318707,Common
cg12920361,Braak_Stage,chr7,150445474,150445475,LOC100128542,TSS1500,,1.11e-05,0.036370615,9.39e-06,0.035066579,Common
cg05456948,Braak_Stage,chr10,135171583,135171584,C10orf125;C10orf125,TSS200;TSS200,Island,1.11e-05,0.026726226,1.0,0.0,EWAS-specific
cg23404330,Braak_Stage,chr17,80251639,80251640,,,Island,1.11e-05,0.025504411,1.04e-05,0.02999253,Common
cg27343684,Braak_Stage,chr6,52775252,52775253,GSTA3,TSS1500,,1.12e-05,-0.031061244,1.04e-05,0.021379682,Common
cg01080902,Braak_Stage,chr19,44039870,44039871,ZNF575,3'UTR,S_Shore,1.12e-05,0.030923145,1.17e-05,0.012858865,Common
cg03591753,Braak_Stage,chr6,35659141,35659142,FKBP5,5'UTR,S_Shelf,1.13e-05,-0.018793634,1.11e-05,-0.019233961,Common
cg16312900,Braak_Stage,chr17,48628397,48628398,SPATA20,Body,S_Shelf,1.13e-05,0.025856346,6.06e-06,0.031191793,Common
cg08363067,Braak_Stage,chr16,16170085,16170086,ABCC1;ABCC1;ABCC1;ABCC1;ABCC1,Body;Body;Body;Body;Body,,1.13e-05,-0.017687964,8.9e-06,-0.026713558,Common
cg17665699,Braak_Stage,chr17,19771612,19771613,ULK2;ULK2,TSS1500;TSS1500,Island,1.13e-05,0.024349785,1.77e-05,0.027645206,Common
cg03626672,Braak_Stage,chr2,237478664,237478665,CXCR7,5'UTR,S_Shore,1.13e-05,0.032403987,3.72e-06,0.015034564,Common
cg03466198,Braak_Stage,chr7,50727932,50727933,GRB10;GRB10;GRB10;GRB10,Body;Body;Body;Body,,1.13e-05,-0.024041623,3.18e-06,0.013433299,Common
cg22850925,Braak_Stage,chr4,146743669,146743670,ZNF827,Body,,1.14e-05,-0.026768867,9.26e-06,0.022392647,Common
cg14771658,Braak_Stage,chr2,167350883,167350884,,,,1.14e-05,0.034171411,8.59e-06,0.018146095,Common
cg23304605,Braak_Stage,chr14,91866373,91866374,CCDC88C,Body,,1.14e-05,-0.032497955,1.07e-05,-0.037956031,Common
cg13725899,Braak_Stage,chr9,139422109,139422110,NOTCH1,Body,S_Shore,1.15e-05,0.02051025,0.000261879,-0.005114077,Common
cg23671196,Braak_Stage,chr15,50405520,50405521,ATP8B4,5'UTR,,1.15e-05,-0.034361673,9.2e-06,0.02591495,Common
cg02573234,Braak_Stage,chr11,65088334,65088335,CDC42EP2,5'UTR,,1.16e-05,0.020080276,1.8e-06,-0.015174884,Common
cg21245816,Braak_Stage,chr5,43044675,43044676,LOC153684,Body,S_Shore,1.16e-05,0.024144736,1.57e-05,0.02958994,Common
cg12258811,Braak_Stage,chr1,7844735,7844736,PER3,TSS200,Island,1.16e-05,0.043764606,7.94e-06,0.021775936,Common
cg04907595,Braak_Stage,chr1,25258264,25258265,RUNX3;RUNX3,TSS1500;Body,Island,1.17e-05,0.040536371,6.2e-06,0.032147914,Common
cg12871285,Braak_Stage,chr17,76713379,76713380,CYTH1;CYTH1,Body;Body,,1.17e-05,0.041058596,1.19e-05,0.028777784,Common
cg21147708,Braak_Stage,chr6,7611002,7611003,SNRNP48,3'UTR,,1.17e-05,-0.028064908,9.5e-06,0.032605128,Common
cg11832281,Braak_Stage,chr10,11211022,11211023,CUGBP2;CUGBP2;CUGBP2;CUGBP2,Body;Body;Body;Body,S_Shelf,1.17e-05,-0.015171766,1.17e-05,-0.015171766,Common
cg13847853,Braak_Stage,chr17,39696336,39696337,,,,1.17e-05,0.029202663,1.18e-05,-0.025349063,Common
cg10198479,Braak_Stage,chr16,85268435,85268436,,,N_Shore,1.17e-05,0.03252755,9.24e-06,0.030554307,Common
cg05329578,Braak_Stage,chr9,2241688,2241689,,,N_Shore,1.17e-05,0.052948394,2.24e-05,0.014299414,Common
cg09983216,Braak_Stage,chr17,46679715,46679716,LOC404266;LOC404266;HOXB6,Body;Body;5'UTR,,1.18e-05,0.024291684,9.04e-06,0.004811394,Common
cg05096637,Braak_Stage,chr2,121846490,121846491,,,,1.18e-05,0.025175614,2.34e-06,0.005864764,Common
cg11264392,Braak_Stage,chr19,15564092,15564093,RASAL3,Body,Island,1.19e-05,0.021576013,1.69e-05,0.021128956,Common
cg07354506,Braak_Stage,chr5,139048148,139048149,CXXC5,5'UTR,Island,1.19e-05,-0.036758263,0.000872823,-0.006476932,EWAS-specific
cg05514299,Braak_Stage,chr17,74868670,74868671,MGAT5B;MGAT5B,Body;TSS200,S_Shelf,1.19e-05,-0.018959674,1.12e-05,-0.019641131,Common
cg24414363,Braak_Stage,chr22,42336273,42336274,CENPM;CENPM;CENPM,TSS200;Body;Body,,1.19e-05,-0.032202113,9.97e-06,0.020365902,Common
cg02796279,Braak_Stage,chr2,208101334,208101335,,,,1.2e-05,-0.042412093,1.2e-05,-0.042412093,Common
cg02965712,Braak_Stage,chr1,77746028,77746029,,,N_Shore,1.2e-05,-0.024868328,1.21e-05,-0.025815556,Common
cg17956563,Braak_Stage,chr11,1332238,1332239,TOLLIP,TSS1500,S_Shore,1.2e-05,-0.024448179,8.22e-06,0.018567991,Common
cg20427865,Braak_Stage,chr16,57406353,57406354,CX3CL1,TSS200,,1.21e-05,0.033604771,8.88e-07,0.013927043,Common
cg10334741,Braak_Stage,chr11,128321749,128321750,,,Island,1.21e-05,0.030499963,1.08e-05,0.029951747,Common
cg17454234,Braak_Stage,chr7,100964669,100964670,RABL5;RABL5;RABL5;RABL5,5'UTR;Body;Body;5'UTR,N_Shore,1.21e-05,0.034894356,1.61e-05,0.026853115,Common
cg08493063,Braak_Stage,chr16,11330934,11330935,,,S_Shelf,1.22e-05,-0.033101964,9.79e-06,0.032982776,Common
cg00802237,Braak_Stage,chr14,94858066,94858067,SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,,1.22e-05,-0.027391751,1.18e-05,-0.026302251,Common
cg10316525,Braak_Stage,chr15,40572137,40572138,,,Island,1.22e-05,0.032181067,3.33e-06,0.048213076,Common
cg17518965,Braak_Stage,chr19,3178955,3178956,S1PR4,1stExon,Island,1.22e-05,-0.019394157,8.7e-06,0.008185575,Common
cg11270806,Braak_Stage,chr4,23892515,23892516,PPARGC1A,TSS1500,,1.22e-05,0.036286147,1.15e-05,0.037531232,Common
cg11435826,Braak_Stage,chr12,2792111,2792112,CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,S_Shelf,1.23e-05,-0.015940205,1.34e-05,-0.016859798,Common
