CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg25400290,Adolescent_Victimization_GSE154566,16,32061924.0,32061925.0,,,,1.0,0.0,1.0,4.33292419259841e-06,-0.149554280852218,0.0345934233175674,Beta-only
cg25714432,Adolescent_Victimization_GSE154566,5,2887968.0,2887969.0,,,,4.78578422045332e-07,-0.0400376420282287,0.0443408491439924,0.0004019303698371,0.0790891134758578,0.255412618233129,haEWAS-only
cg25755428,Adolescent_Victimization_GSE154566,19,13875111.0,13875112.0,MRI1;MRI1,TSS1500;TSS1500,Island,1.95331470740689e-06,0.566174866807141,0.0294807118933824,1.01539359615525e-05,0.605193299015971,0.056535062687194,haEWAS-only
cg26124791,Adolescent_Victimization_GSE154566,8,135056816.0,135056817.0,,,,3.43077212288592e-06,0.117303176938032,0.0372448834889419,8.66228598832575e-05,0.0988539237368218,0.149938137024892,haEWAS-only
cg26224354,Adolescent_Victimization_GSE154566,7,1096374.0,1096375.0,C7orf50;C7orf50;GPR146;C7orf50,Body;Body;TSS1500;Body,N_Shore,3.6511927983606796e-09,-2.58899839184574,0.0011296772262164,1.00597206657011e-06,-0.267240794950527,0.0179484504351217,Common
cg26347746,Adolescent_Victimization_GSE154566,1,202172848.0,202172849.0,LGR6;LGR6,TSS200;Body,,7.84309746833844e-06,-0.224754962833098,0.0578724702831777,9.12246585973489e-07,-0.217709960622779,0.0179484504351217,Beta-only
cg26536949,Adolescent_Victimization_GSE154566,17,57053.0,57054.0,,,Island,0.927391880955059,-0.0007840974939319,0.996454250253566,4.52315524431407e-06,0.554944314918627,0.0345934233175674,Beta-only
cg26600954,Adolescent_Victimization_GSE154566,7,23719792.0,23719793.0,C7orf46;C7orf46;C7orf46;C7orf46;C7orf46;C7orf46,5'UTR;5'UTR;1stExon;1stExon;1stExon;5'UTR,Island,1.0,0.0,1.0,1.68679283327508e-06,0.0659465609499403,0.0239536286601864,Beta-only
cg26670937,Adolescent_Victimization_GSE154566,11,130642282.0,130642283.0,,,,2.31362977121461e-06,0.074949271022937,0.0325379951999506,2.19481077980071e-06,0.0721279908067095,0.0267847393397701,Common
cg27089966,Adolescent_Victimization_GSE154566,22,23478672.0,23478673.0,RSPH14,Body,,3.01547040546306e-06,0.264865548433562,0.0367692647237217,4.08371055021006e-08,0.408124994380065,0.0028066499016775,Common
cg27498980,Adolescent_Victimization_GSE154566,10,6621174.0,6621175.0,PRKCQ-AS1;PRKCQ-AS1;PRKCQ;PRKCQ;PRKCQ;PRKCQ,TSS1500;TSS1500;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,2.80432205138416e-06,0.139372790301173,0.0367692647237217,3.31101710060173e-06,0.166426058340492,0.0301440895754942,Common
cg27546114,Adolescent_Victimization_GSE154566,15,24673917.0,24673918.0,,,S_Shore,2.18701141048939e-05,-0.11466040606113,0.0948981265071076,5.33063546926886e-06,-0.212925773206075,0.038239560836322,Beta-only
