CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg16983237,War_Trauma_Blood,chr19,57049326,57049327,ZFP28;ZFP28,TSS1500;TSS1500,N_Shore,0.0124214175970273,0.2161377839911586,0.5188780301889202,3.705972158882789e-06,0.1939670675825137,0.0207659255676731,Beta-only
cg01472962,War_Trauma_Blood,chr16,4263356,4263357,SRL,Body,,4.162001529225115e-06,-0.1863514054683132,0.0240310417034575,3.7321252227174336e-06,-0.1898749893555805,0.0207659255676731,Common
cg24870576,War_Trauma_Blood,chr14,49660551,49660552,,,,1.4017610875879332e-06,0.1885702750838831,0.0138474370798461,3.746531832518836e-06,0.1812663342506017,0.0207659255676731,Common
cg00624589,War_Trauma_Blood,chr16,1094742,1094743,,,N_Shelf,1.808724121806993e-07,-0.213239919974112,0.0044669155274206,3.8795820731706015e-06,-0.1976167506692823,0.0212843305129176,Common
cg12936747,War_Trauma_Blood,chr10,95361386,95361387,RBP4,TSS1500,Island,3.041088549237238e-05,-0.1606503013629284,0.0702179847260909,3.893768190759183e-06,-0.165592777500857,0.0212843305129176,Beta-only
cg05831441,War_Trauma_Blood,chr6,87319204,87319205,,,,7.104424978117056e-06,0.1684250160674344,0.03021069680976,3.991041694204096e-06,0.1746252249638922,0.0214513812834381,Common
cg05683445,War_Trauma_Blood,chr16,28303182,28303183,SBK1,TSS1500,N_Shore,3.08676106363551e-05,0.1744811771403526,0.0706988049003235,3.9932963524505045e-06,0.1899614920981918,0.0214513812834381,Beta-only
cg06849002,War_Trauma_Blood,chr7,4334400,4334401,,,,0.1154942140481833,0.162749490678601,0.796176152040578,4.005521563585545e-06,0.2086785056679285,0.0214513812834381,Beta-only
cg09268480,War_Trauma_Blood,chr16,1993645,1993646,MSRB1,TSS1500,Island,5.997249656434322e-07,0.1899171466762499,0.0114289593761503,4.049553656028683e-06,0.1719143751301995,0.0215416414405632,Common
cg14535652,War_Trauma_Blood,chr6,28895789,28895790,,,S_Shelf,1.0,0.0,1.0,4.133785706270623e-06,-0.2077523397888611,0.0218431165819336,Beta-only
cg06916463,War_Trauma_Blood,chr14,60715366,60715367,PPM1A;PPM1A;PPM1A,TSS1500;Body;TSS1500,Island,8.149905536632636e-06,-0.2015679927707679,0.0444827029475522,4.1975378187002834e-06,0.157551953438205,0.0218956652282181,Common
cg05565052,War_Trauma_Blood,chr22,38669495,38669496,TMEM184B,TSS1500,S_Shore,0.0006982202087297,0.1460841650361642,0.2356507956778835,4.198980219313172e-06,0.1883387107741111,0.0218956652282181,Beta-only
cg24077695,War_Trauma_Blood,chr12,109877280,109877281,MYO1H,Body,,2.2428489711743285e-06,-0.1990230863675826,0.0193041422883298,4.24853181257834e-06,-0.1944196716041243,0.0220092552573351,Common
cg24039042,War_Trauma_Blood,chr6,170580947,170580948,,,Island,2.488107215657912e-06,0.1871023981200885,0.0204825132838318,4.305528331082966e-06,0.1835400317617842,0.0221596876228225,Common
cg13284741,War_Trauma_Blood,chr2,15887743,15887744,,,,6.20508892186285e-07,-0.1947312077973189,0.0114289593761503,4.433662513121678e-06,0.1738608345665034,0.0223988105542904,Common
cg14861545,War_Trauma_Blood,chr11,7013459,7013460,,,,1.0544639980789008e-05,0.1716897313478427,0.0383766436995614,4.495679685912366e-06,0.1797958461690463,0.0223988105542904,Common
cg14625947,War_Trauma_Blood,chr1,109373498,109373499,AKNAD1;AKNAD1,Body;Body,,2.552235372528205e-06,-0.118485205037973,0.0204851662852339,4.51333933815521e-06,-0.1169558061784412,0.0223988105542904,Common
cg19962889,War_Trauma_Blood,chr20,3744773,3744774,C20orf27;C20orf27;C20orf27;C20orf27,5'UTR;5'UTR;5'UTR;Body,N_Shelf,5.644852458089126e-06,-0.1799994359264618,0.027252711030159,4.532033254879757e-06,-0.1781196191769981,0.0223988105542904,Common
cg01102471,War_Trauma_Blood,chr2,58584770,58584771,,,,6.290656975274399e-06,-0.1996785052525685,0.0289170291587191,4.56168194889817e-06,-0.2042855628957091,0.0223988105542904,Common
cg27074355,War_Trauma_Blood,chr16,85465589,85465590,,,S_Shore,0.0010698335420191,0.123112924480996,0.2836517094012704,4.562145267061272e-06,-0.1658803797508556,0.0223988105542904,Beta-only
cg10625367,War_Trauma_Blood,chr12,6241975,6241976,,,,0.0001102458750484,0.1723484093575582,0.1397391360469121,4.578066191435418e-06,-0.1742379755069611,0.0223988105542904,Beta-only
cg02351109,War_Trauma_Blood,chr6,12504510,12504511,,,,4.464848503449394e-06,-0.1957734108380753,0.02429592718391,4.694470850338197e-06,-0.1955508633831284,0.0228021142250027,Common
cg06578832,War_Trauma_Blood,chr2,50177625,50177626,NRXN1;NRXN1;NRXN1,Body;Body;Body,,0.1335172110480579,-0.1685355204578072,0.8232874856269274,4.74091456242154e-06,0.2022919846385155,0.0228021142250027,Beta-only
cg01504149,War_Trauma_Blood,chr3,141010900,141010901,PXYLP1;PXYLP1;PXYLP1,Body;Body;Body,,0.935972082751344,0.0032581356666271,0.9952704898683704,4.746802447020337e-06,-0.2080488973527015,0.0228021142250027,Beta-only
cg17299636,War_Trauma_Blood,chr2,1488175,1488176,TPO;TPO;TPO;TPO,Body;Body;Body;Body,,1.0,0.0,1.0,4.843326665100867e-06,0.2027966303627473,0.0229777860057038,Beta-only
cg26317123,War_Trauma_Blood,chr2,75166692,75166693,,,,1.6200382605194045e-05,0.1503740601505652,0.0502380511669675,4.845944987050004e-06,0.1395070965029769,0.0229777860057038,Beta-only
cg21118414,War_Trauma_Blood,chr21,41516320,41516321,DSCAM,Body,Island,0.0447606213455832,-0.2196678498005113,0.6763938333107785,4.8703431195513575e-06,-0.201411313619347,0.0229777860057038,Beta-only
cg12944340,War_Trauma_Blood,chr12,132378988,132378989,ULK1,TSS1500,N_Shore,1.0,0.0,1.0,5.131326594867413e-06,0.1793373775919486,0.0239880838581212,Beta-only
cg00576736,War_Trauma_Blood,chr1,20030383,20030384,TMCO4,Body,,3.966285681712307e-06,-0.1622664003720332,0.0237804894438758,5.1776119995475545e-06,-0.1592604362617478,0.0239880838581212,Common
cg21158163,War_Trauma_Blood,chr20,59542578,59542579,,,Island,2.4775720337139268e-05,-0.1888544312714158,0.074444369676523,5.229804612994678e-06,0.2022869589838997,0.0239880838581212,Beta-only
cg00580022,War_Trauma_Blood,chr22,17639482,17639483,CECR4;CECR5;CECR5;CECR4,TSS1500;Body;Body;TSS1500,Island,1.0,0.0,1.0,5.23243368590132e-06,0.1410572029637729,0.0239880838581212,Beta-only
cg00919908,War_Trauma_Blood,chr9,33127686,33127687,B4GALT1,Body,,0.019432028122155,-0.1019002781436478,0.5714679009887721,5.266073339388998e-06,-0.1978624005265124,0.0239880838581212,Beta-only
cg12727718,War_Trauma_Blood,chr18,20808847,20808848,CABLES1;CABLES1;CABLES1;CABLES1,Body;Body;Body;Body,,1.3128782019343244e-05,-0.148536173749521,0.0443689952297814,5.323020505631602e-06,-0.1562411336701404,0.0240486302412378,Common
cg02666180,War_Trauma_Blood,chr10,47746589,47746590,ANXA8L1;ANXA8L1;ANXA8L1,TSS1500;TSS1500;TSS1500,,1.0,0.0,1.0,5.389403130623686e-06,0.1653926950312206,0.0241337776675381,Beta-only
cg02978097,War_Trauma_Blood,chr16,86134547,86134548,,,,1.4204575590566897e-07,0.2161563199325651,0.0039656025338623,5.481021143676807e-06,0.1916871750042762,0.0243658703923316,Common
cg24980709,War_Trauma_Blood,chr2,241851343,241851344,,,,5.2490673411159184e-06,0.1826165883552196,0.0265118511503962,5.502715469617812e-06,0.1805763875402759,0.0243658703923316,Common
cg03775628,War_Trauma_Blood,chr20,61455638,61455639,COL9A3,Body,Island,1.5163504591159434e-05,-0.1985285659901368,0.0615393302952524,5.60359953455724e-06,0.2049519917004707,0.0246747345349267,Beta-only
cg24094029,War_Trauma_Blood,chr12,53013048,53013049,KRT73,TSS1500,,2.372441269511299e-06,-0.1562432558143888,0.0254525290127609,5.7015028435745245e-06,0.1537525926989171,0.0247877642088919,Common
cg18814083,War_Trauma_Blood,chr8,27445941,27445942,,,N_Shelf,0.3261582423256164,-0.195269877405327,0.9153520787395332,5.7210212450314535e-06,0.205324261692463,0.0247877642088919,Beta-only
cg19953290,War_Trauma_Blood,chr6,33144064,33144065,COL11A2;COL11A2;COL11A2,Body;Body;Body,,1.0,0.0,1.0,5.723089564219377e-06,-0.1969550841909819,0.0247877642088919,Beta-only
cg20032370,War_Trauma_Blood,chr17,80251467,80251468,,,Island,1.0231880617069722e-05,0.17790601092553,0.0379767782147168,5.821338320830211e-06,0.1780867506133377,0.0249413593135187,Common
cg00252781,War_Trauma_Blood,chr1,179334658,179334659,C1orf125;C1orf125,TSS1500;TSS200,N_Shore,1.0278723878214365e-06,0.1805835754832749,0.0117858234119934,5.821487159463604e-06,0.1678321143649145,0.0249413593135187,Common
cg19181528,War_Trauma_Blood,chr20,59542589,59542590,,,Island,1.9283492164370336e-05,-0.1916418536334397,0.0680577946987757,5.911293863619283e-06,0.2027461500091261,0.0251707953871038,Beta-only
cg09697999,War_Trauma_Blood,chr7,733198,733199,PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B,Body;Body;Body;Body;Body;Body,,0.0136218045925559,-0.1054539932948184,0.5308069899281157,5.970966542774851e-06,-0.1705569618639568,0.0251707953871038,Beta-only
cg09242307,War_Trauma_Blood,chr12,24435026,24435027,SOX5,5'UTR,,6.412563776932322e-06,-0.1737572165542137,0.0289170291587191,6.001241418920198e-06,-0.1384483573535808,0.0251707953871038,Common
cg02921273,War_Trauma_Blood,chr20,290410,290411,,,,9.933952959861468e-06,0.1731681660663731,0.0371516599677413,6.002067011977731e-06,0.1777902509184767,0.0251707953871038,Common
cg23123909,War_Trauma_Blood,chr5,57878953,57878954,RAB3C;RAB3C,5'UTR;1stExon,Island,4.973605067599573e-05,0.1824782968218119,0.092034483468337,6.066427251649197e-06,0.1502513631644507,0.0252480361601155,Beta-only
cg15990629,War_Trauma_Blood,chr12,25054873,25054874,BCAT1,Body,N_Shore,7.830692053330048e-05,-0.1739156311880458,0.121305910991539,6.114627696609072e-06,0.1982694423941367,0.0252480361601155,Beta-only
cg17032229,War_Trauma_Blood,chr1,115628940,115628941,TSPAN2;TSPAN2;TSPAN2,Body;Body;Body,N_Shelf,1.2438168598070912e-06,-0.1593365299458611,0.0133541136033148,6.116048612669567e-06,-0.1458681472190981,0.0252480361601155,Common
cg14584177,War_Trauma_Blood,chr6,29395103,29395104,OR11A1,1stExon,,1.0,0.0,1.0,6.217173083376237e-06,-0.2013854457271064,0.0255325124668165,Beta-only
cg18626683,War_Trauma_Blood,chr1,170659175,170659176,PRRX1;PRRX1,Body;Body,,6.306317961913304e-06,0.1911573901502697,0.0289170291587191,6.349206680030092e-06,0.1921092832774112,0.0259403384486526,Common
cg13848363,War_Trauma_Blood,chr1,206749188,206749189,RASSF5;RASSF5;RASSF5,Body;Body;Body,,2.0015674531673264e-08,0.2101250990330099,0.0016853140768027,6.494335409013841e-06,0.1723209787371854,0.0262625291098583,Common
cg03649451,War_Trauma_Blood,chr9,91368644,91368645,,,,3.999777078250873e-06,0.19422891592935,0.0237804894438758,6.551704553455379e-06,0.1903551151816478,0.0263454025490519,Common
cg21002359,War_Trauma_Blood,chr2,31900825,31900826,,,,1.5791813669407823e-05,-0.1867835487392236,0.0493305092843796,6.581306630792157e-06,-0.1943225386845089,0.0263454025490519,Common
cg08483548,War_Trauma_Blood,chr15,25421816,25421817,SNORD115-4,TSS200,,1.0,0.0,1.0,6.635784750966796e-06,0.1830630274968595,0.0264261795343458,Beta-only
cg15382464,War_Trauma_Blood,chr17,64446510,64446511,PRKCA,Body,,5.141318528019585e-06,0.1021017677087088,0.0265118511503962,6.668167082638899e-06,0.100320128124197,0.0264261795343458,Common
cg24129307,War_Trauma_Blood,chr8,135899129,135899130,,,,5.064239702010884e-06,0.1720911395820632,0.0265118511503962,6.876621521332857e-06,0.1707970873705381,0.0269562740748194,Common
cg08660201,War_Trauma_Blood,chr1,214362080,214362081,,,S_Shore,2.418300748754858e-06,-0.1691349596047644,0.0254525290127609,6.91669605633852e-06,0.1519255079880021,0.0269562740748194,Common
cg12168926,War_Trauma_Blood,chr12,8973966,8973967,A2ML1,TSS1500,,0.8018160389855294,0.0113590305812713,0.9837019234596736,6.949095291785716e-06,0.1991176468752176,0.0269562740748194,Beta-only
cg17426766,War_Trauma_Blood,chr1,2046864,2046865,PRKCZ;PRKCZ;PRKCZ,5'UTR;Body;5'UTR,Island,7.357397519885333e-06,-0.1562592305937051,0.0310805997637898,6.971974995600571e-06,-0.1572578549108413,0.0269562740748194,Common
cg20494738,War_Trauma_Blood,chr12,124985889,124985890,NCOR2;NCOR2,5'UTR;5'UTR,,0.0158957693926773,-0.0946309540499601,0.5563506981817891,7.044493229265453e-06,0.1410153530171054,0.0269735007003304,Beta-only
cg08242313,War_Trauma_Blood,chr2,225634471,225634472,DOCK10;DOCK10,Body;Body,,3.4627903460715466e-05,-0.1863461514733574,0.0764085514201255,7.233024043840043e-06,-0.2043618850474586,0.0275622379245957,Beta-only
cg27285056,War_Trauma_Blood,chr19,50868879,50868880,NAPSA;NAPSA,5'UTR;1stExon,,3.063929046440523e-06,0.1200328821919444,0.0213845262617486,7.307876481624309e-06,0.1172547005643771,0.0277142299256976,Common
cg11571001,War_Trauma_Blood,chr6,30881808,30881809,GTF2H4;VARS2;VARS2;VARS2,3'UTR;TSS1500;TSS200;TSS200,Island,1.0,0.0,1.0,7.422505217970176e-06,0.191569150768969,0.0279839161333853,Beta-only
cg13332816,War_Trauma_Blood,chr5,137911760,137911761,HSPA9,TSS1500,S_Shore,5.4903618840863135e-05,0.1529567575267498,0.0955395875075549,7.477449865290705e-06,0.165656883450817,0.0279839161333853,Beta-only
cg08879886,War_Trauma_Blood,chr8,5909880,5909881,,,,5.695664490562668e-05,-0.153492491523499,0.1087217800869531,7.484907678430425e-06,0.1493129792509721,0.0279839161333853,Beta-only
cg20215007,War_Trauma_Blood,chr7,149468365,149468366,ZNF467,5'UTR,N_Shore,0.042211658741971,0.2274644363997983,0.6690890680094205,7.676494852758577e-06,0.1804643937625716,0.0282997374686531,Beta-only
cg05477480,War_Trauma_Blood,chr8,105511880,105511881,LRP12;LRP12,Body;Body,,0.0342153350413887,0.0792562577054806,0.6428522179608978,7.930681547505368e-06,-0.2061078101541341,0.0289673442825971,Beta-only
cg23728189,War_Trauma_Blood,chr2,10470961,10470962,HPCAL1;HPCAL1,5'UTR;5'UTR,,2.8171498641700704e-06,0.1458816740962072,0.0207269177502023,8.000448334760779e-06,0.1386405801375214,0.0290881254737143,Common
cg25378401,War_Trauma_Blood,chr11,57972170,57972171,OR1S2,TSS1500,,3.03198319816596e-05,-0.1690407942336353,0.0828130284051773,8.28455079758281e-06,0.1485457793060313,0.0299508412620847,Beta-only
cg02749784,War_Trauma_Blood,chr8,120219927,120219928,MAL2,TSS1500,N_Shore,0.0004063409025048,0.1470252009815158,0.2001115549570781,8.313306692545795e-06,0.1826772381644943,0.0299508412620847,Beta-only
cg08373809,War_Trauma_Blood,chr3,2552370,2552371,CNTN4,5'UTR,,4.955437210949088e-06,-0.1917243214188271,0.0262969490254984,8.407382501855462e-06,-0.1870099802329884,0.0300143107003621,Common
cg16464569,War_Trauma_Blood,chr1,38472003,38472004,FHL3;FHL3,TSS1500;TSS1500,S_Shore,1.957359102125992e-06,-0.1237598053027301,0.0172169574754386,8.443579440516082e-06,-0.1216347409955751,0.0300143107003621,Common
cg13788212,War_Trauma_Blood,chr4,17545880,17545881,,,,4.352912563685563e-06,-0.1630119975256264,0.0240952097703066,8.44452709373088e-06,-0.1594227894056814,0.0300143107003621,Common
cg10068883,War_Trauma_Blood,chr9,35564038,35564039,FAM166B;FAM166B;FAM166B;FAM166B,TSS200;TSS200;TSS200;TSS200,,4.04207548061846e-06,0.1663458984889477,0.0238114958237104,8.513470950891542e-06,0.1604625916594623,0.030124270848095,Common
cg05636663,War_Trauma_Blood,chr15,40856703,40856704,C15orf57;C15orf57;C15orf57;C15orf57,Body;5'UTR;5'UTR;5'UTR,,0.0006297632177688,0.1284330656609474,0.2404023193177135,8.554441000511695e-06,0.1605923084637566,0.0301347103026336,Beta-only
cg18207365,War_Trauma_Blood,chr16,89186335,89186336,ACSF3;ACSF3;ACSF3;ACSF3;ACSF3,Body;Body;Body;Body;Body,Island,0.83713371162125,-0.0077526952725155,0.98754595656935,8.781060174919543e-06,-0.1697786381186072,0.0307961493896568,Beta-only
cg12949766,War_Trauma_Blood,chr1,249104844,249104845,SH3BP5L,3'UTR,N_Shore,0.0041998134339959,-0.1275079981903487,0.4036870352614577,8.882505377241274e-06,0.202704406479057,0.0310146957688946,Beta-only
cg16266358,War_Trauma_Blood,chr12,110211391,110211392,MGC14436;MGC14436,TSS200;TSS200,,3.822855900773686e-06,-0.194800798557533,0.0300424482960561,8.957390707219071e-06,-0.1838620096430961,0.0311389937555999,Common
cg03744975,War_Trauma_Blood,chr12,56212418,56212419,SARNP;SARNP;SARNP;ORMDL2,TSS1500;TSS1500;TSS1500;5'UTR,S_Shore,0.0407260991792007,0.2042635742953748,0.6643551316416341,9.033282894687036e-06,0.1717666518178424,0.0312095567201041,Beta-only
cg22654656,War_Trauma_Blood,chr4,111394270,111394271,,,N_Shelf,3.61134084411863e-06,-0.1443745559139947,0.0224761780345584,9.06655665163564e-06,-0.1397038476539528,0.0312095567201041,Common
cg04607235,War_Trauma_Blood,chr12,12878440,12878441,APOLD1,TSS1500,Island,1.0,0.0,1.0,9.09581621452253e-06,-0.1508530360356794,0.0312095567201041,Beta-only
cg27550606,War_Trauma_Blood,chr6,30881786,30881787,GTF2H4;VARS2;VARS2;VARS2,3'UTR;TSS1500;TSS200;TSS200,Island,1.0,0.0,1.0,9.161434886987904e-06,0.1877292417051478,0.0312992130235811,Beta-only
cg27639662,War_Trauma_Blood,chr4,81111393,81111394,PRDM8,5'UTR,S_Shore,2.3058425469240075e-06,0.2063198600450115,0.0193041422883298,9.543717924646838e-06,0.194990428809575,0.0324653117300453,Common
cg03404272,War_Trauma_Blood,chr4,81111507,81111508,PRDM8,5'UTR,S_Shore,1.5070177654404196e-05,0.1904699434430108,0.0474713691162716,9.762138459618802e-06,0.1957340622235582,0.0330664071712097,Common
cg16385448,War_Trauma_Blood,chr14,105612130,105612131,JAG2;JAG2,Body;Body,N_Shelf,1.0,0.0,1.0,1.010320526073236e-05,-0.1936342079153188,0.0338314587467109,Beta-only
cg24705939,War_Trauma_Blood,chr8,30413864,30413865,RBPMS;RBPMS;RBPMS,Body;Body;Body,,3.8768405474969175e-06,-0.1380769635625758,0.0300658166449156,1.015247978154886e-05,0.1337727160690494,0.0338314587467109,Common
cg01058368,War_Trauma_Blood,chr5,24645487,24645488,CDH10,TSS1500,,4.510566542397105e-06,0.1725721733899963,0.0336521379614654,1.0172630241820483e-05,-0.1541696178957059,0.0338314587467109,Common
cg02140876,War_Trauma_Blood,chr8,141678446,141678447,PTK2;PTK2;PTK2,Body;Body;Body,,4.194622396294856e-06,0.1703071679275943,0.0319806265922215,1.0201422193424888e-05,0.1698445478951,0.0338314587467109,Common
cg18013336,War_Trauma_Blood,chr6,117807999,117808000,DCBLD1,Body,S_Shelf,4.810879112307778e-05,0.1640848592301984,0.1009082749834868,1.03108109315059e-05,-0.1790675516483006,0.0340517538332837,Beta-only
cg11816072,War_Trauma_Blood,chr6,15344420,15344421,JARID2;JARID2,Body;5'UTR,,5.209947086649644e-06,0.1469811056196172,0.0265118511503962,1.0424183034836525e-05,0.1422422571527025,0.0340782271407735,Common
cg00409456,War_Trauma_Blood,chr8,31196503,31196504,,,,0.0005425120925968,-0.1154483997630188,0.2297094413450946,1.04478123397951e-05,0.1298901546702789,0.0340782271407735,Beta-only
cg27111250,War_Trauma_Blood,chr4,81111177,81111178,PRDM8,5'UTR,S_Shore,1.508179966286007e-05,0.1901666826688875,0.0474713691162716,1.051998019576178e-05,0.1945892536585459,0.0341729915697629,Common
cg01208266,War_Trauma_Blood,chr21,42953366,42953367,,,,5.129230945666076e-05,-0.1661443848133698,0.09314951076563,1.0760491660709226e-05,-0.1821054321051509,0.0347981799246092,Beta-only
cg09454324,War_Trauma_Blood,chr9,126117141,126117142,CRB2,TSS1500,,3.273843245945598e-06,0.1921152879930734,0.0220256068787702,1.0844151567395289e-05,0.1832196718577981,0.0347981799246092,Common
cg17823328,War_Trauma_Blood,chr2,230744919,230744920,TRIP12;TRIP12;TRIP12;TRIP12,TSS200;5'UTR;5'UTR;5'UTR,,0.001859187950273,-0.1046182877258362,0.3299210254583297,1.1153916484143437e-05,0.1267809290428756,0.0356478721078527,Beta-only
cg14375795,War_Trauma_Blood,chr1,110054332,110054333,,,S_Shore,1.0,0.0,1.0,1.1470909855905428e-05,0.1553504866031566,0.0363663402580185,Beta-only
cg20067334,War_Trauma_Blood,chr7,63387147,63387148,,,S_Shore,4.320993085178313e-06,0.1964816345686311,0.0240952097703066,1.155546396473151e-05,0.1874236215679395,0.0363663402580185,Common
cg24236839,War_Trauma_Blood,chr19,5038822,5038823,KDM4B,Body,N_Shore,1.230799028380654e-05,-0.0886467314981146,0.0422624135462285,1.1560849263157518e-05,-0.09303693461771,0.0363663402580185,Common
cg10152997,War_Trauma_Blood,chr20,4721766,4721767,PRNT;PRNT;PRNT,TSS1500;TSS1500;TSS1500,,1.774893019199192e-05,-0.1968244996247704,0.0511064924513441,1.1574606139873436e-05,-0.2026860286375228,0.0363663402580185,Beta-only
cg15416488,War_Trauma_Blood,chr4,135122912,135122913,PABPC4L,TSS200,,5.46274992383019e-05,-0.1718153588728848,0.1069569047431796,1.1629639684656977e-05,-0.1853506937208829,0.0363663402580185,Beta-only
cg01427815,War_Trauma_Blood,chr1,165811984,165811985,UCK2,Body,,3.289408469924424e-06,0.1988867034867574,0.0220256068787702,1.165401065791334e-05,0.1885170585738684,0.0363663402580185,Common
cg09212552,War_Trauma_Blood,chr6,171033363,171033364,,,Island,1.0,0.0,1.0,1.1957432442634484e-05,0.168256913322184,0.0370540318833725,Beta-only
cg12823839,War_Trauma_Blood,chr7,155175340,155175341,,,S_Shore,2.3386023674302647e-05,-0.1911709493635182,0.0595887947439793,1.1967888451834737e-05,-0.1958706939158016,0.0370540318833725,Beta-only
cg10661769,War_Trauma_Blood,chr6,30881484,30881485,VARS2;VARS2;VARS2;GTF2H4,TSS1500;TSS1500;TSS1500;Body,N_Shore,1.0,0.0,1.0,1.2056895154213818e-05,0.1809101348995339,0.037184356021385,Beta-only
cg02193472,War_Trauma_Blood,chr16,19897808,19897809,,,S_Shore,2.0476955956038387e-05,0.1925388280521492,0.069599670332055,1.218103985076338e-05,0.1513406674338073,0.037204061185222,Beta-only
cg08697665,War_Trauma_Blood,chr3,158450590,158450591,RARRES1;RARRES1,TSS1500;TSS1500,Island,0.0104257498943434,-0.0975098846241898,0.4972124063359311,1.2190777249223084e-05,-0.1360159044870661,0.037204061185222,Beta-only
cg03250220,War_Trauma_Blood,chr2,110970097,110970098,NCRNA00116,Body,Island,4.577715718885694e-05,-0.1806354510657391,0.0886447948699648,1.2204101033876485e-05,-0.1962726754287456,0.037204061185222,Beta-only
cg13164537,War_Trauma_Blood,chr18,67624071,67624072,CD226;CD226,5'UTR;1stExon,,6.457898344229147e-06,0.1746631605154225,0.0289170291587191,1.250476880969363e-05,0.1705492825563904,0.0376204856234106,Common
cg09627874,War_Trauma_Blood,chr12,116946163,116946164,,,N_Shore,0.000216223991395,0.1464515522939776,0.1607482895709636,1.2515206303832046e-05,0.1856965053105308,0.0376204856234106,Beta-only
cg16103604,War_Trauma_Blood,chr8,11284912,11284913,C8orf12;FAM167A,Body;Body,,0.0011627064451319,0.1087916097357551,0.2719796986437977,1.2599506265653578e-05,0.1343791187697469,0.0376204856234106,Beta-only
cg24301724,War_Trauma_Blood,chr12,131617044,131617045,GPR133,Body,,3.775509850108203e-06,0.1896213808712545,0.0300424482960561,1.2640503756623178e-05,0.1774571881216415,0.0376204856234106,Common
cg16914989,War_Trauma_Blood,chr6,30881764,30881765,GTF2H4;VARS2;VARS2;VARS2,3'UTR;TSS1500;TSS1500;TSS1500,Island,1.0,0.0,1.0,1.2720890616324466e-05,0.188051693605724,0.0376204856234106,Beta-only
cg05907464,War_Trauma_Blood,chr1,9218658,9218659,,,,6.40016329596192e-06,0.1861196963316613,0.0289170291587191,1.2723460150386388e-05,0.1843297724596912,0.0376204856234106,Common
cg26393534,War_Trauma_Blood,chr14,101700091,101700092,,,,9.685720807989723e-06,0.1833026820974009,0.0371458588306138,1.2771181336599411e-05,0.1810156544205841,0.0376204856234106,Common
cg03984375,War_Trauma_Blood,chr22,46484046,46484047,LOC400931,Body,S_Shelf,2.043828067665185e-06,-0.1513200797125758,0.0240925635085144,1.278956961163836e-05,0.1386595374544701,0.0376204856234106,Common
cg07281764,War_Trauma_Blood,chr12,54560907,54560908,,,,0.0017240943707008,0.1187734509701476,0.3239329849864012,1.2823363292576912e-05,-0.1612814059870986,0.0376204856234106,Beta-only
cg04990378,War_Trauma_Blood,chr20,61160996,61160997,C20orf166;MIR133A2,Body;TSS1500,,6.0739608787389e-05,0.1756902570406384,0.1106733732632916,1.2862807928701476e-05,-0.1907028697007048,0.0376204856234106,Beta-only
cg06131755,War_Trauma_Blood,chr6,160182447,160182448,ACAT2,TSS1500,Island,0.0219516251260061,-0.2411109369091649,0.5858388772701737,1.3114323571948762e-05,-0.192109841750981,0.0382150906742337,Beta-only
cg05933240,War_Trauma_Blood,chr22,18051014,18051015,SLC25A18;SLC25A18,5'UTR;5'UTR,,1.8090420436559622e-05,0.1354522323640234,0.0516267634493282,1.333180310851574e-05,0.1395703411116576,0.0387065218550598,Beta-only
cg00858556,War_Trauma_Blood,chr1,205454873,205454874,,,,1.646951665864208e-05,0.1871566264853292,0.0624442611882212,1.3588961557549109e-05,0.1621976442861082,0.0392958561212562,Beta-only
cg05548508,War_Trauma_Blood,chr17,78775797,78775798,RPTOR;RPTOR,Body;Body,Island,0.0946689714354058,0.1563866244087926,0.7802971158274018,1.3633945238113568e-05,-0.1500703583150569,0.0392958561212562,Beta-only
cg07713493,War_Trauma_Blood,chr1,205473393,205473394,CDK18;CDK18;CDK18,TSS1500;TSS1500;TSS1500,N_Shore,1.1537141622923127e-06,-0.1879434531269798,0.0151110404405947,1.3830970570061029e-05,0.164619598951936,0.0397192901834216,Common
cg21206054,War_Trauma_Blood,chr10,51827272,51827273,FAM21A;FAM21A;FAM21EP,TSS1500;TSS1500;Body,N_Shore,8.150913166206268e-06,0.1884722835055695,0.0444827029475522,1.3909352410184192e-05,0.1768027613011198,0.0398001808150861,Common
cg06118088,War_Trauma_Blood,chr9,102911492,102911493,INVS;INVS;INVS,Body;Body;Body,,0.1681558704146183,-0.1633483902458377,0.8413397231136089,1.400331691991029e-05,-0.1104031044464923,0.0399249173163285,Beta-only
cg11732209,War_Trauma_Blood,chr20,5752424,5752425,C20orf196;C20orf196;C20orf196;C20orf196,5'UTR;5'UTR;5'UTR;5'UTR,,3.640382731894544e-06,0.1992770997527665,0.0224761780345584,1.406754557035164e-05,0.1546414507548895,0.0399642834834398,Common
cg10381247,War_Trauma_Blood,chr9,26948869,26948870,PLAA;IFT74;IFT74,TSS1500;5'UTR;5'UTR,S_Shore,5.533604021301133e-06,-0.1755776212909198,0.0271234881260583,1.4280920670407574e-05,-0.1293846650824268,0.0402816999637357,Common
cg24886710,War_Trauma_Blood,chr1,6232001,6232002,CHD5,Body,,2.6636178327614872e-05,-0.1559437741159389,0.0767485743758762,1.453506434121544e-05,0.1580916039353976,0.0408531692989281,Beta-only
