CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg08461576,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr4,102277629,102277630,,,,9.41913603925755e-06,-0.197015450608522,0.0516773677279082,2.75998556734672e-05,0.182346762057228,0.0478698055137086,Beta-only
cg08528519,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr14,100659610,100659611,,,Island,1.0,0.0,1.0,3.08853977408631e-05,0.142845205458857,0.0499228480543538,Beta-only
cg08544041,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,193074380,193074381,GLRX2;GLRX2,Body;Body,Island,1.0,0.0,1.0,7.70946971775639e-06,0.118291294036848,0.0278989024412334,Beta-only
cg08591579,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,54603795,54603796,DHX29;SKIV2L2;SKIV2L2,TSS1500;1stExon;5'UTR,Island,1.0,0.0,1.0,2.89426717535627e-05,0.151747156873657,0.0485632995111501,Beta-only
cg08641973,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,240517881,240517882,FMN2,Body,,9.32383142774141e-06,-0.136794765074104,0.0487890018970787,4.81962427913501e-06,-0.137979336501728,0.020812468511629,Common
cg08755283,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,118324104,118324105,DTWD2,1stExon,Island,1.0,0.0,1.0,1.83649593386055e-05,0.139159347517841,0.0397007420834965,Beta-only
cg08761535,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,75079000,75079001,ZNRF1,Body,,6.89923141537362e-06,0.0964694833632479,0.0471034736557085,2.4101336104438e-05,-0.166469530387734,0.0456409982646931,Common
cg08928408,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,149454106,149454107,,,,5.17761203114136e-05,-0.144750594164429,0.109392479685933,8.17196180956534e-06,-0.151745845164453,0.027946579343468,Beta-only
cg08997444,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr20,57464970,57464971,GNAS;GNAS;GNAS;GNAS;GNAS;GNAS;GNAS,3'UTR;TSS1500;Body;TSS1500;3'UTR;TSS1500;Body,Island,1.0,0.0,1.0,1.16449552147186e-05,0.145731493015578,0.031546574010367,Beta-only
cg09018739,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,57180107,57180108,CPNE2,Body,,1.44736760871831e-05,-0.0632283949388908,0.0640063785501373,1.94177737926149e-05,0.196694374852738,0.0405862440266959,Beta-only
cg09020181,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr22,46467123,46467124,,,Island,1.0,0.0,1.0,2.64346335689028e-05,0.18824822041537,0.0471272176703369,Beta-only
cg09047559,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,14626149,14626150,SGCZ,Body,,0.0001491062014372,-0.153444280632328,0.168423921773021,1.10266334328131e-05,-0.162076703116036,0.0307098183580382,Beta-only
cg09069499,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,26216910,26216911,PPP2R2A,Body,,2.75272740400629e-08,0.182758480485946,0.0026781216095392,2.81894566473726e-07,-0.208727560378957,0.0047136368100255,Common
cg09273716,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr20,35494835,35494836,,,S_Shelf,9.14471658003532e-06,0.0768519299419686,0.0487890018970787,0.0006285515731148,0.154522901893171,0.186502485188111,haEWAS-only
cg09317371,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,57180175,57180176,CPNE2,Body,,8.17580463867485e-07,-0.0677699380904888,0.0148782411126024,9.89128464277869e-05,0.119637874109342,0.0853367683045227,haEWAS-only
cg09479650,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,85578516,85578517,,,,1.60688392341606e-05,-0.142767396600883,0.0677490378013712,1.20559626315717e-06,0.214137436236161,0.011514923675579,Beta-only
cg09512080,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,94286219,94286220,SGCE;PEG10;SGCE;PEG10;SGCE,TSS1500;5'UTR;TSS1500;5'UTR;TSS1500,Island,0.0028790300673299,-0.0214172115534186,0.442941403104995,1.96376163986076e-05,0.10852351588657,0.040869588116582,Beta-only
cg09548275,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,47282999,47283000,NR1H3;NR1H3;NR1H3,Body;Body;Body,,5.00844264409552e-06,-0.238806127843012,0.040922464423381,2.99965924577686e-06,0.271309510305307,0.0177415523238492,Common
cg09569347,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,30460548,30460549,HLA-E,3'UTR,S_Shelf,1.0,0.0,1.0,1.04553089848252e-06,0.152664902060121,0.0109550455116299,Beta-only
cg09728487,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr4,141079462,141079463,,,S_Shelf,6.16686994888114e-06,0.272710767129303,0.0452932152046682,2.51362546290504e-05,-0.212751886961422,0.0459962157960576,Common
cg09826697,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,1325156,1325157,CLPTM1L,Body,,1.0,0.0,1.0,1.99813900693163e-05,0.206715433334557,0.0414073321719772,Beta-only
cg09964921,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr21,35885767,35885768,,,,1.10402938923096e-06,-0.302112410498616,0.0155237953119555,7.13505653606361e-08,-0.336533702875618,0.0024713644359274,Common
cg10040821,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr12,99193806,99193807,ANKS1B;ANKS1B;ANKS1B,Body;Body;Body,,6.35040576601689e-06,-0.181903896814977,0.0452932152046682,0.0001320672250225,0.202105754578,0.0962115745483407,haEWAS-only
cg10095247,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,91897276,91897277,ANKIB1,5'UTR,,0.0510306601859685,-0.0642221551251746,0.809160436113707,1.55006584423756e-07,-0.20556504596619,0.0033597135151895,Beta-only
cg10099709,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr14,70721864,70721865,,,,1.0,0.0,1.0,2.19774944716769e-05,0.157257419939272,0.0435004692600029,Beta-only
cg10136168,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr14,77783447,77783448,POMT2,Body,N_Shelf,4.10772891427092e-06,-0.19619559124921,0.0316680219887038,5.07181199202515e-06,-0.159720036078983,0.0212003443890583,Common
cg10306703,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,61719561,61719562,C10orf40,Body,,0.0001603485692067,-0.202101966733626,0.174360896174535,1.63701815252694e-06,-0.251196663008675,0.0134545412113374,Beta-only
cg10632328,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,78389079,78389080,FLJ35220;LOC100294362;FLJ35220;FLJ35220,Body;TSS200;Body;Body,Island,1.0,0.0,1.0,1.21620541577249e-05,0.24628623595414,0.032247506730284,Beta-only
cg10636246,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,159046973,159046974,AIM2,TSS1500,,6.55915902588859e-08,-0.0723594396684545,0.0051051115347115,1.60348295876122e-08,-0.333855220746002,0.0012071262473865,Common
cg10658203,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr15,94943926,94943927,MCTP2;MCTP2;MCTP2,Body;Body;Body,,2.30686835669593e-05,0.192571633562543,0.0728133415450732,4.36260958966419e-06,-0.400800414076027,0.0197710612559924,Beta-only
cg10717722,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,124134020,124134021,PLEKHA1,TSS200,N_Shore,1.0,0.0,1.0,1.49513517331163e-06,0.185340273282173,0.0127867543506112,Beta-only
cg10878998,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr18,71959092,71959093,CYB5A;CYB5A,1stExon;1stExon,Island,1.0,0.0,1.0,1.8748507346867e-05,0.101071668231569,0.0397007420834965,Beta-only
cg10927968,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,1807333,1807334,,,,3.95982152926185e-06,0.433326603735532,0.0316680219887038,7.29978326406407e-07,0.319118202564113,0.0088494725026503,Common
cg10967866,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,134362164,134362165,INPP5A,Body,S_Shore,4.30967181393157e-06,0.276942063345981,0.0316680219887038,1.31389755160298e-06,0.27297369410512,0.0120213445100125,Common
cg10977734,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,30582416,30582417,PPP1R10,5'UTR,N_Shelf,1.0,0.0,1.0,2.19782250750143e-05,0.136818251381516,0.0435004692600029,Beta-only
cg11036672,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr4,8476435,8476436,C4orf23,Body,,2.46705638384685e-06,0.240924515196342,0.0251497895410307,8.08718937241537e-08,0.182952471815945,0.0025322932220933,Common
cg11058932,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,130372167,130372168,TSGA13,TSS1500,,1.53003011138044e-05,0.196765778615624,0.0572202469063848,1.09707611619386e-05,0.201330025312954,0.0307098183580382,Beta-only
cg11484872,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,31543169,31543170,TNF,TSS200,,1.0,0.0,1.0,2.5605665125531e-05,0.349520613245119,0.0463306802823772,Beta-only
cg11701868,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,4912006,4912007,UHRF1;UHRF1,Body;Body,S_Shore,0.0006180405776306,0.165455247094672,0.289752520559283,1.78462550041434e-06,0.299667199534357,0.0140019804487737,Beta-only
cg12005026,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,89696774,89696775,PTEN,Body,,3.87856676000296e-05,-0.158538127374097,0.0941406647456195,5.3326064072505e-06,-0.175856415516577,0.021370838852766,Beta-only
cg12128119,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,134212891,134212892,GLB1L2,Body,S_Shore,3.39005344781905e-06,-0.2625104812106,0.0314173203276631,9.72617712590995e-06,-0.148072758430834,0.0293565419336078,Common
cg12265959,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,11324687,11324688,FAM167A,TSS1500,Island,4.3503372468905e-05,-0.124609537993112,0.101342249441336,1.48627863329928e-05,-0.202130970757001,0.0348174771025887,Beta-only
cg12397924,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,94287186,94287187,PEG10;PEG10,5'UTR;5'UTR,S_Shore,0.0002033616786267,0.0943192498223743,0.187014411679638,6.11353996962598e-06,0.130946934003654,0.0239077375923477,Beta-only
cg12436772,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,216402384,216402385,,,,5.36653573073418e-06,0.210623445226854,0.0358152704871555,0.0001337180881614,0.18962408547138,0.0962115745483407,haEWAS-only
cg12556608,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,66057450,66057451,,,S_Shore,1.0,0.0,1.0,1.73970477649032e-05,0.173492525804559,0.0385211151187834,Beta-only
cg12644285,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr15,93570953,93570954,CHD2,3'UTR,,0.0003068889914471,-0.216752315316249,0.22447018694913,2.52464816172896e-05,-0.243632463085434,0.0460242410767339,Beta-only
cg12654770,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,52487693,52487694,,,,1.0,0.0,1.0,3.08454433510304e-07,0.17052757068099,0.0049849989591502,Beta-only
cg12754982,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,160409942,160409943,IGF2R,Body,,6.60659999543632e-08,-0.32035747617131,0.0028499384111358,5.66963908532258e-08,-0.320193603956726,0.0021895701733597,Common
cg12815355,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,75894077,75894078,C2orf3,Body,,8.8982151970093e-05,0.124043219046039,0.138512821114118,2.73835169147386e-05,-0.168657856743201,0.0478698055137086,Beta-only
cg12955789,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,179588551,179588552,RASGEF1C,5'UTR,Island,0.0454079189516278,0.196068239431737,0.798886550877493,2.95607802164262e-05,0.801167161953669,0.0486432309502202,Beta-only
cg12981272,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,37281848,37281849,,,N_Shelf,1.62159762983622e-05,-0.064459274370755,0.05913132646756,2.10441920805995e-05,-0.105774611884881,0.0430577489077977,Beta-only
cg12992827,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,101901234,101901235,,,,1.62319425603727e-06,-0.331872739147341,0.0212638795932506,2.24164993001031e-07,-0.377471029893863,0.0041808236888877,Common
cg13010869,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,17584127,17584128,,,,6.06029306810982e-06,-0.234184537828058,0.0386125891309866,1.10762687935699e-05,-0.231037447054242,0.0307098183580382,Common
cg13028635,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,1871244,1871245,,,,5.40565448898199e-05,-0.0993710689488733,0.111304714035859,7.63413047215943e-06,0.19094151993748,0.0278989024412334,Beta-only
cg13162577,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,6226437,6226438,C11orf42,TSS1500,,2.38491875039659e-06,0.180493430261935,0.0281246241207753,1.06442821997267e-06,-0.19350969568475,0.0109550455116299,Common
cg13165240,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,3715743,3715744,C17orf85;C17orf85,3'UTR;3'UTR,,1.48837737748145e-05,0.368131448168827,0.0572202469063848,1.34076686090013e-05,0.243143023959973,0.0335134352519127,Beta-only
cg13429095,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,206913187,206913188,,,,1.86622197133525e-05,0.134155446356525,0.0622797545383324,4.31932703524487e-06,0.158705884756693,0.0197595764900928,Beta-only
cg13489576,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,196985412,196985413,DLG1;DLG1,Body;Body,,0.0001074998668386,-0.174974088755297,0.149521288490561,2.76409066785417e-05,-0.137986041258083,0.0478698055137086,Beta-only
cg13523217,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr9,135987503,135987504,RALGDS;RALGDS,Body;Body,,3.91222156244369e-05,-0.141760361058941,0.0957532220766682,2.68885532055199e-05,0.156980271028163,0.0474135147445857,Beta-only
cg13590277,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr5,150019496,150019497,SYNPO;SYNPO;SYNPO;SYNPO,TSS1500;Body;Body;TSS1500,,7.22759451757613e-07,-0.0793538176502756,0.0117887848657281,9.49395736385237e-06,-0.09893541598866,0.0293565419336078,Common
cg13641778,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,52879742,52879743,TMEM110,Body,,4.44624724004753e-07,-0.12998131969532,0.0090575412480924,1.23280332693738e-06,-0.147883926596516,0.011514923675579,Common
cg13696490,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,151488006,151488007,LOC201651,TSS1500,,4.95520406894063e-07,-0.231393809387616,0.0091844707417814,1.06185187541052e-07,-0.251847273435651,0.0027100527677286,Common
cg13727957,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr9,88579621,88579622,NAA35,Body,,3.35869462991034e-05,-0.160033806716379,0.0847801337008203,1.63462359850626e-05,-0.169284434691015,0.0372234733554801,Beta-only
cg13770461,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr11,46016312,46016313,PHF21A;PHF21A,Body;Body,,3.40197449796449e-07,-0.148447457336791,0.0077067952279721,8.355386912295e-08,-0.149084734031005,0.0025322932220933,Common
cg13879047,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,50774217,50774218,GRB10;GRB10;GRB10;GRB10,5'UTR;Body;TSS1500;Body,,3.01541732921629e-06,-0.13322861824935,0.0292761124841554,1.4942210469738e-06,-0.130324098390677,0.0127867543506112,Common
cg13945567,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr4,152330465,152330466,FAM160A1;FAM160A1,5'UTR;1stExon,Island,0.199737548412375,-0.0191688078998809,0.916219388091486,1.10790430710495e-05,0.0851978669028525,0.0307098183580382,Beta-only
cg13958199,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr9,127018815,127018816,NEK6;NEK6;NEK6,TSS1500;TSS1500;TSS1500,N_Shore,8.38703081423901e-06,-0.0320547099818056,0.0516773677279082,2.19658851995853e-05,0.123460757964843,0.0435004692600029,Beta-only
cg13969171,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr9,137486830,137486831,,,S_Shelf,0.0001710560372813,0.16494142204924,0.177937551842351,3.1583896897586e-06,0.159346970567258,0.0178440637741818,Beta-only
cg13985446,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr9,99452347,99452348,,,S_Shelf,8.84244739164868e-05,-0.151908162312769,0.134040326129836,2.42832846699349e-05,-0.165930037347157,0.0456409982646931,Beta-only
cg14016363,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,100486297,100486298,,,N_Shore,9.68804537870233e-05,-0.114723805687348,0.142941274666873,8.91383426649307e-06,-0.161022001408701,0.0284686982659832,Beta-only
cg14195992,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,48265917,48265918,KIAA0146,Body,,2.07961774845829e-10,-0.424152684398548,4.24002864644418e-05,1.40555092336639e-10,-0.363356360849084,2.2719184570202e-05,Common
cg14225168,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr9,139403827,139403828,NOTCH1,Body,N_Shore,6.19452841942701e-05,-0.169618699267551,0.117485714120454,1.04850526970916e-05,-0.199023084130002,0.0302641684447356,Beta-only
cg14263118,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr20,57463787,57463788,GNAS;GNAS;GNAS;GNAS,3'UTR;3'UTR;TSS1500;Body,Island,0.0054122734738465,-0.060765204178359,0.518973916060134,1.42597517760088e-05,0.15360686855684,0.0348174771025887,Beta-only
cg14427590,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,60695089,60695090,,,,1.76599086210601e-06,0.110435607778529,0.0218217604194232,1.46251235820964e-05,0.130617538192683,0.0348174771025887,Common
cg14519777,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,101465705,101465706,CUX1;CUX1;CUX1,Body;Body;Body,,0.0024011959152592,-0.0909111356350813,0.44506166289331,3.04604379006122e-05,-0.117225402826395,0.0495663898169503,Beta-only
cg14523804,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,75995968,75995969,,,,3.66922926708275e-06,-0.159067662468765,0.0316680219887038,4.68954774542604e-05,-0.167031272285389,0.0623025047690071,haEWAS-only
cg14938677,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr7,127231698,127231699,ARF5,3'UTR,S_Shelf,1.85014435964704e-05,-0.12334082925685,0.0622797545383324,5.11518526576676e-06,-0.124973729747462,0.0212003443890583,Beta-only
cg14965639,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,48795994,48795995,STON1-GTF2A1L,TSS200,,4.72057289584387e-05,-0.258488961742938,0.105186230040342,2.84631819485058e-06,-0.358686075990267,0.0177415523238492,Beta-only
cg14984257,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr2,8822600,8822601,ID2,1stExon,Island,1.0,0.0,1.0,1.37150553500322e-05,0.150856680912279,0.0339319566080182,Beta-only
cg15020801,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,46022809,46022810,PNPO,Body,,1.51432528792614e-05,-0.0653248000279866,0.0647597049147305,1.14813734976465e-05,0.188793603634329,0.0312781640020125,Beta-only
cg15064019,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,225965678,225965679,SRP9;SRP9,1stExon;1stExon,Island,1.0,0.0,1.0,9.02945646031935e-08,0.11323677674913,0.0025756099637462,Beta-only
cg15227994,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr10,85951128,85951129,,,N_Shelf,1.15705958752167e-05,0.27414360809666,0.0496646513688119,1.38641028001369e-05,0.183000326712607,0.0341265946067716,Common
cg15900052,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,87404379,87404380,HS2ST1;HS2ST1,Body;Body,,7.24826414745289e-05,-0.170692914452401,0.126701342106726,8.96026789269155e-06,-0.191810115214029,0.0284686982659832,Beta-only
cg16258569,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,82169315,82169316,,,,1.43449437833584e-06,-0.150173656552229,0.0194981257551335,2.67056145200314e-06,-0.138193641177318,0.0172666753016134,Common
cg16414052,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,1704944,1704945,CRAMP1L,Body,N_Shore,8.88305903877908e-06,-0.15738067833134,0.0516773677279082,7.67874794477347e-06,0.172231235135637,0.0278989024412334,Beta-only
cg16443050,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,76456286,76456287,DNAH17,Body,S_Shore,0.0001741259209465,0.160324998118205,0.178083887453166,3.54136617350611e-06,0.188290641878174,0.0182688155399794,Beta-only
cg16463452,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr13,29195249,29195250,,,,4.7443556861824e-06,-0.193161514438913,0.0327899308161796,1.19517712264182e-06,-0.236905369492503,0.011514923675579,Common
cg16524242,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr16,1538355,1538356,C16orf38,1stExon,S_Shore,7.83277295490586e-06,-0.168914601583105,0.0499703949239051,3.97618693713378e-05,0.169841821614056,0.0575409398167411,haEWAS-only
cg16552271,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,15392907,15392908,KIAA1026;KIAA1026;KIAA1026;KIAA1026;KIAA1026,Body;3'UTR;3'UTR;3'UTR;3'UTR,,2.93678277900967e-05,0.293806409043454,0.0757931591010615,1.47210069056292e-05,0.238586582936927,0.0348174771025887,Beta-only
cg16590151,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,86352636,86352637,SYNCRIP;SYNCRIP;SYNCRIP;SYNCRIP;SYNCRIP;SYNCRIP;SYNCRIP;SYNCRIP;SYNCRIP,1stExon;TSS1500;5'UTR;TSS1500;5'UTR;1stExon;TSS200;5'UTR;1stExon,Island,1.0,0.0,1.0,2.94401874539148e-05,0.0883256269430619,0.0486432309502202,Beta-only
cg16603916,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,21615863,21615864,ECE1;ECE1;ECE1,Body;Body;Body,N_Shore,1.08321854662601e-05,-0.136026553470165,0.0496296659278303,1.21696985909794e-05,-0.151539670534914,0.032247506730284,Common
cg16615927,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr18,12377398,12377399,AFG3L2,TSS1500,S_Shore,1.0,0.0,1.0,2.93514686305431e-05,0.208580339148396,0.0486432309502202,Beta-only
cg16755922,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,80536214,80536215,FOXK2,Body,S_Shelf,7.76577519353829e-06,0.409278175927475,0.045237859295273,3.66237268900786e-06,0.37826090740095,0.0184640781918591,Common
cg16762849,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr6,2141241,2141242,GMDS,Body,,2.0896024009619e-06,-0.125880613957294,0.024345062029721,9.2546945302754e-06,-0.129169678393008,0.0289532819841133,Common
cg16782524,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr8,141584720,141584721,EIF2C2;EIF2C2,Body;Body,,4.36488047654298e-05,0.0463917465932204,0.10033299035721,2.28694165664924e-05,0.137642937180175,0.0440131727759044,Beta-only
cg16818145,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,182782277,182782278,MCCC1,Body,Island,8.36365395596741e-06,-0.280577725365286,0.0473673218559004,3.55399431505001e-05,-0.286397768211421,0.0538560081647221,haEWAS-only
cg16896911,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,33895690,33895691,PEPD;PEPD;PEPD,Body;Body;Body,S_Shelf,5.97369775696293e-07,-0.0932553006595327,0.0136748132082467,3.69344771292888e-06,0.192207485314973,0.0184640781918591,Common
cg16910448,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,21617783,21617784,ECE1;ECE1;ECE1,TSS1500;TSS1500;Body,S_Shore,0.0003655697824858,-0.192051836846148,0.239876414280751,2.73267669288949e-05,0.224538613338104,0.0478698055137086,Beta-only
cg17132148,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr20,62509296,62509297,TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2,Body;Body;Body;Body;Body;Body,Island,0.0033340949175515,-0.100164931748981,0.459525578878784,7.69124647811385e-07,0.260577727713057,0.0090966248010427,Beta-only
cg17166812,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,161169574,161169575,NDUFS2;ADAMTS4,5'UTR;TSS1500,N_Shelf,1.6241284460276e-05,-0.156058727227003,0.05913132646756,2.52740999592601e-06,-0.141435781547466,0.0172426756223688,Beta-only
cg17254383,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,53363128,53363129,HLF,Body,,2.98881096991804e-08,-0.294630059755239,0.0024374948984069,3.42114714790235e-07,-0.273527177190137,0.0050271891258162,Common
cg17411792,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr13,41993156,41993157,,,,8.13595888245079e-05,-0.182010086824698,0.130614171397518,9.56725319759828e-06,-0.215965330753345,0.0293565419336078,Beta-only
cg17515347,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,159047163,159047164,AIM2,TSS1500,,8.42948794436409e-07,-0.519716559487142,0.0127307122187902,8.44003135173109e-07,-0.402557743640877,0.0095179411232264,Common
cg17529235,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,21451571,21451572,C17orf51,Body,N_Shelf,0.0006171182968408,-0.209571794498421,0.289752520559283,2.59646657462659e-05,-0.248872236105349,0.0466163594575403,Beta-only
cg17641710,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,50279038,50279039,GNAI2,Body,S_Shelf,8.47342522620536e-08,0.171438762947919,0.0028499384111358,8.84564682264148e-07,0.163218327618909,0.0097486466370337,Common
cg17657737,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr3,45224950,45224951,,,,9.87545137492494e-06,-0.124106623860963,0.0487890018970787,1.47912707886993e-05,-0.134333905441678,0.0348174771025887,Common
cg17714703,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,4912221,4912222,UHRF1;UHRF1,Body;Body,S_Shore,1.32641907295788e-11,0.156645070584059,2.58093960006608e-06,7.397615966281159e-11,0.435762972677505,1.79361487076058e-05,Common
cg17781958,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr17,79428404,79428405,BAHCC1,Body,Island,7.45627757088187e-05,0.355493812304702,0.126701342106726,8.08868932426072e-06,0.307406288692149,0.027946579343468,Beta-only
cg17821158,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr19,4090395,4090396,MAP2K2,3'UTR,Island,2.60913326956529e-05,-0.154062210031104,0.0773326214650859,1.72789873394996e-05,0.230802120834635,0.0384352050628814,Beta-only
cg17848797,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,1198269,1198270,UBE2J2;UBE2J2;LOC100128842;UBE2J2;UBE2J2,Body;Body;TSS1500;Body;Body,,5.31297502315533e-06,-0.14978324049383,0.0358152704871555,3.30442771396797e-07,-0.240371761059904,0.0050074161680444,Common
cg17942763,Sporadic_Creutzfeldt-Jakob_Disease_GSE156994,chr1,2163472,2163473,SKI,Body,S_Shelf,0.0002444238941585,0.148899057670955,0.20371548467826,2.84733880520165e-05,0.125900282592732,0.0481316076596187,Beta-only
