CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg18913076,HCV_Status_Blood,chr2,99771244,99771245,TSGA10;LIPT1;LIPT1;LIPT1;LIPT1;LIPT1,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,Island,0.0059710619523922,0.1027553746145564,0.3393408714690468,1.2860839692098326e-05,0.1510502992001607,0.0375331179749703,Beta-only
cg06577223,HCV_Status_Blood,chr11,2243955,2243956,,,,2.0691312691009024e-06,0.1541405998593177,0.0136892405278694,1.2863247286403552e-05,-0.1444793003261492,0.0375331179749703,Common
cg19109130,HCV_Status_Blood,chr8,97270149,97270150,MTERFD1,Body,N_Shelf,0.0180715594006099,0.0602054352321159,0.5012531398075718,1.298007947480896e-05,-0.052496270306585,0.03760540755645,Beta-only
cg22102703,HCV_Status_Blood,chr21,43346284,43346285,C2CD2;C2CD2,Body;5'UTR,,2.791515406829424e-06,-0.1729204708169264,0.01378318193982,1.3081213926030984e-05,-0.1605036474359814,0.0376315203435468,Common
cg03732020,HCV_Status_Blood,chr11,47282968,47282969,NR1H3;NR1H3;NR1H3,Body;Body;Body,,4.649675050843973e-05,0.1221046462339506,0.0573392333676032,1.366887351667686e-05,0.1301575099699827,0.0387975097641476,Beta-only
cg14959707,HCV_Status_Blood,chr16,11876391,11876392,ZC3H7A;ZC3H7A,5'UTR;1stExon,,7.496355762267269e-06,-0.1460229027420556,0.0234512248615019,1.36764783501524e-05,-0.1475580501496901,0.0387975097641476,Common
cg18939666,HCV_Status_Blood,chr1,32109151,32109152,PEF1,Body,N_Shore,4.288315288431352e-05,0.1219977590111073,0.054388442080355,1.3860039827393822e-05,0.1296795643979463,0.0388033439634506,Beta-only
cg12649038,HCV_Status_Blood,chr10,116282534,116282535,ABLIM1;ABLIM1;ABLIM1;ABLIM1,Body;Body;5'UTR;Body,,7.90067547679989e-06,0.1295203282661271,0.0235603888663974,1.3899190720637429e-05,0.1271627438492298,0.0388033439634506,Common
cg03503634,HCV_Status_Blood,chr11,36531973,36531974,TRAF6;TRAF6,TSS200;TSS200,S_Shore,0.1985390789135483,0.1069651437603742,0.8057116131598582,1.3963504437275987e-05,0.1179497282579088,0.0388033439634506,Beta-only
cg16230626,HCV_Status_Blood,chr5,124298608,124298609,,,,1.664196598459849e-05,0.1328468157593461,0.0334909866134716,1.4175587431704214e-05,0.1350193752311604,0.0389465815019107,Common
cg02887248,HCV_Status_Blood,chr8,11659961,11659962,FDFT1,TSS1500,Island,1.0,0.0,1.0,1.4273490342005044e-05,0.1499049457683263,0.0389465815019107,Beta-only
cg16704920,HCV_Status_Blood,chr1,2169407,2169408,SKI,Body,,0.0649015261650018,-0.1121630014956258,0.6663597956960201,1.4542404871606351e-05,0.1273050784750298,0.0389465815019107,Beta-only
cg22054449,HCV_Status_Blood,chr13,112619088,112619089,,,,2.1464861042866303e-05,0.1561921412653528,0.0385670874259301,1.4660712773065929e-05,0.1613411666409557,0.0389465815019107,Common
cg17328880,HCV_Status_Blood,chr19,17415155,17415156,MRPL34;ABHD8,TSS1500;TSS1500,N_Shore,6.475914735212011e-05,-0.1077936479388699,0.0810477499408906,1.468076829057969e-05,0.1180993901305342,0.0389465815019107,Beta-only
cg09964246,HCV_Status_Blood,chr4,183839136,183839137,DCTD;DCTD,TSS1500;TSS1500,Island,0.0007950301774383,-0.1248304555954979,0.1977469122137827,1.4726746307471693e-05,0.1533999000212801,0.0389465815019107,Beta-only
cg21450547,HCV_Status_Blood,chr1,234739831,234739832,,,S_Shelf,1.2400782799733392e-05,-0.1269063088915817,0.0288341371641351,1.4817069162875494e-05,-0.1295268951523181,0.0389465815019107,Common
cg23964014,HCV_Status_Blood,chr5,145215169,145215170,PRELID2;PRELID2;PRELID2,TSS1500;TSS1500;TSS1500,S_Shore,0.0002184715259812,0.130557286821792,0.1240858332496947,1.4846675358731316e-05,0.1500795526298382,0.0389465815019107,Beta-only
cg06588802,HCV_Status_Blood,chr2,8422236,8422237,,,,1.1760464656445129e-05,-0.1298975474210625,0.0348761566450215,1.4873113131696644e-05,0.1272965641257218,0.0389465815019107,Common
cg25349939,HCV_Status_Blood,chr2,144855085,144855086,GTDC1;GTDC1;GTDC1,Body;Body;Body,,3.954655406270045e-05,0.1007037468041939,0.0525217040390206,1.5051380844705682e-05,0.1134889174614951,0.0390693387000825,Beta-only
cg00568384,HCV_Status_Blood,chr2,173539262,173539263,,,,8.07268927129293e-05,0.1497413471489029,0.0715804341361573,1.520036906440782e-05,0.165310367414962,0.0390693387000825,Beta-only
cg08347183,HCV_Status_Blood,chr10,8096633,8096634,FLJ45983;GATA3;GATA3;FLJ45983,TSS1500;TSS200;TSS200;TSS1500,Island,5.685910397567528e-05,0.1447105477649846,0.0763304312358581,1.5206915185589043e-05,0.1534560873754588,0.0390693387000825,Beta-only
cg00416727,HCV_Status_Blood,chr1,172541012,172541013,C1orf9;C1orf9,Body;Body,,1.0,0.0,1.0,1.530752921758617e-05,-0.1562822415394857,0.0390820355336496,Beta-only
cg24143611,HCV_Status_Blood,chr19,48258154,48258155,SNORD23;GLTSCR2,TSS1500;Body,,1.9451563658561497e-05,-0.1453689872829771,0.0455998361698126,1.5492876476118005e-05,0.1486275167269074,0.0393095654689081,Common
cg25098793,HCV_Status_Blood,chr1,55332551,55332552,DHCR24,Body,,5.434591123701373e-06,0.1575705379986667,0.0262643755917182,1.570115447815285e-05,-0.152727803875826,0.0395921086686755,Common
cg05211868,HCV_Status_Blood,chr4,184718046,184718047,,,N_Shore,2.573225198249741e-06,-0.1632621968003963,0.0131889049270541,1.6251143361319077e-05,-0.1497958451725158,0.0406065455324362,Common
cg11450810,HCV_Status_Blood,chr3,50649383,50649384,CISH;CISH,TSS200;TSS200,Island,1.0,0.0,1.0,1.630226062991322e-05,0.1507868956875039,0.0406065455324362,Beta-only
cg26247646,HCV_Status_Blood,chr1,10363989,10363990,KIF1B;KIF1B,Body;Body,,1.0,0.0,1.0,1.6486663277416688e-05,0.1194474803671748,0.0408169815080285,Beta-only
cg22103219,HCV_Status_Blood,chr7,101934892,101934893,SH2B2,Body,N_Shore,2.6723191041489097e-06,-0.1311099591064937,0.0134860844783962,1.661384056752824e-05,-0.1201777859085503,0.0408840594688872,Common
cg08629884,HCV_Status_Blood,chr4,1719983,1719984,TMEM129;TMEM129,Body;Body,N_Shelf,1.7966835907735016e-05,0.1385295428584175,0.0436828284107468,1.6894643086981742e-05,-0.1423113513948437,0.0411424726007166,Common
cg01732465,HCV_Status_Blood,chr11,2243935,2243936,,,,7.241360739321907e-06,-0.1121883891332409,0.0234512248615019,1.6920282489401206e-05,-0.1094275733428556,0.0411424726007166,Common
cg05875421,HCV_Status_Blood,chr14,91709951,91709952,GPR68,5'UTR,,8.393677660767723e-06,-0.1514054720465034,0.0242247407829189,1.702492185044792e-05,-0.1458847559952125,0.0411519560704613,Common
cg16807420,HCV_Status_Blood,chr6,29996229,29996230,NCRNA00171,Body,,1.0,0.0,1.0,1.7164339422154056e-05,-0.0589580321339973,0.0412448979644113,Beta-only
cg22728904,HCV_Status_Blood,chr7,100433983,100433984,,,N_Shore,1.3416468062923026e-06,0.0943989986453637,0.0084634176648932,1.7338955390930982e-05,0.0870428703402278,0.0414208378783351,Common
cg04814352,HCV_Status_Blood,chr13,97909916,97909917,MBNL2;MBNL2,5'UTR;5'UTR,,4.004615406536888e-05,-0.1271705270055728,0.0647175393871388,1.7710443910538233e-05,0.1362155126519746,0.0418191695806639,Beta-only
cg16293369,HCV_Status_Blood,chr1,173966344,173966345,,,,9.057147284213115e-06,-0.0737184123264131,0.0251779483842869,1.804881581005272e-05,-0.0763391935278064,0.042373225623026,Common
cg08709672,HCV_Status_Blood,chr1,206224334,206224335,AVPR1B;AVPR1B,5'UTR;1stExon,S_Shore,1.0,0.0,1.0,1.825748820953649e-05,-0.1507855915517358,0.042421298446633,Beta-only
cg05490132,HCV_Status_Blood,chr15,43661835,43661836,TUBGCP4;ZSCAN29,TSS1500;1stExon,N_Shore,6.843130950681046e-06,0.1452406931006119,0.0286620433990705,1.827698537725193e-05,-0.1455025617519343,0.042421298446633,Common
cg23610752,HCV_Status_Blood,chr1,170522223,170522224,GORAB;GORAB,Body;3'UTR,,0.1818637567603577,-0.0313724120634321,0.792634800072124,1.868323940930365e-05,-0.0506223954280224,0.0428795686404754,Beta-only
cg11881835,HCV_Status_Blood,chr19,2052483,2052484,MKNK2;MKNK2,TSS1500;TSS1500,S_Shore,1.2324601106730685e-05,-0.1456940881869527,0.0288341371641351,1.8684365282753057e-05,-0.1432919962824698,0.0428795686404754,Common
cg21205978,HCV_Status_Blood,chr22,36044151,36044152,APOL6,TSS1500,,1.5116840170416172e-05,-0.1389809581518056,0.0405588153526177,1.890303615173464e-05,-0.1376603959864563,0.0431390517764446,Common
cg07309864,HCV_Status_Blood,chr17,73238441,73238442,GGA3;GGA3,Body;Body,,2.4015551134075544e-05,-0.1101768219987861,0.0403988369610694,1.904567555576189e-05,-0.1146591578028502,0.0432231025807151,Common
cg01767544,HCV_Status_Blood,chr14,106321115,106321116,,,N_Shore,1.0,0.0,1.0,1.9270148253888133e-05,-0.1415811912478848,0.0434909147055983,Beta-only
cg10159728,HCV_Status_Blood,chr11,130060252,130060253,ST14,Body,S_Shore,0.0003801798818547,0.0784074635122775,0.1546982471848242,1.956012272778887e-05,-0.0893938406509703,0.0439028029357239,Beta-only
cg06033387,HCV_Status_Blood,chr1,23751582,23751583,TCEA3,TSS1500,Island,3.0603771446778064e-06,-0.1447408413207566,0.0190563636251054,1.9741636925248223e-05,-0.1293560290377907,0.0440680802402398,Common
cg22977745,HCV_Status_Blood,chr12,124908931,124908932,NCOR2;NCOR2,Body;Body,N_Shelf,7.18011989573504e-05,-0.1183748396442828,0.0836519478001246,2.054062404233268e-05,0.126841095345667,0.0451906502288664,Beta-only
cg26574777,HCV_Status_Blood,chr13,100927476,100927477,PCCA;PCCA,Body;Body,,7.656537304088462e-06,-0.1590363127226796,0.0299115236506276,2.0622334453215784e-05,0.1525229218931054,0.0451906502288664,Common
cg07393369,HCV_Status_Blood,chr7,550640,550641,PDGFA;PDGFA,Body;Body,Island,4.548856008897679e-05,-0.1220327976224633,0.06938364129738,2.0714879646651647e-05,0.1280946544024273,0.0451906502288664,Beta-only
cg26753608,HCV_Status_Blood,chr8,128938630,128938631,PVT1,Body,,0.0001335317216957,0.1293885825454498,0.0867369180285288,2.082229533002347e-05,0.1434491193515018,0.0451906502288664,Beta-only
cg17293195,HCV_Status_Blood,chr11,71237522,71237523,KRTAP5-7,TSS1500,S_Shelf,8.590024367190344e-05,-0.076939767014163,0.0715804341361573,2.1012504691319764e-05,-0.0823080906388191,0.0451906502288664,Beta-only
cg14670629,HCV_Status_Blood,chr10,29769556,29769557,SVIL;SVIL,Body;Body,,2.463803726257553e-05,0.1189739278327323,0.0512557652940704,2.101890708319372e-05,-0.1208544638483938,0.0451906502288664,Beta-only
cg14535274,HCV_Status_Blood,chr3,121151186,121151187,POLQ,Body,,2.715566995639692e-05,-0.1106465558875332,0.0432418451672668,2.153811026556244e-05,-0.1150558222092324,0.0458536758343993,Common
cg16549694,HCV_Status_Blood,chr1,42204925,42204926,HIVEP3;HIVEP3,5'UTR;5'UTR,,8.847627905439726e-05,0.1449117291022468,0.0715804341361573,2.166207720980063e-05,0.1533667925991494,0.0458536758343993,Beta-only
cg15070507,HCV_Status_Blood,chr18,45663129,45663130,,,Island,0.0088938299478577,0.089139726238557,0.3785913898437444,2.1674165656079785e-05,0.1334845078321037,0.0458536758343993,Beta-only
cg02886522,HCV_Status_Blood,chr19,53636226,53636227,ZNF415;ZNF415;ZNF415;ZNF415,TSS200;TSS200;TSS200;TSS200,Island,0.0002917709124745,0.1089458023389755,0.1383796488242212,2.177698251010349e-05,0.1211284957674701,0.0458536758343993,Beta-only
cg20409358,HCV_Status_Blood,chr4,174255887,174255888,HMGB2;HMGB2;HMGB2,TSS1500;TSS1500;TSS1500,Island,1.0,0.0,1.0,2.188853558802418e-05,0.1534082515773057,0.0458536758343993,Beta-only
cg26009554,HCV_Status_Blood,chr2,48414512,48414513,,,,1.4508347526328084e-05,0.1544947652105585,0.0307041562733312,2.232199342789476e-05,0.1560142655742876,0.0464388738432403,Common
cg08480068,HCV_Status_Blood,chr16,29674959,29674960,SPN;SPN,5'UTR;5'UTR,N_Shore,2.3065472510799585e-05,0.1494595124018209,0.0396131979935736,2.26024671421546e-05,0.1452596370764467,0.0466318577150007,Common
cg24095374,HCV_Status_Blood,chr5,176799366,176799367,RGS14,3'UTR,,3.326362122373693e-05,0.1132103691751056,0.049150446589099,2.2877144832637848e-05,0.116380408669981,0.046961375196646,Common
cg06213287,HCV_Status_Blood,chr5,96478495,96478496,LIX1;LIX1,1stExon;5'UTR,,0.0002609776784736,-0.1072668393204752,0.1139625761492316,2.317352712941989e-05,-0.14256990469377,0.0471368419408674,Beta-only
cg19589396,HCV_Status_Blood,chr8,103937374,103937375,,,,1.0621926218692482e-05,-0.1129946443110442,0.0270422372961159,2.405911903666791e-05,-0.1068494175937606,0.0483903959202638,Common
cg16315334,HCV_Status_Blood,chr8,21996639,21996640,REEP4,Body,N_Shelf,9.367543914447175e-06,0.1303808408274819,0.0256068057930689,2.4165583274746214e-05,0.1257987524070018,0.0483903959202638,Common
cg02772905,HCV_Status_Blood,chr2,203484258,203484259,,,,3.433820853930439e-07,-0.1646592118505494,0.0034841435333473,2.494212911881757e-05,-0.1333452420147883,0.0497017548538389,Common
cg17184161,HCV_Status_Blood,chr17,80873120,80873121,TBCD,Body,S_Shore,6.201879143021611e-06,-0.1496747152738388,0.0219594585063328,2.649048988795648e-05,-0.1399370338643477,0.0517768665991876,haEWAS-only
cg00729885,HCV_Status_Blood,chr13,36046056,36046057,NBEA,Body,Island,3.921373892882083e-06,-0.1619962687922536,0.0171509391377909,2.6889157810757483e-05,-0.1449029811633497,0.0520962667674931,haEWAS-only
cg23894587,HCV_Status_Blood,chr19,3828611,3828612,ZFR2,Body,N_Shelf,1.872967795264544e-05,-0.1516214535532437,0.0445728024568058,2.763600950057268e-05,0.1504000115617861,0.0527537844905791,haEWAS-only
cg17150866,HCV_Status_Blood,chr6,7141037,7141038,RREB1;RREB1;RREB1;RREB1,5'UTR;5'UTR;5'UTR;5'UTR,Island,8.445782356952143e-06,-0.1480646325631283,0.0308499877806563,2.777041449600368e-05,-0.1391987967495082,0.0527637875424069,haEWAS-only
cg21566642,HCV_Status_Blood,chr2,233284661,233284662,,,Island,3.0938314181584864e-06,0.1684479596689377,0.0190563636251054,2.8038000165175523e-05,-0.1516791314532331,0.0528320115938134,haEWAS-only
cg10605735,HCV_Status_Blood,chr15,49966604,49966605,,,,2.254474986777528e-05,0.0750374959577355,0.04952482454695,2.8089253663372383e-05,-0.0682254740441174,0.0528320115938134,haEWAS-only
cg27500292,HCV_Status_Blood,chr20,17506177,17506178,BFSP1;BFSP1,Body;Body,,1.8305170530972395e-05,-0.1193053045044188,0.0349105144124058,2.8831988449150155e-05,-0.1174119002035634,0.053780215897159,haEWAS-only
cg01425762,HCV_Status_Blood,chr16,81666633,81666634,CMIP;CMIP,Body;Body,,2.525706342329821e-05,0.121544268610992,0.0414763548317835,3.072371465262692e-05,0.1211107415143556,0.0549788658081225,haEWAS-only
cg04392554,HCV_Status_Blood,chr22,46685472,46685473,TTC38,Body,Island,5.931108086500749e-06,-0.1284757334963716,0.0270022721237208,3.1476886652731895e-05,0.1170399412067187,0.0552019649912595,haEWAS-only
cg08822075,HCV_Status_Blood,chr7,26193607,26193608,NFE2L3,Body,S_Shore,1.755916388782267e-05,-0.1453813715416708,0.034285103641635,3.148606571104888e-05,-0.1389070085413926,0.0552019649912595,haEWAS-only
cg23326197,HCV_Status_Blood,chr7,99382370,99382371,CYP3A4,TSS1500,,3.750439699452233e-06,-0.0957545111929077,0.0166249896450259,3.221043365173362e-05,-0.084294684664975,0.0557992144289343,haEWAS-only
cg21862529,HCV_Status_Blood,chr1,41948212,41948213,EDN2,Body,,1.1516497561318813e-05,-0.1513980144044947,0.0348761566450215,3.257255762876229e-05,0.1422142419858448,0.0557992144289343,haEWAS-only
cg19459791,HCV_Status_Blood,chr15,65363022,65363023,,,S_Shelf,1.944881531049045e-05,0.1522124983743039,0.0364557485066832,3.260915387562112e-05,0.1501195898333846,0.0557992144289343,haEWAS-only
cg24712290,HCV_Status_Blood,chr22,42305618,42305619,,,Island,8.812398262127137e-06,-0.148064465971695,0.0318191391181239,3.2895374044933254e-05,0.1270894257874044,0.0559906679056468,haEWAS-only
cg09856996,HCV_Status_Blood,chr14,104625669,104625670,KIF26A,Body,S_Shore,1.4763629305399731e-05,-0.1648875482566678,0.0308463935910297,3.316804669053639e-05,-0.159121823733847,0.0562205272742079,haEWAS-only
cg00676801,HCV_Status_Blood,chr2,191876673,191876674,STAT1;STAT1,5'UTR;5'UTR,N_Shore,2.1658742441197685e-05,-0.1014574011430067,0.0385670874259301,3.731712955247325e-05,-0.0990541974637265,0.0595470602429114,haEWAS-only
cg14127188,HCV_Status_Blood,chr9,137772569,137772570,FCN2;FCN2,TSS200;TSS200,,1.4210644221522444e-05,-0.1603289611693993,0.0387007849424207,3.7680637143330695e-05,0.1536714762268758,0.0596610088102736,haEWAS-only
cg03736062,HCV_Status_Blood,chr4,113208476,113208477,TIFA,TSS1500,S_Shore,2.7502473477632537e-05,-0.10772118730445,0.0432995061710413,3.805914050147141e-05,-0.1079271114240343,0.0597967649801964,haEWAS-only
cg00262061,HCV_Status_Blood,chr3,39322775,39322776,CX3CR1;CX3CR1;CX3CR1;CX3CR1,Body;TSS1500;TSS200;TSS1500,,2.4163936726675555e-05,0.1287204408337622,0.0404410603907037,3.925858101151587e-05,0.1270910362631093,0.0607417725651009,haEWAS-only
cg20451986,HCV_Status_Blood,chr11,133928302,133928303,,,,5.83379077712387e-06,0.1358022489859051,0.0215016485509931,3.968934307467808e-05,0.1239867678533334,0.0607417725651009,haEWAS-only
cg00093643,HCV_Status_Blood,chr15,44579510,44579511,CASC4;CASC4,TSS1500;TSS1500,N_Shore,1.5023399074297896e-05,-0.1049233187420051,0.0311904781743277,3.970147680509658e-05,-0.1005233205217672,0.0607417725651009,haEWAS-only
cg15975832,HCV_Status_Blood,chr1,224030614,224030615,TP53BP2;TP53BP2,Body;5'UTR,N_Shelf,1.5715256404731205e-05,-0.117178286187252,0.032421661181957,4.183481528441574e-05,-0.1121512608693246,0.0628291251606023,haEWAS-only
cg04840203,HCV_Status_Blood,chr5,156247148,156247149,,,,2.2531469723346585e-05,-0.1487702647001381,0.0390702745582374,4.319070040290123e-05,-0.1448606362824997,0.0639253663571925,haEWAS-only
cg17296707,HCV_Status_Blood,chr1,212684363,212684364,,,N_Shelf,1.0852520793184996e-05,-0.1046524625128915,0.0273840822365145,4.455913548142774e-05,-0.1005694605095861,0.0648172606725455,haEWAS-only
cg18125510,HCV_Status_Blood,chr14,100841768,100841769,WARS;WDR25;WARS;WARS;WDR25;WARS;WARS;WARS,1stExon;TSS1500;5'UTR;5'UTR;TSS1500;1stExon;5'UTR;5'UTR,N_Shore,9.61248384250812e-06,-0.1472194226295285,0.0340418260761887,4.701346992904402e-05,-0.1353489478816538,0.0662609558018993,haEWAS-only
cg17467525,HCV_Status_Blood,chr1,9686523,9686524,,,N_Shore,1.799523871379786e-05,-0.1573226624516253,0.0347231892047628,5.077929504874895e-05,-0.1494871818978978,0.0700788582007228,haEWAS-only
cg04813697,HCV_Status_Blood,chr10,22920025,22920026,PIP4K2A,Body,,2.1635774999234617e-06,-0.1288264970287058,0.0138704304241521,5.219348821347809e-05,-0.1063057069324866,0.0704366641531635,haEWAS-only
cg17099656,HCV_Status_Blood,chr22,47135171,47135172,CERK,TSS1500,,1.1135432079551425e-05,0.1656304570766076,0.0348702607124227,5.663625905009161e-05,0.1522895214672118,0.0728875055023545,haEWAS-only
cg13790259,HCV_Status_Blood,chr19,42704706,42704707,DEDD2,Body,S_Shore,2.215641838790417e-05,0.069343166149352,0.0390702745582374,5.74874089685102e-05,0.0657914228374546,0.0732597132238174,haEWAS-only
cg01218206,HCV_Status_Blood,chr11,116933977,116933978,SIK3,Body,,1.06091529441311e-05,-0.1004451458655473,0.0270422372961159,5.926165414808001e-05,-0.0955324242865453,0.0745701092369292,haEWAS-only
cg03753191,HCV_Status_Blood,chr13,43566902,43566903,EPSTI1;EPSTI1,TSS1500;TSS1500,S_Shore,1.6431696429114744e-05,-0.1418904808606191,0.041729756473029,5.951005045590925e-05,-0.1334055978738235,0.0745701092369292,haEWAS-only
cg08164151,HCV_Status_Blood,chr12,131118432,131118433,,,,2.429151365089557e-05,-0.1592451762612202,0.0508717737179785,6.170867140717228e-05,-0.1502276164750045,0.0764266345414529,haEWAS-only
cg26950531,HCV_Status_Blood,chr19,38704515,38704516,DPF1;DPF1;DPF1,Body;Body;Body,S_Shelf,2.399707112366419e-05,0.1433425880940105,0.0403988369610694,6.487358584558377e-05,0.1362099509547367,0.0782919521323458,haEWAS-only
cg05046858,HCV_Status_Blood,chr3,39322646,39322647,CX3CR1;CX3CR1;CX3CR1;CX3CR1;CX3CR1,Body;5'UTR;TSS1500;TSS1500;1stExon,,1.7502453975115214e-05,0.1297733672142472,0.034285103641635,6.581404140665064e-05,0.120397351834176,0.0782919521323458,haEWAS-only
cg24503796,HCV_Status_Blood,chr10,102107676,102107677,SCD,Body,Island,2.2405311331557404e-05,-0.1360012456160621,0.0390702745582374,6.581640313861543e-05,-0.1273675678810581,0.0782919521323458,haEWAS-only
cg26312951,HCV_Status_Blood,chr21,42797847,42797848,MX1;MX1,TSS200;5'UTR,N_Shore,8.693770322560825e-06,-0.1528788407551777,0.0245844835462843,7.082001063727778e-05,-0.1379399393620701,0.0815146253681346,haEWAS-only
cg26403843,HCV_Status_Blood,chr5,158634085,158634086,RNF145,Body,N_Shelf,2.468488000658468e-05,-0.1522352917882672,0.0411032072020302,7.603876732438095e-05,-0.1441897527362047,0.0837540772552552,haEWAS-only
cg04872675,HCV_Status_Blood,chr12,108983234,108983235,,,,5.441856777974915e-06,-0.1604223001854635,0.021000957590183,7.606551447172512e-05,-0.138932173058184,0.0837540772552552,haEWAS-only
cg14353649,HCV_Status_Blood,chr10,135191496,135191497,PAOX;PAOX;PAOX,TSS1500;TSS1500;TSS1500,N_Shore,9.644712656043144e-06,0.1607401753430988,0.0340418260761887,7.702335049816738e-05,-0.1422545293211383,0.0840324188287584,haEWAS-only
cg07696485,HCV_Status_Blood,chr3,36986642,36986643,TRANK1,TSS200,Island,3.150812439901931e-05,0.1222908206440704,0.0469797592289159,7.703786484050168e-05,0.1032820811640861,0.0840324188287584,haEWAS-only
cg14951497,HCV_Status_Blood,chr2,191875807,191875808,STAT1;STAT1,5'UTR;5'UTR,N_Shelf,1.3708916254724268e-05,0.1319444996554734,0.0381099379632327,7.759166819670018e-05,-0.1216528427837758,0.0840324188287584,haEWAS-only
cg27425452,HCV_Status_Blood,chr6,163148853,163148854,PARK2;PACRG;PARK2;PACRG;PACRG;PARK2,TSS200;5'UTR;TSS200;TSS200;5'UTR;TSS200,Island,1.34718320343009e-05,0.1516153772395495,0.0300621640717527,8.537165339915185e-05,0.1367083524053366,0.0861094331198852,haEWAS-only
cg00015121,HCV_Status_Blood,chr14,24024633,24024634,THTPA;THTPA;THTPA,TSS1500;TSS1500;TSS1500,N_Shore,1.171003032492046e-05,-0.1596081040931651,0.0282442487310515,8.617798500338319e-05,-0.1432272125309973,0.0861118990393015,haEWAS-only
cg26970042,HCV_Status_Blood,chr11,111815419,111815420,DIXDC1,Body,,1.073149239466829e-05,-0.1185722766123381,0.0348702607124227,8.734639571884192e-05,0.1125139601801273,0.0861118990393015,haEWAS-only
cg21990700,HCV_Status_Blood,chr12,7260776,7260777,LOC283314;C1RL,TSS200;Body,,1.602876978607586e-06,-0.1626260165244047,0.0114435580436576,8.833227978849818e-05,-0.1321481885108254,0.0861118990393015,haEWAS-only
cg07290865,HCV_Status_Blood,chr4,187053574,187053575,,,,2.149983629539467e-07,-0.1605508329874732,0.002938561791794,8.893290742869228e-05,-0.1243584033222403,0.0862923816736836,haEWAS-only
cg15448245,HCV_Status_Blood,chr22,24641654,24641655,GGT5;GGT5;GGT5,TSS1500;TSS1500;TSS1500,,7.74351991151594e-06,-0.1350778728755513,0.0234512248615019,9.014891391428278e-05,-0.117006271056245,0.0864456134600575,haEWAS-only
cg19318889,HCV_Status_Blood,chr4,1322082,1322083,MAEA;MAEA,Body;Body,N_Shore,5.769714800827701e-06,0.1569492395009832,0.026653791463653,9.409039028431785e-05,-0.1385689003079309,0.0883584469681467,haEWAS-only
cg02323699,HCV_Status_Blood,chr11,113135432,113135433,NCAM1;NCAM1;NCAM1,3'UTR;Body;Body,,2.9642162111930323e-05,-0.0819656235257743,0.0454371205155661,9.538345413391586e-05,-0.0767238769438486,0.0891627940817039,haEWAS-only
cg05815419,HCV_Status_Blood,chr10,100154826,100154827,PYROXD2,Body,,2.138337042153192e-05,0.099761314073672,0.0385670874259301,9.612626959794136e-05,0.0906837847131029,0.0896520117140617,haEWAS-only
cg07890238,HCV_Status_Blood,chr8,8182454,8182455,PRAGMIN,Body,,3.079566209788457e-05,-0.1386755506835346,0.0465707268883115,0.0001036398896543,-0.1307468268391274,0.0918070485221454,haEWAS-only
cg23080179,HCV_Status_Blood,chr7,5632424,5632425,FSCN1,TSS200,Island,2.7653049043899083e-05,0.1459789250754586,0.0432995061710413,0.0001136307595398,0.1249248321828297,0.0945380148106661,haEWAS-only
cg24497361,HCV_Status_Blood,chr11,3858493,3858494,RHOG,5'UTR,N_Shelf,4.2806972418553245e-06,-0.1330725277444025,0.0220443978143563,0.0001245194803158,-0.1083971020882301,0.0987215351828293,haEWAS-only
cg04115878,HCV_Status_Blood,chr12,131124403,131124404,,,N_Shore,6.358246545481926e-06,-0.1517381165051517,0.0220677267319034,0.0001259092284706,-0.1281414503091809,0.0987215351828293,haEWAS-only
cg07034145,HCV_Status_Blood,chr3,112814660,112814661,,,,1.5622399528243516e-07,-0.0790151564883691,0.0023617368137458,0.0001262220712624,-0.0810408524168525,0.0987285232997145,haEWAS-only
cg11998932,HCV_Status_Blood,chr7,3901843,3901844,SDK1,Body,,3.722656437815431e-06,-0.1612507184574145,0.0166249896450259,0.0001276589005129,-0.1367312633162676,0.098920026578066,haEWAS-only
cg19017142,HCV_Status_Blood,chr2,64431245,64431246,,,,1.001088502064754e-05,-0.1400222203523261,0.0266979722890485,0.0001278574639736,-0.1259905410137694,0.098920026578066,haEWAS-only
cg17807663,HCV_Status_Blood,chr17,46622012,46622013,HOXB2,1stExon,S_Shore,1.5756383134889943e-05,-0.1006288449482188,0.040755306544733,0.0001564491719027,-0.0860839960142362,0.1083211639360699,haEWAS-only
cg06644428,HCV_Status_Blood,chr2,233284112,233284113,,,Island,1.6605130817611095e-05,-0.13109384505943,0.041729756473029,0.0001592997568206,-0.1131254218732384,0.1092671434570989,haEWAS-only
cg07497911,HCV_Status_Blood,chr16,66878193,66878194,CA7;CA7,TSS200;TSS1500,Island,1.5612811423976403e-05,-0.1117750578387924,0.040755306544733,0.0001653091109682,-0.0889135773864844,0.1100473269062,haEWAS-only
cg13823169,HCV_Status_Blood,chr9,139776893,139776894,,,N_Shelf,1.4291052049039138e-05,-0.1217306248162932,0.0387007849424207,0.0001689510144616,-0.098124345759829,0.1113183906845812,haEWAS-only
cg01940273,HCV_Status_Blood,chr2,233284934,233284935,,,Island,1.8077590362671506e-05,0.1553539181731716,0.0436828284107468,0.0001711038391954,-0.1335588907446728,0.1120126896015165,haEWAS-only
