CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg25766748,Alcohol_Use_in_Pregnancy_Blood,chr19,13614882,13614883,CACNA1A;CACNA1A,Body;Body,N_Shore,1.02667002543599e-05,0.1972843304399804,5.490724311100198e-05,0.1744264793774363,Common
cg09698395,Alcohol_Use_in_Pregnancy_Blood,chr3,138109298,138109299,MRAS;MRAS,Body;Body,,1.0421474737370443e-05,-0.196239948954505,1.1393456684979161e-08,-0.2480746603207099,Common
cg15125140,Alcohol_Use_in_Pregnancy_Blood,chr12,132851783,132851784,GALNT9;LOC100130238,Body;TSS200,N_Shelf,1.0437186981726869e-05,0.1699340987773274,0.00857359578606,-0.2318755233494532,EWAS-specific
cg15035217,Alcohol_Use_in_Pregnancy_Blood,chr7,158235051,158235052,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,,1.0515193655980673e-05,-0.1805956455946698,1.0,0.0,EWAS-specific
cg13850007,Alcohol_Use_in_Pregnancy_Blood,chr13,110522572,110522573,,,S_Shore,1.0720536776081036e-05,-0.1873489902888248,0.0005749995114532,-0.144490255416845,EWAS-specific
cg10142969,Alcohol_Use_in_Pregnancy_Blood,chr1,37754679,37754680,,,,1.0920187002390856e-05,0.1088322515883992,0.0005784373927008,0.0786977651193846,EWAS-specific
cg13218688,Alcohol_Use_in_Pregnancy_Blood,chr18,72125544,72125545,FAM69C,TSS1500,S_Shore,1.096954381853701e-05,0.1446247246092301,2.4949204121702933e-05,0.138252552276031,Common
cg08443014,Alcohol_Use_in_Pregnancy_Blood,chr2,150222481,150222482,LYPD6;LYPD6,5'UTR;5'UTR,,1.1048576761860292e-05,-0.1570371913905889,3.511772591600987e-05,-0.1378565438768784,Common
cg13592485,Alcohol_Use_in_Pregnancy_Blood,chr1,92495238,92495239,EPHX4,TSS1500,N_Shore,1.1066734753744016e-05,-0.1550586571406877,0.0009174113302756,-0.1365455897596543,EWAS-specific
cg21401457,Alcohol_Use_in_Pregnancy_Blood,chr22,22472743,22472744,,,Island,1.108754402018388e-05,-0.2011768841682809,0.0002806192961746,-0.1617651987529648,EWAS-specific
cg21195235,Alcohol_Use_in_Pregnancy_Blood,chr18,44530218,44530219,KATNAL2,5'UTR,S_Shelf,1.1111750158527258e-05,-0.1658520256861973,0.0295744689948997,-0.2189830670231836,EWAS-specific
cg01969662,Alcohol_Use_in_Pregnancy_Blood,chr11,1330840,1330841,TOLLIP;LOC255512,TSS200;TSS200,Island,1.1132851564149194e-05,-0.0908933681423474,0.0068924103403286,0.1203829800589552,EWAS-specific
cg17401974,Alcohol_Use_in_Pregnancy_Blood,chr8,77723185,77723186,ZFHX4,Body,,1.1158763787698096e-05,-0.1927745276492056,0.2019641253998655,-0.0550019188823179,EWAS-specific
cg12131392,Alcohol_Use_in_Pregnancy_Blood,chr11,12563678,12563679,,,,1.1174033790969544e-05,0.1355724142660507,1.090462614477189e-05,0.1395646177740102,Common
cg05321440,Alcohol_Use_in_Pregnancy_Blood,chr1,228405815,228405816,OBSCN;OBSCN;OBSCN,Body;Body;Body,S_Shore,1.1218931263444172e-05,-0.153337819700079,0.0003286910561465,0.1431212247360637,EWAS-specific
cg01046905,Alcohol_Use_in_Pregnancy_Blood,chr6,159515345,159515346,,,,1.1374304277914867e-05,0.1784046963907402,2.771199740425184e-06,-0.1936718375155391,Common
cg01112927,Alcohol_Use_in_Pregnancy_Blood,chr2,71357293,71357294,MCEE;MPHOSPH10,Body;TSS200,Island,1.1407766481132153e-05,-0.1092345129825172,1.0,0.0,EWAS-specific
cg04066994,Alcohol_Use_in_Pregnancy_Blood,chr5,394891,394892,AHRR;AHRR,Body;Body,,1.1479504524768922e-05,0.1123728690201517,8.738505554180106e-06,-0.1879153415723944,Common
cg08903855,Alcohol_Use_in_Pregnancy_Blood,chr1,37056769,37056770,,,,1.1546634258187487e-05,0.1294492716809156,5.385719875399303e-06,0.1312040007648405,Common
cg18674234,Alcohol_Use_in_Pregnancy_Blood,chr14,78107677,78107678,,,N_Shore,1.1619059751497172e-05,0.1308570605682083,4.629104846375694e-06,0.1255808449556346,Common
cg01363619,Alcohol_Use_in_Pregnancy_Blood,chr20,3433512,3433513,,,,1.1620807588047189e-05,0.1814729796370157,9.681697894055191e-05,0.1538429125269776,EWAS-specific
cg15115756,Alcohol_Use_in_Pregnancy_Blood,chr13,89572470,89572471,,,,1.1717852356226129e-05,0.123511906075228,3.827883063448771e-06,0.1293674055412525,Common
cg01641432,Alcohol_Use_in_Pregnancy_Blood,chr3,108161160,108161161,MYH15,Body,,1.1760177778716093e-05,-0.1958924022862154,0.0028912250884961,-0.1072561206783064,EWAS-specific
cg18193195,Alcohol_Use_in_Pregnancy_Blood,chr12,56384508,56384509,RAB5B;RAB5B;RAB5B,Body;Body;Body,,1.1786004827554338e-05,-0.1816782965061852,1.0,0.0,EWAS-specific
cg24678438,Alcohol_Use_in_Pregnancy_Blood,chr17,79484403,79484404,,,N_Shore,1.1802591082702948e-05,-0.110615657384244,4.846505290524382e-05,-0.0920232844415513,Common
cg08653975,Alcohol_Use_in_Pregnancy_Blood,chr3,179537897,179537898,PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L;PEX5L,Body;Body;Body;Body;Body;Body;Body;Body,,1.182989261724491e-05,-0.1469502474150082,4.512333007003861e-06,-0.1459039227256351,Common
cg18815120,Alcohol_Use_in_Pregnancy_Blood,chr1,231512676,231512677,EGLN1,Body,,1.1876536319821529e-05,0.1796650103108117,1.0,0.0,EWAS-specific
cg24182240,Alcohol_Use_in_Pregnancy_Blood,chr6,79571241,79571242,,,,1.1917261403562727e-05,0.0862677931326929,4.7654010122892136e-05,0.0764749956688369,Common
cg22797354,Alcohol_Use_in_Pregnancy_Blood,chr20,5933813,5933814,MCM8;MCM8,Body;Body,S_Shelf,1.2277660683153256e-05,-0.1950096977495241,0.1241055226027155,-0.058424807676415,EWAS-specific
cg20130085,Alcohol_Use_in_Pregnancy_Blood,chr21,43733981,43733982,TFF3,Body,,1.241167895675138e-05,0.104384967435877,4.400925329288687e-06,0.1020602133027585,Common
cg15822858,Alcohol_Use_in_Pregnancy_Blood,chr6,167661905,167661906,,,,1.2487437154064064e-05,0.1854238432502153,2.286071337382269e-06,0.1890315037879754,Common
cg21778268,Alcohol_Use_in_Pregnancy_Blood,chr22,36877729,36877730,TXN2,TSS200,,1.2532344635674672e-05,-0.1150241329328989,1.0,0.0,EWAS-specific
cg05946856,Alcohol_Use_in_Pregnancy_Blood,chr6,156885707,156885708,,,,1.2744225801494483e-05,-0.1693884418839303,1.0,0.0,EWAS-specific
cg19584674,Alcohol_Use_in_Pregnancy_Blood,chr14,24898818,24898819,KHNYN;CBLN3,TSS1500;TSS200,Island,1.283838530633384e-05,-0.1572192947281995,6.812686502975749e-05,-0.1385350948046619,EWAS-specific
cg01632865,Alcohol_Use_in_Pregnancy_Blood,chr12,132681397,132681398,GALNT9;GALNT9,3'UTR;3'UTR,N_Shore,1.2850938131923354e-05,0.1472667554846878,5.005013373231001e-07,0.1675211494430278,Common
cg04156970,Alcohol_Use_in_Pregnancy_Blood,chr19,1605618,1605619,UQCR,TSS200,Island,1.2904874030967438e-05,-0.0984098848584626,1.0,0.0,EWAS-specific
cg10939960,Alcohol_Use_in_Pregnancy_Blood,chr13,36560980,36560981,DCLK1,Body,,1.3020205394053024e-05,-0.1514848550058826,0.031157803473146,-0.0888507965845934,EWAS-specific
cg16575314,Alcohol_Use_in_Pregnancy_Blood,chr1,58556197,58556198,DAB1,5'UTR,,1.3117817243291544e-05,-0.199583488203385,0.022610518113426,-0.1021458057509829,EWAS-specific
cg10421629,Alcohol_Use_in_Pregnancy_Blood,chr9,136325055,136325056,CACFD1;CACFD1;CACFD1;CACFD1,TSS200;TSS200;TSS200;TSS200,Island,1.3135861737425426e-05,-0.1137015282666446,1.0,0.0,EWAS-specific
cg03502491,Alcohol_Use_in_Pregnancy_Blood,chr13,33744053,33744054,STARD13;STARD13;STARD13;STARD13;STARD13;STARD13,Body;5'UTR;5'UTR;Body;Body;Body,,1.3185225073233868e-05,-0.1627770046232078,0.0084025910914788,-0.0868507929334787,EWAS-specific
cg12287945,Alcohol_Use_in_Pregnancy_Blood,chr19,35758300,35758301,LSR;LSR;LSR,Body;Body;Body,Island,1.324327553846784e-05,-0.1890252454045563,2.152478955793666e-05,-0.185265413590052,Common
cg08380311,Alcohol_Use_in_Pregnancy_Blood,chr19,3435252,3435253,NFIC;NFIC,Body;Body,Island,1.334645403428587e-05,0.2001462823778444,4.4050458659735603e-07,0.2297555275293704,Common
cg26648054,Alcohol_Use_in_Pregnancy_Blood,chr17,7117995,7117996,DLG4;DLG4,Body;Body,Island,1.335747164716051e-05,-0.1055270580145886,1.0,0.0,EWAS-specific
cg04241623,Alcohol_Use_in_Pregnancy_Blood,chr17,5403891,5403892,LOC728392;LOC728392,3'UTR;1stExon,Island,1.336874195908403e-05,-0.1965326077439637,1.1430385426592008e-05,-0.2008357410126721,Common
cg06512849,Alcohol_Use_in_Pregnancy_Blood,chr5,112631052,112631053,MCC;MCC,TSS1500;Body,S_Shore,1.344402781034406e-05,-0.1340811130674315,6.063702938943818e-05,-0.1306966278798284,EWAS-specific
cg11724341,Alcohol_Use_in_Pregnancy_Blood,chr14,105729909,105729910,BRF1;BRF1;BRF1;BRF1;BRF1,Body;Body;Body;Body;Body,,1.346860246654369e-05,0.188465097164138,0.0001284071821985,-0.1639119937828928,EWAS-specific
cg17466637,Alcohol_Use_in_Pregnancy_Blood,chr7,138148516,138148517,TRIM24;TRIM24,Body;Body,S_Shelf,1.3659421629395844e-05,-0.2005177904613847,0.3189488974115423,0.038104362577341,EWAS-specific
cg02147364,Alcohol_Use_in_Pregnancy_Blood,chr12,9966812,9966813,,,,1.3705950390829691e-05,0.2011164918160637,4.025211292531338e-07,0.2370469885072468,Common
cg17445936,Alcohol_Use_in_Pregnancy_Blood,chr1,3090345,3090346,PRDM16;PRDM16,Body;Body,,1.3725530496590228e-05,0.1667893623850276,0.0002165281648683,0.148962208331189,EWAS-specific
cg26767593,Alcohol_Use_in_Pregnancy_Blood,chr8,30015647,30015648,DCTN6,Body,S_Shore,1.377578857519718e-05,-0.1779426080659892,0.0002100515869174,-0.1450086743789629,EWAS-specific
cg01609658,Alcohol_Use_in_Pregnancy_Blood,chr1,151694478,151694479,RIIAD1,Body,S_Shore,1.3877228864385528e-05,0.2002495647743898,0.0081021521598337,0.2693591734622151,EWAS-specific
cg09813400,Alcohol_Use_in_Pregnancy_Blood,chr5,150431636,150431637,TNIP1,Body,,1.4025744939850174e-05,0.1207667472017363,2.668543883907463e-06,0.1235735400404118,Common
cg25149677,Alcohol_Use_in_Pregnancy_Blood,chr21,15755452,15755453,HSPA13;HSPA13,5'UTR;1stExon,Island,1.4122640801976528e-05,-0.1501149936192571,0.0003936360077117,-0.1493167428614418,EWAS-specific
cg08877293,Alcohol_Use_in_Pregnancy_Blood,chr11,65668089,65668090,FOSL1,TSS200,Island,1.4157553668953616e-05,-0.1035445039164617,1.0,0.0,EWAS-specific
cg18971175,Alcohol_Use_in_Pregnancy_Blood,chr11,129183160,129183161,,,,1.4185383517865009e-05,0.1499556354403099,0.0001887843305728,0.1415236433543861,EWAS-specific
cg01937809,Alcohol_Use_in_Pregnancy_Blood,chr1,37941854,37941855,ZC3H12A,Body,S_Shore,1.4391021105265762e-05,-0.140600322639773,2.512033382206304e-06,-0.1449980803191265,Common
cg06591395,Alcohol_Use_in_Pregnancy_Blood,chr1,110880619,110880620,RBM15;RBM15;LOC440600,TSS1500;TSS1500;Body,Island,1.4455050112306552e-05,0.142643993881345,0.0005352853780934,0.1316140154061224,EWAS-specific
cg09408571,Alcohol_Use_in_Pregnancy_Blood,chr1,101003634,101003635,GPR88,TSS200,N_Shore,1.464342014943869e-05,-0.1904207631297431,0.0014013090107049,-0.1412677636151662,EWAS-specific
cg21768702,Alcohol_Use_in_Pregnancy_Blood,chr7,1040081,1040082,C7orf50;C7orf50;C7orf50,Body;Body;Body,Island,1.4730368431683766e-05,-0.2028663077382888,4.048401320953397e-06,0.2126386331840966,Common
cg11287061,Alcohol_Use_in_Pregnancy_Blood,chr20,1450886,1450887,,,S_Shelf,1.48027934778024e-05,-0.1802053487162531,6.151408779048927e-06,-0.1803173512499348,Common
cg11454095,Alcohol_Use_in_Pregnancy_Blood,chr2,1817951,1817952,MYT1L,Body,,1.4935618834621555e-05,-0.1960432452535248,1.0,0.0,EWAS-specific
cg25723130,Alcohol_Use_in_Pregnancy_Blood,chr22,21271377,21271378,CRKL,TSS1500,Island,1.514261370130615e-05,-0.1139816219812752,1.0,0.0,EWAS-specific
cg06702354,Alcohol_Use_in_Pregnancy_Blood,chr7,50321126,50321127,,,,1.519446598028085e-05,0.1629069912900887,2.820093716122361e-06,0.1818156376345279,Common
cg24384244,Alcohol_Use_in_Pregnancy_Blood,chr3,42947690,42947691,ZNF662;ZNF662;ZNF662,5'UTR;1stExon;5'UTR,Island,1.5197305393363274e-05,-0.1033296972964223,0.0088933306227616,-0.1116150333236759,EWAS-specific
cg06947381,Alcohol_Use_in_Pregnancy_Blood,chr1,214364613,214364614,,,S_Shelf,1.541698298922281e-05,0.129567173085278,1.5559289442698336e-05,0.1234553834120306,Common
cg05343811,Alcohol_Use_in_Pregnancy_Blood,chr14,75590896,75590897,NEK9,Body,N_Shelf,1.5540568899646074e-05,0.1261200420151087,1.130423766211952e-05,0.1256584195661945,Common
cg20674658,Alcohol_Use_in_Pregnancy_Blood,chr1,201969012,201969013,RNPEP,Body,,1.556761975841579e-05,-0.1164859927228632,7.35262985025089e-05,-0.108088026645602,EWAS-specific
cg18238262,Alcohol_Use_in_Pregnancy_Blood,chr9,129886655,129886656,RALGPS1;RALGPS1;RALGPS1;RALGPS1,Body;Body;Body;Body,,1.55705752677198e-05,0.1389249190583848,0.0007664359326947,0.1166396627773056,EWAS-specific
cg07701683,Alcohol_Use_in_Pregnancy_Blood,chr1,164904941,164904942,,,,1.5842960057490225e-05,-0.1285983260889435,0.0002527064223145,-0.1313862537106483,EWAS-specific
cg11703784,Alcohol_Use_in_Pregnancy_Blood,chr1,55723736,55723737,,,,1.5846845047816686e-05,-0.1017057720304678,0.000280271088455,-0.0832577247669521,EWAS-specific
cg23321477,Alcohol_Use_in_Pregnancy_Blood,chr12,70360703,70360704,,,,1.5992930247736855e-05,0.2022817171064909,1.6694871754935572e-05,0.1941236163467131,Common
cg14407105,Alcohol_Use_in_Pregnancy_Blood,chr8,126087951,126087952,KIAA0196,Body,,1.607941716635654e-05,-0.1852849749902515,0.2415018495882289,-0.1359736422505346,EWAS-specific
cg05612656,Alcohol_Use_in_Pregnancy_Blood,chr17,79008895,79008896,FLJ90757;BAIAP2;BAIAP2;BAIAP2;BAIAP2,TSS1500;TSS200;TSS200;TSS200;TSS200,N_Shore,1.614289092702336e-05,-0.0988970116190035,1.0,0.0,EWAS-specific
cg27510691,Alcohol_Use_in_Pregnancy_Blood,chr7,158949768,158949769,,,,1.64909377241082e-05,-0.2028111855272681,0.0485980851664787,-0.0871013404017821,EWAS-specific
cg24167747,Alcohol_Use_in_Pregnancy_Blood,chr19,54614832,54614833,TFPT,Body,N_Shelf,1.662366059693806e-05,0.200136746444658,0.3716113273244335,0.0401707991494066,EWAS-specific
cg09705243,Alcohol_Use_in_Pregnancy_Blood,chr16,30786672,30786673,,,Island,1.6763382444029443e-05,0.1853223690965599,0.1954527574377337,0.1493307498950869,EWAS-specific
cg23394391,Alcohol_Use_in_Pregnancy_Blood,chr1,8409065,8409066,,,,1.6856712102698103e-05,-0.119334886041132,0.2191453401450864,-0.0799364895756599,EWAS-specific
cg03252775,Alcohol_Use_in_Pregnancy_Blood,chr21,46891067,46891068,COL18A1;COL18A1;COL18A1,Body;Body;Body,Island,1.687695260490501e-05,0.1549898108332932,0.0009735987791883,0.1146551117888613,EWAS-specific
cg09368827,Alcohol_Use_in_Pregnancy_Blood,chr20,5381172,5381173,,,,1.6884226227048186e-05,0.1823175294071482,6.032663085374829e-08,0.2242290740024328,Common
cg14726583,Alcohol_Use_in_Pregnancy_Blood,chr6,40310514,40310515,,,,1.6926892661063347e-05,0.1306322130645491,6.42408382913596e-05,0.138558339019502,EWAS-specific
cg10582034,Alcohol_Use_in_Pregnancy_Blood,chr17,39411081,39411082,KRTAP9-9,TSS1500,,1.6931444506218892e-05,-0.1555239855839569,1.0,0.0,EWAS-specific
cg14909842,Alcohol_Use_in_Pregnancy_Blood,chr21,44869885,44869886,C21orf125,TSS200,,1.7030163626861668e-05,-0.1216657388516334,1.0,0.0,EWAS-specific
cg01187798,Alcohol_Use_in_Pregnancy_Blood,chr14,92955118,92955119,SLC24A4;SLC24A4;SLC24A4,Body;Body;Body,,1.7050486500970478e-05,0.181596445046184,0.0001355457626689,0.1638101479214194,EWAS-specific
cg23756527,Alcohol_Use_in_Pregnancy_Blood,chr19,8422410,8422411,,,,1.716331564953827e-05,-0.1563491322349237,1.6700492095543365e-06,-0.166204582913238,Common
cg27304457,Alcohol_Use_in_Pregnancy_Blood,chr12,109172870,109172871,,,,1.7359953157134696e-05,0.1833986742685194,7.719231966571541e-06,-0.1924018157744823,Common
cg06669370,Alcohol_Use_in_Pregnancy_Blood,chr7,55256767,55256768,EGFR-AS1;EGFR,TSS200;Body,,1.7439441755482956e-05,0.1852840406195245,6.596540455711374e-06,0.1866026996510429,Common
cg03268072,Alcohol_Use_in_Pregnancy_Blood,chr18,46532995,46532996,,,,1.7477197827629273e-05,-0.1459067367420636,2.069058384795448e-05,0.1608477352427934,Common
cg12465222,Alcohol_Use_in_Pregnancy_Blood,chr10,1587341,1587342,ADARB2;ADARB2-AS1,Body;Body,S_Shore,1.7502683846666552e-05,-0.1292129432376246,9.16430789312091e-05,-0.1099959162738478,EWAS-specific
cg25555137,Alcohol_Use_in_Pregnancy_Blood,chr22,23522748,23522749,BCR;BCR;BCR;BCR,1stExon;1stExon;5'UTR;5'UTR,Island,1.7846211091215435e-05,-0.0809888787190796,1.0,0.0,EWAS-specific
cg26589036,Alcohol_Use_in_Pregnancy_Blood,chr5,79603682,79603683,,,,1.7898746650131476e-05,0.1855546722940323,8.625823641485308e-06,-0.1958590886009585,Common
cg22336337,Alcohol_Use_in_Pregnancy_Blood,chr8,53161949,53161950,ST18,5'UTR,,1.7984624946272936e-05,0.1663034171521959,0.000134719579546,0.1418540216106533,EWAS-specific
cg03781042,Alcohol_Use_in_Pregnancy_Blood,chr19,46848863,46848864,PPP5C;PPP5C,TSS1500;TSS1500,N_Shore,1.8055711013357825e-05,-0.1368224317094681,0.0011996437280318,-0.1233217746458941,EWAS-specific
cg16829236,Alcohol_Use_in_Pregnancy_Blood,chr7,94123583,94123584,,,,1.81391932707162e-05,-0.1097664685217291,8.321764184967353e-05,0.119128852136594,EWAS-specific
cg08562291,Alcohol_Use_in_Pregnancy_Blood,chr14,69865314,69865315,SLC39A9;ERH,TSS200;TSS1500,S_Shore,1.8157423656093137e-05,-0.1331658809687368,0.0004383988299342,-0.1527972039601283,EWAS-specific
cg06562718,Alcohol_Use_in_Pregnancy_Blood,chr8,1789169,1789170,ARHGEF10,5'UTR,,1.8190170884324832e-05,0.2006888863542094,1.0,0.0,EWAS-specific
cg25800511,Alcohol_Use_in_Pregnancy_Blood,chr9,16626778,16626779,BNC2,Body,,1.8222745416509123e-05,0.1385180926526628,0.0012111518283666,0.0955488346093775,EWAS-specific
cg25207771,Alcohol_Use_in_Pregnancy_Blood,chr16,85970286,85970287,,,,1.83425558872173e-05,-0.1404692356568948,7.036232800141048e-05,-0.0936582200348824,EWAS-specific
cg00924575,Alcohol_Use_in_Pregnancy_Blood,chr5,76474673,76474674,,,N_Shore,1.8402660112863843e-05,-0.2040196900241828,0.1999153481894616,0.1427636158353292,EWAS-specific
cg20727124,Alcohol_Use_in_Pregnancy_Blood,chr21,42520659,42520660,C21orf130,TSS1500,,1.846949243197957e-05,0.1813721075815761,2.6153069581435688e-05,-0.1844071955330001,EWAS-specific
cg10460708,Alcohol_Use_in_Pregnancy_Blood,chr17,59246174,59246175,BCAS3;BCAS3,Body;Body,,1.855693460059549e-05,-0.199232632134671,0.1019191849917516,-0.1646280560125586,EWAS-specific
cg26086522,Alcohol_Use_in_Pregnancy_Blood,chr11,56587256,56587257,,,,1.858156326520057e-05,-0.1348688288194353,1.0,0.0,EWAS-specific
cg18053481,Alcohol_Use_in_Pregnancy_Blood,chr8,126445748,126445749,TRIB1;TRIB1,Body;Body,S_Shore,1.860901876605245e-05,0.1557001965104312,3.724038674072871e-06,-0.1730745345647524,Common
cg26388153,Alcohol_Use_in_Pregnancy_Blood,chr5,115962086,115962087,,,,1.8720654160571263e-05,-0.0803645630383927,3.251477243564465e-05,-0.0690820421295352,Common
cg26096646,Alcohol_Use_in_Pregnancy_Blood,chr12,7448133,7448134,,,,1.8763158354571494e-05,-0.1097995876002691,0.000103023949479,0.117796669489855,EWAS-specific
cg23490727,Alcohol_Use_in_Pregnancy_Blood,chr17,232332,232333,,,N_Shelf,1.8848760619098846e-05,-0.1812537221726583,1.0,0.0,EWAS-specific
cg18758230,Alcohol_Use_in_Pregnancy_Blood,chr17,1953837,1953838,MIR212;MIR132,TSS200;TSS1500,Island,1.8906083491546266e-05,-0.1131589005929303,1.0,0.0,EWAS-specific
cg11917363,Alcohol_Use_in_Pregnancy_Blood,chr7,89975528,89975529,GTPBP10;GTPBP10,TSS1500;TSS1500,N_Shore,1.8955045745012e-05,-0.1726986737294609,2.087448220646279e-05,-0.1835821407342854,Common
cg07330481,Alcohol_Use_in_Pregnancy_Blood,chr17,37322330,37322331,ARL5C;ARL5C,1stExon;5'UTR,S_Shore,1.897208987729331e-05,0.1934513584493316,5.9684365791178665e-06,0.1972265982625964,Common
cg01214909,Alcohol_Use_in_Pregnancy_Blood,chr1,8214978,8214979,,,,1.902374897424708e-05,-0.0916364800852058,0.0001575260989297,-0.0751733016647344,EWAS-specific
cg23048494,Alcohol_Use_in_Pregnancy_Blood,chr1,153517384,153517385,S100A4;S100A4,5'UTR;5'UTR,,1.905407663889497e-05,-0.1713282437135841,1.0417761689421844e-07,-0.2147106708657848,Common
cg24096934,Alcohol_Use_in_Pregnancy_Blood,chr9,90589828,90589829,CDK20;CDK20;CDK20;CDK20;CDK20,TSS200;TSS200;TSS200;TSS200;TSS200,S_Shore,1.91508093866355e-05,-0.1474944730904833,0.0003055550911583,-0.1414666908762496,EWAS-specific
cg20679581,Alcohol_Use_in_Pregnancy_Blood,chr8,10222777,10222778,MSRA;MSRA;MSRA,Body;Body;Body,,1.9290170279692165e-05,-0.1835014600403535,1.6421941510672456e-05,-0.1744170414559179,Common
cg00299820,Alcohol_Use_in_Pregnancy_Blood,chr1,11943154,11943155,,,,1.948036088181076e-05,-0.098269805821432,2.742478166970863e-06,-0.1021562399839792,Common
cg23075597,Alcohol_Use_in_Pregnancy_Blood,chr12,133322256,133322257,ANKLE2,Body,,1.951414324296552e-05,-0.1803434979711312,0.4045208541183384,-0.0334442849415774,EWAS-specific
cg03742567,Alcohol_Use_in_Pregnancy_Blood,chr11,57424513,57424514,CLP1;CLP1,TSS1500;TSS1500,N_Shore,1.971455209826244e-05,-0.1059521749849709,0.0003784855382579,-0.0844005841529616,EWAS-specific
cg00688820,Alcohol_Use_in_Pregnancy_Blood,chr7,138603496,138603497,KIAA1549;KIAA1549,Body;Body,,1.982676479492868e-05,-0.1848895035821415,9.953890059102612e-05,-0.1682953873845354,EWAS-specific
cg10511229,Alcohol_Use_in_Pregnancy_Blood,chr20,48586760,48586761,,,,1.985090658651083e-05,-0.1966630621298239,8.368906828625476e-06,-0.1965832493976377,Common
cg24844046,Alcohol_Use_in_Pregnancy_Blood,chr6,3053496,3053497,,,,1.986714458463573e-05,0.1662731000235003,1.6425168259955935e-06,-0.1836909569039523,Common
cg12414339,Alcohol_Use_in_Pregnancy_Blood,chr3,119536718,119536719,NR1I2;NR1I2;NR1I2,3'UTR;3'UTR;3'UTR,,1.998129189209828e-05,-0.1888256332896323,0.000487861113501,0.152275470019176,EWAS-specific
cg03948693,Alcohol_Use_in_Pregnancy_Blood,chr16,69125843,69125844,,,,2.0040909399608374e-05,-0.1127118374479682,0.0002011690152247,-0.1293590227944673,EWAS-specific
cg21668653,Alcohol_Use_in_Pregnancy_Blood,chr17,2773306,2773307,RAP1GAP2;RAP1GAP2,Body;Body,,2.008812589935254e-05,0.1451804780560136,9.178513906156774e-05,-0.1449096721712288,EWAS-specific
cg06813862,Alcohol_Use_in_Pregnancy_Blood,chr12,89346059,89346060,,,,2.0101183094283458e-05,-0.1791801419975402,1.6284758553941152e-05,0.1836925227022952,Common
cg12364136,Alcohol_Use_in_Pregnancy_Blood,chr7,158331217,158331218,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,,2.01735804810487e-05,-0.1494275977847455,3.074123817060472e-05,0.1419706151243152,EWAS-specific
cg02536637,Alcohol_Use_in_Pregnancy_Blood,chr5,27118846,27118847,,,,2.0353050781083663e-05,-0.1973909285740417,0.4863968955235921,0.1443335817040118,EWAS-specific
cg26137290,Alcohol_Use_in_Pregnancy_Blood,chr2,1776737,1776738,,,,2.036465931576993e-05,-0.1000602944782485,6.815311994269397e-06,-0.1337898139941842,Common
cg11030420,Alcohol_Use_in_Pregnancy_Blood,chr6,136758308,136758309,MAP7,Body,,2.043971016821175e-05,-0.1363294303239916,4.593027730353265e-05,-0.1207786159266837,Common
cg19186736,Alcohol_Use_in_Pregnancy_Blood,chr10,13704036,13704037,FRMD4A,Body,,2.0445065437118785e-05,0.1303150784484074,0.0015040009550742,-0.1108104287199226,EWAS-specific
cg10218546,Alcohol_Use_in_Pregnancy_Blood,chr6,32729823,32729824,HLA-DQB2,Body,Island,2.057245898294316e-05,-0.182937525982666,1.0,0.0,EWAS-specific
cg12996758,Alcohol_Use_in_Pregnancy_Blood,chr17,3456376,3456377,TRPV3;TRPV3,Body;Body,,2.087180828419304e-05,-0.1529830934968107,1.0,0.0,EWAS-specific
cg00571499,Alcohol_Use_in_Pregnancy_Blood,chr12,53233791,53233792,KRT78;KRT78,Body;Body,,2.1102812938849008e-05,-0.1264432295234561,0.0002182511725626,0.1295148025639017,EWAS-specific
cg20125501,Alcohol_Use_in_Pregnancy_Blood,chr19,3176608,3176609,,,N_Shelf,2.114955189217796e-05,0.1731827464257435,2.5134590710710405e-05,-0.1720869413762874,Common
cg09697857,Alcohol_Use_in_Pregnancy_Blood,chr8,41435361,41435362,AGPAT6,TSS1500,Island,2.14073583782126e-05,-0.1517317625240757,1.0,0.0,EWAS-specific
cg10010922,Alcohol_Use_in_Pregnancy_Blood,chr14,93260381,93260382,GOLGA5,TSS1500,Island,2.156512685943095e-05,-0.0866218361979918,1.0,0.0,EWAS-specific
cg22239334,Alcohol_Use_in_Pregnancy_Blood,chr17,40949954,40949955,CNTD1;CCDC56,TSS1500;3'UTR,N_Shore,2.188229235536945e-05,0.1868001777917381,4.784330098087585e-05,-0.1862214270789182,EWAS-specific
cg05483533,Alcohol_Use_in_Pregnancy_Blood,chr19,38086030,38086031,ZNF540;ZNF540;ZNF571;ZNF571;ZNF540,5'UTR;5'UTR;TSS1500;TSS1500;5'UTR,S_Shore,2.2145147987100847e-05,-0.1460346814631038,0.0003615621788124,0.1588522106036886,EWAS-specific
cg18045515,Alcohol_Use_in_Pregnancy_Blood,chr17,77751069,77751070,CBX2;CBX2,TSS1500;TSS1500,N_Shore,2.21576272247516e-05,0.1491692572668849,8.231010534159954e-06,0.1459484622479921,Common
