CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg13478045,Birth_Weight(Kg)_Blood,chr9,137477320.0,137477321.0,,,,2.3143020816761502e-06,-0.1066672817549695,1.596788232725076e-06,0.1070856145158667,Common
cg21374307,Birth_Weight(Kg)_Blood,chr3,159547539.0,159547540.0,SCHIP1,Body,,2.322663510546792e-06,-0.0648428131975194,1.1116043000029428e-06,-0.0685239237940836,Common
cg01079060,Birth_Weight(Kg)_Blood,chr7,139437439.0,139437440.0,HIPK2;HIPK2,Body;Body,,2.3575598291746925e-06,-0.0734109635742811,1.650249855244927e-07,-0.0804761275195802,Common
cg08872703,Birth_Weight(Kg)_Blood,chr1,109849854.0,109849855.0,MYBPHL,TSS200,,2.3945687793819605e-06,0.080299488008608,7.205651214905755e-07,0.0832020966713088,Common
cg19899539,Birth_Weight(Kg)_Blood,chrX,150067102.0,150067103.0,CD99L2;CD99L2;CD99L2;CD99L2;CD99L2;CD99L2,1stExon;5'UTR;5'UTR;5'UTR;1stExon;1stExon,Island,2.4288485243034985e-06,0.1542254210699241,0.0033150991613346,0.0876359549035908,EWAS-specific
cg11732257,Birth_Weight(Kg)_Blood,chr1,235492059.0,235492060.0,GGPS1;ARID4B;GGPS1;GGPS1;GGPS1;ARID4B;GGPS1,5'UTR;TSS1500;1stExon;5'UTR;5'UTR;TSS1500;1stExon,Island,2.5330280219654385e-06,0.1209765830851552,0.0217336205449994,-0.1253670155647367,EWAS-specific
cg15815375,Birth_Weight(Kg)_Blood,chr20,17594530.0,17594531.0,RRBP1;RRBP1,3'UTR;3'UTR,N_Shore,2.552012202148104e-06,0.0832671575208984,0.0006353891655315,-0.0619704149219598,EWAS-specific
cg02952012,Birth_Weight(Kg)_Blood,chr1,2357295.0,2357296.0,,,N_Shelf,2.5650912013964063e-06,0.1277233912623248,4.6406367379451455e-06,-0.1244154003772775,Common
cg08131310,Birth_Weight(Kg)_Blood,chr3,155223538.0,155223539.0,PLCH1;PLCH1;PLCH1,Body;Body;Body,,2.598930949581104e-06,0.1938408300725194,0.1362841040114977,0.1318911092867776,EWAS-specific
cg26951839,Birth_Weight(Kg)_Blood,chr5,77801011.0,77801012.0,LHFPL2,Body,,2.834154025114399e-06,-0.090882461964745,1.7877430926664602e-06,-0.0939240449955985,Common
cg17494980,Birth_Weight(Kg)_Blood,chr14,29859517.0,29859518.0,,,,2.8496523271542506e-06,-0.1459793910179725,9.679032065061791e-07,-0.1538705779273844,Common
cg08850465,Birth_Weight(Kg)_Blood,chr10,114164537.0,114164538.0,ACSL5;ACSL5;ACSL5,Body;Body;Body,,2.93234362681278e-06,-0.1347597652646749,4.239774011026545e-06,-0.1352517403620902,Common
cg16505233,Birth_Weight(Kg)_Blood,chr3,5239311.0,5239312.0,EDEM1,Body,,2.934091535987683e-06,-0.0539749219417498,6.847041022172466e-06,-0.0512513619361816,Common
cg02423574,Birth_Weight(Kg)_Blood,chr11,119066560.0,119066561.0,CCDC153;CCDC153,1stExon;5'UTR,,2.976961708629479e-06,0.0853035602847275,7.263381102599998e-07,0.0907180255205995,Common
cg01056878,Birth_Weight(Kg)_Blood,chr5,31993045.0,31993046.0,PDZD2,Body,,3.136123845616784e-06,-0.1365793377598873,3.2402753638256303e-06,0.1431115316992067,Common
cg27499185,Birth_Weight(Kg)_Blood,chr19,6138355.0,6138356.0,ACSBG2,5'UTR,,3.243450674151136e-06,0.1198327805508361,2.053873843866325e-06,-0.1249286323469019,Common
cg12363133,Birth_Weight(Kg)_Blood,chr17,9701924.0,9701925.0,,,,3.308236434865434e-06,-0.1346136079604543,1.4145967980681237e-06,0.1405545410989006,Common
cg25769861,Birth_Weight(Kg)_Blood,chr8,17104271.0,17104272.0,CNOT7;CNOT7;CNOT7;CNOT7;VPS37A;VPS37A,5'UTR;5'UTR;1stExon;1stExon;TSS200;TSS200,Island,3.336919757100002e-06,0.1113058053734524,1.0,0.0,EWAS-specific
cg13641903,Birth_Weight(Kg)_Blood,chr11,32452608.0,32452609.0,WT1;WT1;WT1;WT1,Body;Body;Body;Body,Island,3.3592872980390703e-06,-0.0937128797817046,1.2857398795020506e-06,-0.0963336826666807,Common
cg17339794,Birth_Weight(Kg)_Blood,chr19,5074224.0,5074225.0,KDM4B,Body,N_Shore,3.367120367300575e-06,-0.073075663704447,5.61894143395934e-08,-0.0996515306546184,Common
cg10755077,Birth_Weight(Kg)_Blood,chr17,75318882.0,75318883.0,SEPT9;SEPT9;SEPT9,5'UTR;Body;Body,,3.420894953706698e-06,0.0642880174921437,5.240256797474127e-07,-0.0719781631892009,Common
cg10830687,Birth_Weight(Kg)_Blood,chr1,154418708.0,154418709.0,IL6R;IL6R,Body;Body,,3.429054323291748e-06,-0.1362693511799867,1.299158759264329e-06,0.1464228634863905,Common
cg17150663,Birth_Weight(Kg)_Blood,chr7,128551672.0,128551673.0,KCP;KCP,TSS1500;TSS1500,S_Shore,3.4497991257297804e-06,0.0813844225762713,1.76719303910316e-07,0.0901955406783502,Common
cg01951617,Birth_Weight(Kg)_Blood,chr2,121411889.0,121411890.0,,,N_Shore,3.461553014751491e-06,-0.1109061662534565,4.69557151599906e-05,0.0970482653577987,EWAS-specific
cg26341831,Birth_Weight(Kg)_Blood,chr1,226036279.0,226036280.0,TMEM63A,Body,,3.592099078572879e-06,0.0536906758360836,4.457233731069829e-08,0.0767026147689686,Common
cg02163303,Birth_Weight(Kg)_Blood,chr14,95157685.0,95157686.0,,,,3.601379782715107e-06,-0.0993297091500809,0.0002504713007673,-0.0798041903865721,EWAS-specific
cg09238756,Birth_Weight(Kg)_Blood,chr1,114472203.0,114472204.0,HIPK1-AS1;HIPK1-AS1;HIPK1;HIPK1,TSS1500;TSS200;5'UTR;5'UTR,Island,3.634862919280407e-06,0.1301483850049467,1.0,0.0,EWAS-specific
cg04742282,Birth_Weight(Kg)_Blood,chr6,28911873.0,28911874.0,,,,3.673103563560945e-06,-0.1306732765432892,1.0,0.0,EWAS-specific
cg09881353,Birth_Weight(Kg)_Blood,chr22,19458965.0,19458966.0,UFD1L;UFD1L,Body;Body,,3.675275978192598e-06,-0.1323481236274809,0.068843104085246,0.0591715818367552,EWAS-specific
cg24559796,Birth_Weight(Kg)_Blood,chr7,28223298.0,28223299.0,,,S_Shelf,3.7124185843310335e-06,-0.0735332873264294,2.8134784971260047e-06,-0.091621397459169,Common
cg23741330,Birth_Weight(Kg)_Blood,chr6,116832940.0,116832941.0,FAM26E;BET3L,1stExon;Body,,3.7607974652283466e-06,0.1033801611718829,6.0325360967497376e-06,0.0952460870753372,Common
cg03622371,Birth_Weight(Kg)_Blood,chr11,73000436.0,73000437.0,P2RY6;P2RY6;P2RY6;P2RY6,5'UTR;5'UTR;5'UTR;5'UTR,,3.825332050758756e-06,0.0990908094560583,1.0495581651513936e-07,0.1134403743468491,Common
cg12751127,Birth_Weight(Kg)_Blood,chr8,42073005.0,42073006.0,,,,3.9145773378695336e-06,0.1052564678195916,8.639476611547381e-05,0.0846019183039286,EWAS-specific
cg02757488,Birth_Weight(Kg)_Blood,chr19,41193662.0,41193663.0,NUMBL,Body,N_Shelf,3.915308204659351e-06,0.0606888741562866,3.20288036203564e-06,0.0608599728773805,Common
cg17898925,Birth_Weight(Kg)_Blood,chr4,83196047.0,83196048.0,,,,3.952305716344147e-06,-0.0810785646462769,1.0204217860813045e-07,-0.0909019334975193,Common
cg15665342,Birth_Weight(Kg)_Blood,chr17,79139625.0,79139626.0,AATK;LOC388428,Body;Body,Island,4.010704012960996e-06,0.0723604283552936,3.576231996598949e-07,0.0808293405310136,Common
cg16916998,Birth_Weight(Kg)_Blood,chr13,21685056.0,21685057.0,,,,4.011571405558743e-06,0.133149166863363,9.882972563610151e-06,0.1268336269966095,Common
cg03687532,Birth_Weight(Kg)_Blood,chr16,54228358.0,54228359.0,,,Island,4.018906845096917e-06,-0.1086935154394396,1.2029602956759124e-06,0.1140692887725574,Common
cg00800679,Birth_Weight(Kg)_Blood,chr4,15940058.0,15940059.0,FGFBP1,TSS200,,4.026550443163375e-06,0.0873619898290144,1.7063757161658413e-05,0.0813470769770613,Common
cg18137598,Birth_Weight(Kg)_Blood,chr14,104205122.0,104205123.0,PPP1R13B,Body,Island,4.091154391140708e-06,-0.1314108013628711,1.6069466639366564e-05,0.1224470861352776,Common
cg05398343,Birth_Weight(Kg)_Blood,chr16,80467577.0,80467578.0,LOC102724084,Body,,4.094391539696109e-06,-0.1117252846819534,6.59185348560137e-06,0.1097396128456431,Common
cg09211952,Birth_Weight(Kg)_Blood,chr3,195938378.0,195938379.0,ZDHHC19,TSS200,S_Shelf,4.174493074851552e-06,0.1375774230225325,9.63214917233097e-07,-0.1436079448817687,Common
cg18132363,Birth_Weight(Kg)_Blood,chr6,166260572.0,166260573.0,,,,4.2296616430664805e-06,0.0919728910160449,1.330264468864912e-07,0.1241231520803021,Common
cg18334681,Birth_Weight(Kg)_Blood,chr6,132066129.0,132066130.0,ENPP3,Body,,4.326699524398777e-06,-0.072035898521022,9.912251938769545e-08,-0.0833346366101748,Common
cg17937726,Birth_Weight(Kg)_Blood,chr3,163722051.0,163722052.0,,,Island,4.369188332253339e-06,-0.1062945616431027,5.185832129720648e-06,0.1101816917844052,Common
cg03598366,Birth_Weight(Kg)_Blood,chr8,61789011.0,61789012.0,,,,4.4196725413551605e-06,-0.1076983496662472,7.030518897706111e-06,-0.1051298094820219,Common
cg19498912,Birth_Weight(Kg)_Blood,chr3,185973435.0,185973436.0,DGKG;DGKG;DGKG,Body;Body;Body,,4.555977807158092e-06,-0.1363138800916846,0.0792832418495673,-0.0576650379340271,EWAS-specific
cg06092244,Birth_Weight(Kg)_Blood,chr2,48796151.0,48796152.0,STON1-GTF2A1L,TSS200,,4.558334368207532e-06,-0.0982976448453325,3.729654750998576e-05,-0.0886058228850624,EWAS-specific
cg15446391,Birth_Weight(Kg)_Blood,chr11,32452370.0,32452371.0,WT1;WT1;WT1;WT1,Body;Body;Body;Body,Island,4.57939957175393e-06,-0.0978923789686197,2.6403963210762485e-06,-0.0989440876180689,Common
cg26950531,Birth_Weight(Kg)_Blood,chr19,38704515.0,38704516.0,DPF1;DPF1;DPF1,Body;Body;Body,S_Shelf,4.5889597795620906e-06,-0.0906726103570064,2.980336688551353e-07,-0.09968104897059,Common
cg26882909,Birth_Weight(Kg)_Blood,chr17,36151790.0,36151791.0,,,,4.592773230568715e-06,-0.1330101454649963,1.0,0.0,EWAS-specific
cg03026119,Birth_Weight(Kg)_Blood,chr11,30741136.0,30741137.0,,,,4.65442841710766e-06,0.0929908765552522,1.0965020669096484e-05,-0.0939972426058317,Common
cg21703988,Birth_Weight(Kg)_Blood,chr12,132549404.0,132549405.0,EP400,Body,,4.687557146669753e-06,0.0639999869585526,1.6240195630664182e-05,0.0677287981787807,Common
cg08832695,Birth_Weight(Kg)_Blood,chr17,46676375.0,46676376.0,LOC404266;LOC404266;LOC404266;LOC404266;HOXB6;LOC404266,Body;Body;Body;Body;5'UTR;Body,S_Shore,4.800719683066621e-06,0.088412051391102,0.0052286473494996,0.0981316151388432,EWAS-specific
cg11828775,Birth_Weight(Kg)_Blood,chrX,149715388.0,149715389.0,,,N_Shore,4.803550771575511e-06,-0.1128745356705682,7.719704887229874e-06,-0.1122477271396265,Common
cg00808648,Birth_Weight(Kg)_Blood,chr14,105779910.0,105779911.0,PACS2;PACS2,TSS1500;TSS1500,N_Shore,5.018397330199377e-06,-0.069308202009817,4.563250718455012e-07,-0.0788096837990649,Common
cg02228160,Birth_Weight(Kg)_Blood,chr5,143192067.0,143192068.0,HMHB1,Body,,5.021517188003434e-06,-0.115656285454797,3.928501486101369e-06,-0.1071371410123653,Common
cg24159436,Birth_Weight(Kg)_Blood,chr3,16974681.0,16974682.0,PLCL2;PLCL2;PLCL2,1stExon;Body;5'UTR,,5.050390084899161e-06,-0.0710718370457233,2.8260448822357654e-05,0.1179208003409097,Common
cg23303685,Birth_Weight(Kg)_Blood,chr6,157521999.0,157522000.0,ARID1B;ARID1B;ARID1B,Body;Body;Body,,5.065432631195902e-06,-0.1189015452051207,8.345421279705135e-05,0.1008162914894525,EWAS-specific
cg07695269,Birth_Weight(Kg)_Blood,chr4,7394902.0,7394903.0,SORCS2,Body,,5.070728481416112e-06,-0.1133901001929032,7.956066343396239e-06,-0.110997925845992,Common
cg10383380,Birth_Weight(Kg)_Blood,chr2,77236613.0,77236614.0,LOC101927907;LRRTM4;LRRTM4,Body;Body;Body,,5.089803757370165e-06,0.1927443966414507,0.0001675356835092,0.162655092375597,EWAS-specific
cg21650436,Birth_Weight(Kg)_Blood,chr12,49162444.0,49162445.0,ADCY6;ADCY6,Body;Body,,5.102824947105276e-06,0.0876389134386197,1.2927017551576312e-07,-0.1008593878881538,Common
cg04270033,Birth_Weight(Kg)_Blood,chr22,31364304.0,31364305.0,TUG1;MORC2,TSS1500;TSS200,N_Shore,5.108309486036409e-06,-0.1015166447387934,0.0001319978015336,0.0839819080523462,EWAS-specific
cg09872556,Birth_Weight(Kg)_Blood,chr18,6543710.0,6543711.0,LINC01387,Body,,5.144592564750157e-06,-0.138464066723979,2.295461366114784e-05,0.1281457483986432,Common
cg05493487,Birth_Weight(Kg)_Blood,chr11,81754732.0,81754733.0,LOC101928989,Body,,5.171330708748462e-06,0.2196875151535321,0.5152869148313112,0.0303172821787205,EWAS-specific
cg09881842,Birth_Weight(Kg)_Blood,chr20,20036653.0,20036654.0,C20orf26;CRNKL1;C20orf26,5'UTR;1stExon;TSS1500,S_Shelf,5.18934127823e-06,0.1045305206305377,0.0007144966287001,0.0845966278403257,EWAS-specific
cg07740911,Birth_Weight(Kg)_Blood,chr16,8768488.0,8768489.0,ABAT;ABAT,1stExon;5'UTR,Island,5.192204577807841e-06,0.2238998133268588,0.0025593631340466,-0.1577278547912392,EWAS-specific
cg17936572,Birth_Weight(Kg)_Blood,chr3,35706114.0,35706115.0,ARPP-21,5'UTR,,5.268782678300828e-06,-0.0853887370116676,9.18939857649125e-07,-0.0909447608380271,Common
cg14135758,Birth_Weight(Kg)_Blood,chr1,19336030.0,19336031.0,,,,5.345568765819153e-06,0.0820949578730125,0.0078507031498545,-0.0559399336659708,EWAS-specific
cg27055894,Birth_Weight(Kg)_Blood,chr1,3590920.0,3590921.0,TP73,5'UTR,,5.409318904451141e-06,0.0720786179713191,0.0090434883073276,-0.0883065628098472,EWAS-specific
cg09915396,Birth_Weight(Kg)_Blood,chr17,2907895.0,2907896.0,RAP1GAP2;RAP1GAP2,Body;Body,,5.441270180931643e-06,-0.0619930312878698,0.000750482633424,-0.1019596159896774,EWAS-specific
cg16330893,Birth_Weight(Kg)_Blood,chr8,118662804.0,118662805.0,,,,5.506151015471746e-06,0.081897301483648,6.43043252963477e-05,0.0731417370036593,EWAS-specific
cg25201255,Birth_Weight(Kg)_Blood,chr12,5576120.0,5576121.0,NTF3,Body,,5.521031346520394e-06,-0.0956331705326097,2.4676837599252458e-05,-0.0865919245172448,Common
cg25850662,Birth_Weight(Kg)_Blood,chr16,5759902.0,5759903.0,,,,5.530629027187814e-06,-0.1462643867506,2.772848294590512e-05,-0.1339017522492535,Common
cg18278424,Birth_Weight(Kg)_Blood,chr17,75473667.0,75473668.0,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,Body;5'UTR;Body;Body;Body;Body;Body,,5.546475401324877e-06,0.0808457528657502,6.338314918143439e-06,0.0775867843482733,Common
cg16289642,Birth_Weight(Kg)_Blood,chr7,18442581.0,18442582.0,HDAC9,Body,,5.552674830533249e-06,-0.0918332672156463,2.108581778515919e-06,-0.0984295303462526,Common
cg15235999,Birth_Weight(Kg)_Blood,chr19,52996352.0,52996353.0,ZNF578,5'UTR,Island,5.653025599399289e-06,-0.0991207746193849,7.579405891026005e-06,-0.097652877060611,Common
cg04422798,Birth_Weight(Kg)_Blood,chr14,99624172.0,99624173.0,,,,5.655880692789312e-06,-0.100737751682306,3.467585507709133e-06,0.1058092174862388,Common
cg03391657,Birth_Weight(Kg)_Blood,chr1,121260690.0,121260691.0,LOC647121,TSS1500,N_Shore,5.660780672752842e-06,-0.0744589918843996,9.43531539247218e-06,-0.0709555820292118,Common
cg15088539,Birth_Weight(Kg)_Blood,chr6,28911926.0,28911927.0,,,,5.676589615200993e-06,-0.1274516253387219,1.0,0.0,EWAS-specific
cg14138235,Birth_Weight(Kg)_Blood,chr14,56281968.0,56281969.0,,,,5.677464997070119e-06,-0.0495101161896639,1.088378618176733e-05,-0.0528546912036041,Common
cg12239340,Birth_Weight(Kg)_Blood,chr8,80731130.0,80731131.0,LOC101927040,Body,,5.6964529487071976e-06,0.1010702799065123,1.5412137122767308e-05,0.0916659164931488,Common
cg05579187,Birth_Weight(Kg)_Blood,chr9,20015670.0,20015671.0,,,,5.715975556879572e-06,-0.0866463026090938,1.4125373475872544e-06,-0.0918394059855135,Common
cg07095530,Birth_Weight(Kg)_Blood,chr7,100859728.0,100859729.0,ZNHIT1;PLOD3,TSS1500;Body,N_Shore,5.850491127161832e-06,-0.0438747228988008,8.953363220634476e-06,-0.0429770657014408,Common
cg07523753,Birth_Weight(Kg)_Blood,chr1,2979582.0,2979583.0,FLJ42875,Body,Island,5.907519111191935e-06,0.0942740137287071,5.835067729691623e-07,-0.0630149073412608,Common
cg03729889,Birth_Weight(Kg)_Blood,chr22,26137997.0,26137998.0,MYO18B,TSS200,,6.0633015673088285e-06,0.0613594464506341,9.913587322225494e-07,0.0663675934591023,Common
cg07974719,Birth_Weight(Kg)_Blood,chr13,78494064.0,78494065.0,EDNRB;EDNRB;EDNRB,TSS1500;5'UTR;TSS1500,S_Shore,6.064375086797273e-06,-0.0986686996575693,1.9358468600639183e-06,-0.1027924743684033,Common
cg16733226,Birth_Weight(Kg)_Blood,chr10,12447269.0,12447270.0,CAMK1D;CAMK1D,Body;Body,,6.0709250755850425e-06,-0.1197054962216801,7.121715611766686e-06,-0.1176110259929642,Common
cg17185267,Birth_Weight(Kg)_Blood,chr4,38140213.0,38140214.0,TBC1D1,3'UTR,,6.1248082930115846e-06,0.0867701279460496,4.064256319926133e-05,0.0769043280000664,EWAS-specific
cg08542016,Birth_Weight(Kg)_Blood,chr6,28912084.0,28912085.0,,,,6.351719876376908e-06,-0.1115739331020453,1.0,0.0,EWAS-specific
cg12665192,Birth_Weight(Kg)_Blood,chr2,239670571.0,239670572.0,,,,6.381248807679728e-06,0.1364424173626993,1.1764254012360306e-05,0.1327675868826561,Common
cg20654632,Birth_Weight(Kg)_Blood,chr2,188412311.0,188412312.0,TFPI;TFPI,5'UTR;5'UTR,,6.433679165120507e-06,0.1774946269346324,5.337995468752438e-05,0.1525330183502278,EWAS-specific
cg04781339,Birth_Weight(Kg)_Blood,chr21,44781686.0,44781687.0,,,N_Shore,6.448227766993061e-06,0.0686707986020452,1.0365029412809898e-06,0.0728370833525057,Common
cg22832557,Birth_Weight(Kg)_Blood,chr19,52996083.0,52996084.0,ZNF578,5'UTR,Island,6.491028402577447e-06,-0.0857890229594877,1.0464344633240116e-05,-0.082502267860941,Common
cg00076543,Birth_Weight(Kg)_Blood,chr6,30227145.0,30227146.0,HLA-L,TSS200,N_Shore,6.493531521178265e-06,0.1686952989144082,1.0,0.0,EWAS-specific
cg20652404,Birth_Weight(Kg)_Blood,chr15,74218904.0,74218905.0,LOXL1;LOXL1,5'UTR;1stExon,Island,6.538150843215535e-06,0.0911743088174922,1.5316237836404571e-06,0.0972090414804015,Common
cg11050908,Birth_Weight(Kg)_Blood,chr9,131218376.0,131218377.0,ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;ODF2;MIR1268A,TSS1500;TSS1500;TSS1500;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;Body;5'UTR;5'UTR;5'UTR;5'UTR;Body,Island,6.625360339156963e-06,0.135687912200383,1.0,0.0,EWAS-specific
cg05436825,Birth_Weight(Kg)_Blood,chr7,157357915.0,157357916.0,PTPRN2;PTPRN2;PTPRN2;PTPRN2;PTPRN2,Body;Body;Body;Body;Body,N_Shelf,6.647766501968909e-06,-0.105277487646505,4.118755631743932e-06,0.1078504502697816,Common
cg22416963,Birth_Weight(Kg)_Blood,chr5,159632402.0,159632403.0,FABP6;FABP6,Body;Body,,6.675782907279781e-06,0.0863363214746912,1.0531542784020115e-05,0.0853499998876025,Common
cg25363679,Birth_Weight(Kg)_Blood,chr12,71031202.0,71031203.0,PTPRB;PTPRB,5'UTR;1stExon,,6.704035179309837e-06,0.0747174408218408,4.912329086164841e-06,0.0733697136046989,Common
cg27468704,Birth_Weight(Kg)_Blood,chr22,26875823.0,26875824.0,HPS4;HPS4,TSS1500;Body,N_Shelf,6.749782230998524e-06,0.0932335108015521,2.18059279154124e-06,0.0983611900781065,Common
cg13731808,Birth_Weight(Kg)_Blood,chr9,138250282.0,138250283.0,,,,6.925946261541167e-06,-0.0855250355438919,5.5596455190758215e-05,0.0751756495733858,EWAS-specific
cg26402346,Birth_Weight(Kg)_Blood,chr12,101864876.0,101864877.0,,,,6.951337886227066e-06,0.0802984941686944,0.0007921461478994,0.0689430536124386,EWAS-specific
cg21173721,Birth_Weight(Kg)_Blood,chr9,130743698.0,130743699.0,FAM102A,TSS1500,S_Shore,7.050473694024845e-06,0.1173033369056035,3.5776429621684315e-05,0.1128924245691632,EWAS-specific
cg15686782,Birth_Weight(Kg)_Blood,chr7,2143886.0,2143887.0,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,,7.393723465158012e-06,0.0972463357193644,5.814034002488259e-07,0.1091531588022584,Common
cg18748527,Birth_Weight(Kg)_Blood,chrX,40036021.0,40036022.0,BCOR;BCOR,5'UTR;5'UTR,N_Shore,7.395497306348348e-06,0.1381781484699568,2.0208050115297705e-05,0.130631969767759,Common
cg20171999,Birth_Weight(Kg)_Blood,chr8,67343066.0,67343067.0,,,N_Shore,7.528766603063743e-06,0.1075759859472796,6.517413906113897e-05,-0.0978216635835205,EWAS-specific
cg00781658,Birth_Weight(Kg)_Blood,chr19,41805850.0,41805851.0,HNRNPUL1;HNRNPUL1,Body;Body,,7.554135768845177e-06,-0.0587238879120844,1.2209355381209751e-06,-0.0630566597664018,Common
cg06925203,Birth_Weight(Kg)_Blood,chr16,57864721.0,57864722.0,,,,7.635209634498729e-06,0.129330963898048,4.458457263699636e-06,0.1321228854500634,Common
cg17079034,Birth_Weight(Kg)_Blood,chr2,239047280.0,239047281.0,KLHL30,TSS200,N_Shore,7.651525784045657e-06,0.0800482621218805,4.6502804247527614e-05,-0.0761008033636032,EWAS-specific
cg16550399,Birth_Weight(Kg)_Blood,chrX,138274632.0,138274633.0,FGF13;FGF13;FGF13,5'UTR;Body;Body,N_Shelf,7.717219269876825e-06,0.1179144782931484,1.0786796509143858e-05,0.1184223897182048,Common
cg26702098,Birth_Weight(Kg)_Blood,chr8,49311685.0,49311686.0,,,S_Shelf,7.808993735809178e-06,-0.1314572859782134,0.0028987079543435,-0.0877772314043143,EWAS-specific
cg03461678,Birth_Weight(Kg)_Blood,chr7,100859600.0,100859601.0,ZNHIT1;PLOD3,TSS1500;Body,N_Shore,8.133139217443885e-06,-0.0675334282855965,5.387615624687262e-05,0.0602218763507636,EWAS-specific
cg01331992,Birth_Weight(Kg)_Blood,chr9,19379118.0,19379119.0,RPS6,Body,N_Shore,8.151639635522498e-06,0.0936587717171763,1.040541117891753e-06,0.106724191245603,Common
cg04948428,Birth_Weight(Kg)_Blood,chr14,99504568.0,99504569.0,,,,8.368066403690293e-06,0.0876505971619575,6.379460351104596e-06,0.0886352250948047,Common
cg09741713,Birth_Weight(Kg)_Blood,chr12,62471915.0,62471916.0,FAM19A2,5'UTR,,8.479701312252823e-06,0.0755937662270295,3.798171003338386e-06,0.0787588208218154,Common
cg08005122,Birth_Weight(Kg)_Blood,chr11,110779637.0,110779638.0,,,,8.50914339035186e-06,-0.0875090966765584,2.262861824387137e-07,-0.1180363943226428,Common
cg01706566,Birth_Weight(Kg)_Blood,chr8,26239922.0,26239923.0,BNIP3L,TSS1500,N_Shore,8.60252587952553e-06,-0.1036723463449888,2.3358137703200177e-05,-0.09874875397642,Common
cg23539229,Birth_Weight(Kg)_Blood,chr14,99423878.0,99423879.0,,,,8.679246545535499e-06,0.1045199321837519,8.916807288750462e-06,0.10403845760621,Common
cg08015382,Birth_Weight(Kg)_Blood,chr6,12365899.0,12365900.0,,,,8.734936459293904e-06,0.0856104465838074,1.5943256629900236e-05,0.0813207615888077,Common
cg15167603,Birth_Weight(Kg)_Blood,chr19,55831367.0,55831368.0,TMEM150B;TMEM150B;TMEM150B;TMEM150B,Body;Body;Body;Body,,8.739261148038404e-06,0.1411906304096999,1.397501883472234e-05,0.1374428345297174,Common
cg18784831,Birth_Weight(Kg)_Blood,chr20,56205357.0,56205358.0,,,,8.816642172353322e-06,-0.1136524720577759,9.770130058443754e-07,-0.1245768450968966,Common
cg15654661,Birth_Weight(Kg)_Blood,chr3,32923338.0,32923339.0,TRIM71,Body,,8.91638646183683e-06,-0.1427670995373355,0.0252447943230015,-0.0699140952041883,EWAS-specific
cg13264840,Birth_Weight(Kg)_Blood,chr7,142494213.0,142494214.0,,,N_Shore,8.932945314988555e-06,-0.0822360240694146,1.0,0.0,EWAS-specific
cg04049109,Birth_Weight(Kg)_Blood,chr1,14235315.0,14235316.0,,,,9.07789946425064e-06,-0.1214797611298645,9.47429480837787e-06,-0.1221875865399965,Common
cg01178924,Birth_Weight(Kg)_Blood,chr13,76430722.0,76430723.0,LMO7;LMO7,Body;Body,,9.091533829946512e-06,0.0635924280258258,6.254183719604361e-06,0.0637100233308963,Common
cg25422959,Birth_Weight(Kg)_Blood,chr2,24234549.0,24234550.0,MFSD2B,Body,S_Shore,9.154303744543871e-06,0.1107829200272747,8.486561199743622e-05,0.0965245359588306,EWAS-specific
cg19962075,Birth_Weight(Kg)_Blood,chr18,48256050.0,48256051.0,MAPK4,Body,Island,9.15909597128458e-06,-0.0991468686913783,2.6862750462011807e-05,0.0942388217731398,Common
cg12325286,Birth_Weight(Kg)_Blood,chr17,55332820.0,55332821.0,MSI2,TSS1500,N_Shore,9.396564214127744e-06,-0.0734259454102248,2.979894528545667e-10,0.1042569710435129,Common
cg17185602,Birth_Weight(Kg)_Blood,chr10,97227155.0,97227156.0,SORBS1;SORBS1;SORBS1;SORBS1,5'UTR;5'UTR;5'UTR;5'UTR,,9.41168810976055e-06,0.0626091029810951,2.927743395615456e-06,0.0653380268777723,Common
cg14618312,Birth_Weight(Kg)_Blood,chr9,138966922.0,138966923.0,NACC2,5'UTR,Island,9.516735274768232e-06,-0.1666112340099659,0.0001221075534322,0.1426506565632372,EWAS-specific
cg07069759,Birth_Weight(Kg)_Blood,chr10,47134171.0,47134172.0,LOC728643,TSS1500,,9.52125819784384e-06,0.0686626892177337,0.0005354838992534,0.0590919258909757,EWAS-specific
cg01874863,Birth_Weight(Kg)_Blood,chr8,15093686.0,15093687.0,SGCZ,Body,N_Shore,9.53362217029886e-06,-0.115128148923617,2.463698599761396e-05,-0.1155823699713634,Common
cg02835822,Birth_Weight(Kg)_Blood,chr11,2161456.0,2161457.0,INS-IGF2;IGF2AS;IGF2;IGF2;IGF2AS;IGF2,Body;TSS1500;Body;5'UTR;TSS1500;TSS1500,Island,9.54801372490073e-06,0.2700969355657331,2.3840094923966344e-05,0.2426016245968531,Common
cg06874423,Birth_Weight(Kg)_Blood,chr13,99702674.0,99702675.0,DOCK9;DOCK9,Body;Body,,9.67243849369444e-06,-0.1097198597657877,2.402919848327012e-05,-0.1043507446710557,Common
