CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg00804237,Huntingtons_Disease_GSE72778,chr7,5337292,5337293,SLC29A4;SLC29A4,Body;Body,N_Shore,1.86647577464313e-05,0.397849543614384,0.0038862604020954,0.0009786959759458,0.210098785086042,0.0398113714608322,Common
cg00805193,Huntingtons_Disease_GSE72778,chr20,62609362,62609363,SAMD10,Body,N_Shore,2.01611070570435e-05,-0.156582166170489,0.0041011034419325,0.0006127649594523,-0.117650657386123,0.0289635081919754,Common
cg00806009,Huntingtons_Disease_GSE72778,chr17,80739852,80739853,TBCD,Body,N_Shore,6.82102065896713e-05,-0.117574716399565,0.0084594102219267,0.0002366328901547,-0.192629276448038,0.0149069203906448,Common
cg00806126,Huntingtons_Disease_GSE72778,chr19,22604979,22604980,ZNF98,Body,,0.00066756468084,0.118932314353476,0.0384594135411591,7.11971788283278e-07,0.303863945073407,0.0001523641591679,Common
cg00806704,Huntingtons_Disease_GSE72778,chr13,28539042,28539043,CDX2,Body,N_Shore,7.0627724701948e-05,-0.0736718121119502,0.0086780456007417,0.653242478460664,0.0303922675636533,0.903715497770832,haEWAS-only
cg00807389,Huntingtons_Disease_GSE72778,chr17,77076614,77076615,ENGASE,Body,,0.211955235162909,0.0525926513007428,0.638763614995294,1.74083087862461e-05,0.225570152024476,0.0020647300249789,Beta-only
cg00808132,Huntingtons_Disease_GSE72778,chr14,23511306,23511307,PSMB11,TSS200,,0.0049414893391816,-0.114839043406866,0.124576578420724,0.0004994682758518,0.176561606113831,0.025211386381577,Beta-only
cg00809820,Huntingtons_Disease_GSE72778,chr17,80708513,80708514,TBCD;FN3K,TSS1500;Body,Island,4.52157874560509e-09,-0.263778688669164,4.19592334039975e-06,1.29809297262989e-09,0.359360241332897,6.98801440131725e-07,Common
cg00810334,Huntingtons_Disease_GSE72778,chr13,114324491,114324492,GRK1,Body,,0.444611956109902,0.0385557669228076,0.844091386240598,0.0003787259528519,-0.414206982630235,0.0208246015755457,Beta-only
cg00813343,Huntingtons_Disease_GSE72778,chr7,109485219,109485220,,,,0.0007374229775793,-0.193829562255372,0.0492819093818997,0.0094328527620437,-0.154430786156874,0.156973803565025,haEWAS-only
cg00814186,Huntingtons_Disease_GSE72778,chr17,74585455,74585456,,,S_Shelf,4.3471506396883905e-09,0.478542683437664,5.35032764519351e-06,0.0007349418017949,0.500096891284411,0.0327792684415346,Common
cg00814218,Huntingtons_Disease_GSE72778,chr14,37445440,37445441,SLC25A21;SLC25A21,Body;Body,,0.0007505294578458,-0.405428511507546,0.0414013642424217,0.0333955240643738,0.47636807136759,0.298537589869108,haEWAS-only
cg00815399,Huntingtons_Disease_GSE72778,chr7,158750607,158750608,,,N_Shore,0.212676195730359,-0.0939103794492107,0.692611607425477,2.20188785559342e-06,-0.36341214193647,0.0003857060936883,Beta-only
cg00816406,Huntingtons_Disease_GSE72778,chr1,240286626,240286627,FMN2,Body,,0.0319306067912518,0.122360550995754,0.356426585930054,9.33717818613482e-06,0.198402979431077,0.0012671552888138,Beta-only
cg00817189,Huntingtons_Disease_GSE72778,chr4,4250606,4250607,TMEM128,TSS1500,S_Shore,0.000679750211659,0.0604349903038565,0.0388359490250763,0.0108020182988363,0.113586288871363,0.169022771460643,haEWAS-only
cg00819048,Huntingtons_Disease_GSE72778,chr2,83812230,83812231,,,,0.0155272997739275,-0.147347533009247,0.221915675742488,0.0005200744703843,0.311577574292679,0.0259621795834212,Beta-only
cg00820056,Huntingtons_Disease_GSE72778,chr8,144265337,144265338,,,N_Shore,0.0006185507130747,-0.120508083802927,0.0441106591771618,0.256564111233928,-0.043263617475153,0.680597255248363,haEWAS-only
cg00821186,Huntingtons_Disease_GSE72778,chr1,248790981,248790982,OR2T11,TSS1500,,0.0001562900458405,-0.280665733867229,0.0178661090696776,0.366621142246441,-0.054876573413751,0.76437137086905,haEWAS-only
cg00822007,Huntingtons_Disease_GSE72778,chr16,63619095,63619096,,,,0.0001394001212377,0.194538822253094,0.0165462048984687,0.0006432578444068,0.204956172434708,0.0299385259543912,Common
cg00822277,Huntingtons_Disease_GSE72778,chr13,114203903,114203904,TMCO3,3'UTR,S_Shore,8.73270705047526e-07,-0.126513024658077,0.0003131886244225,4.45789935876416e-08,0.280085407455443,1.47555253260613e-05,Common
cg00825967,Huntingtons_Disease_GSE72778,chr16,88990454,88990455,CBFA2T3;CBFA2T3,5'UTR;Body,N_Shelf,0.0002832210260649,0.125109439972689,0.0224442988655163,0.000188629085564,-0.180584940041375,0.0126440075876033,Common
cg00827210,Huntingtons_Disease_GSE72778,chr8,1427491,1427492,,,N_Shelf,1.0,0.0,1.0,0.0010685495184643,0.140159535973247,0.0422351481749521,Beta-only
cg00830420,Huntingtons_Disease_GSE72778,chr12,5758014,5758015,ANO2,Body,,0.0003072295707872,-0.0645854309913232,0.023694338585099,0.0316448595627129,-0.102375046182472,0.291370894729369,haEWAS-only
cg00830626,Huntingtons_Disease_GSE72778,chr22,42229212,42229213,SREBF2;SREBF2,5'UTR;1stExon,Island,1.0,0.0,1.0,4.45377553946999e-05,0.319366783743639,0.0042765140399981,Beta-only
cg00830755,Huntingtons_Disease_GSE72778,chr17,80819020,80819021,TBCD,Body,Island,0.0002047577021502,-0.190978252074473,0.018161103039151,0.0156227113608007,0.161888513063751,0.205314387925721,haEWAS-only
cg00831126,Huntingtons_Disease_GSE72778,chr7,56605325,56605326,,,,0.0003609319975236,-0.0820659837519856,0.0262644009199794,0.0039989550989909,0.138476495606755,0.0959237575597655,haEWAS-only
cg00833552,Huntingtons_Disease_GSE72778,chr10,46221282,46221283,FAM21C;FAM21C;FAM21C,TSS1500;TSS1500;TSS1500,N_Shore,1.0,0.0,1.0,3.11090538925409e-05,0.148051173292324,0.0032387900141,Beta-only
cg00834537,Huntingtons_Disease_GSE72778,chr14,104047751,104047752,C14orf153,Body,,0.0001403261059536,0.253116653443209,0.0140766909571141,0.0055510766742271,-0.19423398488574,0.116138263343294,haEWAS-only
cg00835279,Huntingtons_Disease_GSE72778,chr2,3642710,3642711,COLEC11;COLEC11;COLEC11;COLEC11,1stExon;5'UTR;1stExon;5'UTR,Island,1.01278095210517e-10,-0.495578783455384,2.80240799153681e-07,1.31854722661424e-08,-0.247424308480639,5.15915336397066e-06,Common
cg00840332,Huntingtons_Disease_GSE72778,chr7,127881269,127881270,LEP,TSS200,Island,0.0001399301060091,0.0072626332147933,0.0140532456654902,0.630039576940451,-0.0409037157411051,0.895323377642555,haEWAS-only
cg00843278,Huntingtons_Disease_GSE72778,chr22,22469842,22469843,,,Island,0.0001534169334946,0.0797876072448379,0.0176202757885635,0.145235637455925,0.0546658304685253,0.55629622560632,haEWAS-only
cg00843795,Huntingtons_Disease_GSE72778,chr7,105163736,105163737,PUS7,TSS1500,S_Shore,0.906232125799522,0.0162833471900832,0.97827684069958,1.09049845457587e-09,0.924051761447342,6.05161835524309e-07,Beta-only
cg00846539,Huntingtons_Disease_GSE72778,chr7,161985,161986,,,S_Shore,1.0,0.0,1.0,1.70590924615989e-06,0.236955832827872,0.0003115244341427,Beta-only
cg00846647,Huntingtons_Disease_GSE72778,chr17,44060252,44060253,MAPT;MAPT;MAPT;MAPT;MAPT;MAPT,Body;Body;Body;Body;Body;Body,Island,1.0,0.0,1.0,3.83019386427548e-08,0.293565626093196,1.29605486080686e-05,Beta-only
cg00847826,Huntingtons_Disease_GSE72778,chr8,12220318,12220319,FAM66A,Body,S_Shore,1.48974658426962e-06,-0.208711356684931,0.0005643000962063,7.95182825204617e-08,-0.166531741364032,2.41708657955033e-05,Common
cg00848336,Huntingtons_Disease_GSE72778,chr14,105908951,105908952,MTA1,Body,N_Shelf,0.0117572984889322,0.181697461441275,0.229275249851979,2.13494397919342e-05,0.224338058123689,0.0024159541146442,Beta-only
cg00849052,Huntingtons_Disease_GSE72778,chr8,23570444,23570445,,,N_Shore,0.0001348291941361,0.206676182592383,0.0162251731907597,1.20826013055534e-11,0.313349603750873,1.2702831819373e-08,Common
cg00849642,Huntingtons_Disease_GSE72778,chr12,109106495,109106496,CORO1C,5'UTR,,0.0007748892938038,0.0511084268775346,0.0422677342918925,0.0113921722100628,-0.095216920978033,0.173866537954904,haEWAS-only
cg00852924,Huntingtons_Disease_GSE72778,chr1,179061154,179061155,TOR3A,Body,,0.0001964504070319,-0.0279172262014128,0.0176691599313313,3.52731752133491e-06,-0.144894753669772,0.0005728328263502,Common
cg00853480,Huntingtons_Disease_GSE72778,chr19,20012036,20012037,ZNF93,Body,Island,0.000336896080598,0.130100325078364,0.0297377865460537,0.0044568586183984,0.259681967062864,0.102192482878197,haEWAS-only
cg00853940,Huntingtons_Disease_GSE72778,chr2,234847683,234847684,TRPM8,Body,Island,6.86295786106347e-07,0.367615387384288,0.0003018718825667,1.12617583319684e-06,0.379539298018827,0.0002214348882245,Common
cg00855458,Huntingtons_Disease_GSE72778,chr16,9845943,9845944,,,,5.3169348612371095e-11,-0.459124077077666,1.63340006843799e-07,0.0041682139698994,-0.173420172184876,0.0981938755097013,haEWAS-only
cg00856850,Huntingtons_Disease_GSE72778,chr14,107283452,107283453,,,,1.0,0.0,1.0,5.57908351963762e-05,0.182670382187223,0.0050797905904387,Beta-only
cg00856997,Huntingtons_Disease_GSE72778,chr4,2366103,2366104,ZFYVE28,Body,N_Shore,0.0025420794509794,0.0817107402911103,0.103609357755256,1.16188078956201e-06,0.165498690424731,0.0002273994117815,Beta-only
cg00857536,Huntingtons_Disease_GSE72778,chr10,50298306,50298307,C10orf72,Body,,0.152006784399446,0.0695382580803699,0.625886791766101,0.0005344407621432,0.176382920745923,0.0264637964585519,Beta-only
cg00859877,Huntingtons_Disease_GSE72778,chr7,158246263,158246264,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,N_Shore,1.0,0.0,1.0,3.36245619300174e-05,-0.50288594207824,0.0034482856991412,Beta-only
cg00861497,Huntingtons_Disease_GSE72778,chr7,131514718,131514719,,,,0.0196446302608557,0.0078983210654904,0.248080212518913,0.0008029362455889,0.139993126933582,0.0348173032308791,Beta-only
cg00861695,Huntingtons_Disease_GSE72778,chr13,24736455,24736456,SPATA13;MIR2276;SPATA13,5'UTR;TSS200;5'UTR,S_Shore,2.96157738875446e-05,-0.103070619455461,0.0046937994894622,4.63724523884949e-05,0.228783651135217,0.0044125437632056,Common
cg00862314,Huntingtons_Disease_GSE72778,chr10,134358273,134358274,INPP5A,Body,N_Shore,0.0070123045737816,-0.220557964121094,0.179319110334575,1.93925899407032e-07,-0.37403768134754,5.11767286699842e-05,Beta-only
cg00864474,Huntingtons_Disease_GSE72778,chr17,9143838,9143839,NTN1,3'UTR,Island,0.834663373883337,-0.0074464390035969,0.966923860584185,0.001185138903548,0.171844551980396,0.0450819782853518,Beta-only
cg00865118,Huntingtons_Disease_GSE72778,chr16,1011963,1011964,LMF1,Body,Island,1.0,0.0,1.0,2.25412072354277e-06,0.146801213321944,0.0003932950636337,Beta-only
cg00866836,Huntingtons_Disease_GSE72778,chr2,58662766,58662767,,,,0.215025003456498,-0.128527395320654,0.694701122435517,0.0001595880410375,-0.346895762887897,0.0111979411369364,Beta-only
cg00867835,Huntingtons_Disease_GSE72778,chr7,149484985,149484986,SSPO,Body,N_Shelf,2.51826932539023e-07,-0.314988562227614,0.0001353905211804,1.04913411621397e-06,-0.381411068197931,0.0002095562320906,Common
cg00869215,Huntingtons_Disease_GSE72778,chr7,23626062,23626063,CLK2P,Body,Island,0.0044971243552547,-0.108291723106969,0.118414232475862,0.0010989732880438,0.132046207593435,0.0430278790836424,Beta-only
cg00871787,Huntingtons_Disease_GSE72778,chr17,79920595,79920596,,,Island,0.0006742644248005,-0.0940952288610544,0.0386653616725093,0.270935363836049,0.0419615446755175,0.693164159706982,haEWAS-only
cg00875541,Huntingtons_Disease_GSE72778,chr6,31778942,31778943,HSPA1L,Body,N_Shelf,1.0,0.0,1.0,9.04433337800138e-05,0.0971995180761033,0.0073280228455802,Beta-only
cg00875911,Huntingtons_Disease_GSE72778,chr4,1224246,1224247,CTBP1;CTBP1,Body;Body,N_Shore,0.0032844567461425,-0.168890494449881,0.0994908425050915,4.51391722563998e-05,0.251500436694288,0.0043240014381646,Beta-only
cg00876332,Huntingtons_Disease_GSE72778,chrY,21664717,21664718,BCORL2,Body,Island,0.0001895232467982,0.182523290772985,0.0203196106919712,0.0063869956808493,0.217767218358543,0.125667679149766,haEWAS-only
cg00876757,Huntingtons_Disease_GSE72778,chr16,33483591,33483592,,,S_Shore,0.0001979364217414,-0.290698057904128,0.0209226466409399,0.0015575300726328,0.25678620366821,0.0536592418170081,haEWAS-only
cg00879218,Huntingtons_Disease_GSE72778,chr19,38039666,38039667,,,Island,0.0001740897466368,-0.157560881454558,0.0163183199858315,0.0018540537132926,0.151181417043576,0.0600906703861061,haEWAS-only
cg00880290,Huntingtons_Disease_GSE72778,chr19,14550999,14551000,PKN1;PKN1,TSS200;Body,N_Shore,0.0001499593611935,0.244403784467622,0.0173885186832136,0.145435375692857,0.0665697924989955,0.556520503093225,haEWAS-only
cg00880918,Huntingtons_Disease_GSE72778,chr10,135436212,135436213,,,Island,0.0010094824951645,-0.0390218005969581,0.0497822262339082,0.0139192802070921,0.14498019292014,0.193733252763113,haEWAS-only
cg00884334,Huntingtons_Disease_GSE72778,chr15,34787920,34787921,,,Island,0.0457507815081279,0.0351668781326008,0.412488675196992,0.0010238583531315,0.133506396187623,0.0410535071928264,Beta-only
cg00884844,Huntingtons_Disease_GSE72778,chr15,100879500,100879501,ADAMTS17,Body,N_Shore,0.0029685900912813,-0.0957407798525339,0.112808447441676,0.0011899617236785,-0.109059318396755,0.0452123070463033,Beta-only
cg00887814,Huntingtons_Disease_GSE72778,chr4,141419276,141419277,,,Island,2.90692750984437e-07,-0.131530316942948,0.0001518268391898,0.0101496063025925,-0.0943518572780241,0.163315597347939,haEWAS-only
cg00888336,Huntingtons_Disease_GSE72778,chr16,80654763,80654764,CDYL2,Body,,0.0714229544915525,0.0952591312545723,0.430582683594988,0.0012839287405382,-0.209667388374067,0.0475142835717922,Beta-only
cg00889356,Huntingtons_Disease_GSE72778,chr14,104026955,104026956,BAG5;BAG5;BAG5,Body;Body;Body,N_Shore,0.0599618028130822,-0.080300420739745,0.40132857693054,0.0010924635735979,0.177217550582902,0.0428524771647703,Beta-only
cg00890010,Huntingtons_Disease_GSE72778,chr3,182817389,182817390,MCCC1,TSS200,Island,1.0,0.0,1.0,4.51678947523777e-08,0.328143288459632,1.49097961649193e-05,Beta-only
cg00890124,Huntingtons_Disease_GSE72778,chr12,31405369,31405370,,,Island,1.0,0.0,1.0,0.0001330887015817,0.323608865264002,0.0098228119916633,Beta-only
cg00890208,Huntingtons_Disease_GSE72778,chr9,37025102,37025103,PAX5,Body,N_Shore,0.0003015216173846,-0.047168348006106,0.0234539209301409,0.235484894992758,0.0407778943655624,0.661364885816926,haEWAS-only
cg00891608,Huntingtons_Disease_GSE72778,chr19,33463040,33463041,C19orf40;CCDC123,TSS200;TSS200,Island,1.0,0.0,1.0,1.00096671139579e-05,0.408957410887645,0.0013346003229047,Beta-only
cg00891649,Huntingtons_Disease_GSE72778,chr17,43972573,43972574,MAPT;MAPT;LOC100130148;LOC100128977;MAPT;MAPT;MAPT;MAPT,5'UTR;5'UTR;TSS1500;Body;5'UTR;5'UTR;5'UTR;5'UTR,Island,1.0,0.0,1.0,0.0003934339735628,0.190926160495512,0.0214099422665947,Beta-only
cg00893488,Huntingtons_Disease_GSE72778,chr6,170555108,170555109,,,,6.01781043686587e-07,-0.238856529957328,0.0002346383480956,0.0014714504222966,0.155913611434202,0.051756363339795,haEWAS-only
cg00893875,Huntingtons_Disease_GSE72778,chr10,91597593,91597594,,,Island,0.0008788943744148,0.0691415881276273,0.0458590704473448,0.19912090210283,-0.148879132577793,0.623952851037541,haEWAS-only
cg00896043,Huntingtons_Disease_GSE72778,chr19,1228271,1228272,STK11,3'UTR,Island,0.0001023496554313,-0.149717870220559,0.0112666877073577,0.0010831854747654,0.127855313055237,0.0426055585693233,Common
cg00896347,Huntingtons_Disease_GSE72778,chr12,39538940,39538941,,,Island,0.0002254485292091,0.21482637096444,0.022836903932999,0.0055363667281166,0.194622525830666,0.115945370107914,haEWAS-only
cg00898013,Huntingtons_Disease_GSE72778,chr13,113819073,113819074,PROZ,Body,,0.0008747276829936,-0.151898564593252,0.0457762643984369,0.0298046001863699,0.0970265696341488,0.28341510900627,haEWAS-only
cg00899976,Huntingtons_Disease_GSE72778,chr20,56227540,56227541,PMEPA1;PMEPA1;PMEPA1;PMEPA1,Body;Body;Body;Body,Island,0.0004782726760702,0.346576030173543,0.0312010372716856,4.11025206443588e-11,-0.845903562682149,3.66206867098041e-08,Common
cg00901138,Huntingtons_Disease_GSE72778,chr7,29329370,29329371,CHN2,Body,,0.0002476496445777,-0.240310693158427,0.0242158525766802,0.0046030440043865,-0.171607852533571,0.104128296591753,haEWAS-only
cg00901982,Huntingtons_Disease_GSE72778,chr2,70257298,70257299,,,,0.0297838296106613,-0.141164711111624,0.346341162788342,0.0006052941316648,-0.236997287136625,0.0287387268228691,Beta-only
cg00902153,Huntingtons_Disease_GSE72778,chr3,188506715,188506716,LPP;LPP;LPP,Body;Body;Body,,0.0023877686404268,-0.158882704371271,0.0997425158852725,0.0013696235978609,-0.182073538713256,0.0494816660820159,Beta-only
cg00902417,Huntingtons_Disease_GSE72778,chr17,15492168,15492169,CDRT1,3'UTR,,0.183393676117369,-0.101885841858887,0.606969720488635,1.38027534634617e-05,0.329244439452594,0.0017093201753413,Beta-only
cg00902674,Huntingtons_Disease_GSE72778,chr3,111904703,111904704,SLC9A10,Body,Island,0.0458781322535625,-0.0409907052675362,0.360167558520799,4.46347797920868e-05,-0.235350729376669,0.0042841359810205,Beta-only
cg00904548,Huntingtons_Disease_GSE72778,chr3,49720819,49720820,APEH,3'UTR,N_Shelf,0.0414012284358484,0.0397722002979337,0.344893473323107,0.0004621007503408,-0.131166740885269,0.0239751733780591,Beta-only
cg00907008,Huntingtons_Disease_GSE72778,chr3,350892,350893,CHL1,5'UTR,Island,0.0013035034732567,0.175387391419956,0.0581349059437682,2.80715106671998e-05,-0.292854661954538,0.0029862031506323,Beta-only
cg00907200,Huntingtons_Disease_GSE72778,chr2,239037422,239037423,ESPNL,Body,Island,0.0001006813272192,0.14618003077211,0.0111591527416712,0.0077502381288775,-0.134022977863047,0.140427119629593,haEWAS-only
cg00907399,Huntingtons_Disease_GSE72778,chr17,47068192,47068193,,,,0.004261118546413,-0.142008081470863,0.137268115641574,0.0006031651498437,-0.181151324948497,0.0286660185284408,Beta-only
cg00908766,Huntingtons_Disease_GSE72778,chr1,109817496,109817497,CELSR2,3'UTR,,0.0014581719328377,-0.0809674642210247,0.06216381048834,7.52112485651405e-06,-0.218839331941634,0.0010597954613906,Beta-only
cg00909232,Huntingtons_Disease_GSE72778,chr12,323439,323440,SLC6A12;SLC6A12;SLC6A12,TSS1500;TSS1500;TSS200,,0.0140826024269841,0.029464600107432,0.21192472543074,0.0001364153340511,-0.103106306570749,0.0100053765301973,Beta-only
cg00909806,Huntingtons_Disease_GSE72778,chr1,212688762,212688763,,,S_Shore,1.09692361473279e-05,0.225100230097926,0.0025750182855525,4.9561132006862e-06,0.22909383060319,0.0007545665628985,Common
cg00909926,Huntingtons_Disease_GSE72778,chr1,216774208,216774209,ESRRG;ESRRG;ESRRG;ESRRG;ESRRG,Body;Body;Body;Body;Body,N_Shore,0.070070205543729,0.0711866706666787,0.48307258694199,0.0011622024881149,0.138426973320391,0.0444812917759468,Beta-only
cg00910419,Huntingtons_Disease_GSE72778,chr2,60780754,60780755,BCL11A;BCL11A;BCL11A,TSS200;TSS200;TSS200,N_Shore,0.0351803231363185,-0.0746691737436077,0.372042280487357,0.0011345844225814,-0.138574974881651,0.0438633409097264,Beta-only
cg00910518,Huntingtons_Disease_GSE72778,chr1,91195213,91195214,,,S_Shelf,0.0405056967139665,0.0073165060908239,0.341883443288779,1.89423398109106e-05,-0.261749862414987,0.0022041430071898,Beta-only
cg00910586,Huntingtons_Disease_GSE72778,chr8,54522246,54522247,,,,0.0426407518265894,0.0761509796919372,0.34914065217115,0.0005430529025222,-0.269711899038612,0.0267624986923911,Beta-only
cg00913032,Huntingtons_Disease_GSE72778,chr2,2328447,2328448,MYT1L;LOC730811,5'UTR;Body,,0.0001070005393474,-0.258242443592774,0.0137914045021611,2.36687746334129e-05,-0.255801752173434,0.0026179767437517,Common
cg00913283,Huntingtons_Disease_GSE72778,chr7,4832340,4832341,,,Island,2.00632349548155e-08,0.304368438758069,1.82890918395471e-05,3.51400719087815e-10,0.322595818862079,2.24809883227441e-07,Common
cg00917101,Huntingtons_Disease_GSE72778,chr1,6516647,6516648,ESPN,Body,S_Shore,0.20691922639724,0.0380567931131173,0.633418997177161,0.0007826700499538,-0.130982483845581,0.0342535776625733,Beta-only
cg00917603,Huntingtons_Disease_GSE72778,chr5,140209956,140209957,PCDHA6;PCDHA2;PCDHA1;PCDHA1;PCDHA6;PCDHA5;PCDHA3;PCDHA4;PCDHA6,Body;Body;Body;Body;1stExon;Body;Body;Body;1stExon,Island,0.0001586301367472,-0.0958229561949072,0.0180490007997509,0.305371778517977,0.0383171718669455,0.721410734755544,haEWAS-only
cg00920254,Huntingtons_Disease_GSE72778,chr6,44189984,44189985,SLC29A1;SLC29A1;SLC29A1;SLC29A1;SLC29A1,5'UTR;TSS1500;TSS1500;5'UTR;TSS1500,N_Shore,0.394197610924087,0.0780258261192923,0.819801913177935,4.43123247737543e-06,0.366750247809725,0.0006880994076548,Beta-only
cg00920424,Huntingtons_Disease_GSE72778,chr3,127172519,127172520,,,N_Shore,6.51569122427888e-05,0.159258246903572,0.0097623520669204,0.0023791418662852,0.128208976676819,0.0703903883401016,haEWAS-only
cg00921973,Huntingtons_Disease_GSE72778,chr9,130701076,130701077,DPM2,TSS1500,S_Shore,0.0003195201745185,-0.0396300655886456,0.0242690839164557,0.0033619793861272,0.114614563593023,0.0869268592364196,haEWAS-only
cg00923803,Huntingtons_Disease_GSE72778,chr7,5862740,5862741,ZNF815,TSS200,N_Shore,1.0,0.0,1.0,0.0002361527485025,-0.203121012199567,0.0148901958899657,Beta-only
cg00924017,Huntingtons_Disease_GSE72778,chr1,110186027,110186028,,,Island,0.0010092994638136,0.174199614745118,0.0598878487920737,0.0007630764484981,0.156944845593065,0.0336469254451872,Beta-only
cg00926400,Huntingtons_Disease_GSE72778,chr2,198651498,198651499,BOLL;BOLL,TSS1500;TSS1500,Island,0.0023723899564827,0.195583325854787,0.0992844814640221,0.0010255405865359,0.27694430798325,0.041100595842358,Beta-only
cg00926926,Huntingtons_Disease_GSE72778,chr16,89445433,89445434,ANKRD11,5'UTR,,0.0006147339626697,0.113918630291271,0.0366089706942648,0.00528829014073,-0.119112451186654,0.112927169554717,haEWAS-only
cg00927554,Huntingtons_Disease_GSE72778,chr12,95941920,95941921,USP44;USP44,5'UTR;5'UTR,Island,4.65823254934023e-05,0.0686158359873786,0.0065520803267228,0.0009258092813494,0.201039705559371,0.0383711156418305,Common
cg00928191,Huntingtons_Disease_GSE72778,chr16,419800,419801,MRPL28,Body,N_Shore,0.0069383789506135,-0.266567631606587,0.178434471209461,0.0003832217677021,-0.275297235551817,0.0210072412969577,Beta-only
cg00930707,Huntingtons_Disease_GSE72778,chr1,201951162,201951163,RNPEP,TSS1500,N_Shore,9.75336015962274e-05,-0.293003541204729,0.012929641271588,0.324815319160183,-0.038780683185276,0.735689086286956,haEWAS-only
cg00932156,Huntingtons_Disease_GSE72778,chr14,69618982,69618983,DCAF5,Body,Island,1.0,0.0,1.0,0.0002286790818516,0.197314928633501,0.0145416956275497,Beta-only
cg00933542,Huntingtons_Disease_GSE72778,chr6,150070202,150070203,PCMT1,TSS1500,N_Shore,3.85023197513774e-05,-0.24224218330734,0.0066329082192402,0.0080186435156541,-0.136652563466827,0.143332846965829,haEWAS-only
cg00935895,Huntingtons_Disease_GSE72778,chr2,152117022,152117023,RBM43,Body,N_Shore,0.0007807135025482,2.26385188476277,0.0424730801296207,0.0056429756019236,-0.190029804561139,0.117212499121053,haEWAS-only
cg00936187,Huntingtons_Disease_GSE72778,chr16,88801685,88801686,FAM38A,Body,N_Shelf,0.0006268721411622,-0.0964423568319897,0.0444602884004533,0.0021280135019095,-0.0988049040411053,0.0654900097050544,haEWAS-only
cg00937489,Huntingtons_Disease_GSE72778,chr1,46806552,46806553,NSUN4,1stExon,Island,0.0219466173639144,-0.0181151396230279,0.261219356311446,0.0002998692224339,-0.21020326129084,0.0176666340627196,Beta-only
cg00937515,Huntingtons_Disease_GSE72778,chr16,29272909,29272910,,,,9.95075824198103e-05,-0.0952043485782579,0.0110620901545348,0.0240769240910845,0.0828923743802195,0.254977181616088,haEWAS-only
cg00940577,Huntingtons_Disease_GSE72778,chr17,28803884,28803885,GOSR1;GOSR1;GOSR1,TSS1500;TSS1500;TSS1500,N_Shore,0.0061639762872242,0.094641733848238,0.16814230836811,0.0008440992269876,0.153505346813238,0.0360802635515897,Beta-only
cg00942551,Huntingtons_Disease_GSE72778,chr19,3585406,3585407,GIPC3,TSS200,Island,6.22015412829125e-05,0.154047400661866,0.0094375811384966,0.027281896245693,0.154430794265689,0.271478824634914,haEWAS-only
cg00942918,Huntingtons_Disease_GSE72778,chr6,26020421,26020422,HIST1H4A;HIST1H3A,TSS1500;TSS1500,N_Shore,0.306480967435137,0.0347299993625903,0.767370426933303,1.62791698578373e-05,0.141742290410711,0.0019546798579079,Beta-only
cg00943851,Huntingtons_Disease_GSE72778,chr6,4317568,4317569,,,,0.0008759528626626,-0.0216811425549125,0.045794285385622,0.0076446384792625,0.137529341841786,0.139328140356343,haEWAS-only
cg00943985,Huntingtons_Disease_GSE72778,chr8,1318206,1318207,,,N_Shelf,0.0022379681882183,-0.140540019682658,0.0799454960786233,0.0009170944336575,0.184551902264201,0.0381508806829686,Beta-only
cg00944142,Huntingtons_Disease_GSE72778,chr1,23946007,23946008,,,Island,0.0004010144790951,-0.140463656373763,0.0334336766151885,0.0529621157415799,-0.12869978694547,0.367989889489678,haEWAS-only
cg00944163,Huntingtons_Disease_GSE72778,chr17,11390262,11390263,SHISA6,Body,,0.0002259916217382,0.252571602863937,0.0228535029059205,0.969170241177414,0.001762683781832,0.993439829476539,haEWAS-only
cg00945443,Huntingtons_Disease_GSE72778,chr6,151366391,151366392,MTHFD1L,Body,,0.0010759883541806,0.144568599195762,0.0620914190724195,0.0001117790264449,0.151647224786406,0.008627702624056,Beta-only
cg00945507,Huntingtons_Disease_GSE72778,chr7,54827677,54827678,SEC61G;SEC61G,TSS1500;TSS1500,S_Shore,0.0005695931662741,-0.087941662073965,0.0348097474568789,0.0005108412479517,0.227867393428028,0.0256266398956871,Common
cg00945810,Huntingtons_Disease_GSE72778,chr7,814391,814392,HEATR2,Body,Island,0.0001105457515856,0.0946441850368239,0.0118800197095588,7.16501987477433e-08,-0.243467101460934,2.21883941049349e-05,Common
cg00946507,Huntingtons_Disease_GSE72778,chr17,73627743,73627744,RECQL5,Body,Island,0.000380537736156,0.203949703614416,0.0271503611414023,0.0329463694721571,-0.146940934932923,0.296696355039016,haEWAS-only
cg00947319,Huntingtons_Disease_GSE72778,chr17,47005597,47005598,UBE2Z,3'UTR,,0.206770327334178,0.0154416821048164,0.633278804854319,0.0005542512511022,-0.103349880822403,0.0271317250334883,Beta-only
cg00947413,Huntingtons_Disease_GSE72778,chr2,134785392,134785393,,,N_Shore,0.0073494700030539,0.146276273227741,0.183673847541558,0.0002311636546331,0.19556666278036,0.0146552812655892,Beta-only
