CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg06823099,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,33840378,33840379,MMP24,Body,,3.09088940559456e-06,0.31043826363568,0.0154493970826425,7.97868027241278e-05,0.272039215741035,0.135522204130219,haEWAS-only
cg13084675,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,115591594,115591595,,,,2.97091532523146e-05,0.186061887922848,0.0468616942957706,7.3010148988028e-05,0.158960641123554,0.130607497013263,haEWAS-only
cg00824175,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,95724565,95724566,FGD3,5'UTR,,1.23023511649251e-05,0.197551990154932,0.0320834572352124,1.75585828677334e-05,0.198656539318433,0.0740585787880855,haEWAS-only
cg14615559,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,130911577,130911578,LCN2,TSS200,,2.76561139919441e-09,-0.239391574573852,0.0002080160759707,4.34240186801969e-07,-0.172522559912603,0.0098009923161881,Common
cg25957701,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,13419019,13419020,LDLRAD4;LDLRAD4,Body;Body,,2.59005726646272e-05,-0.248534046244055,0.0439758154606146,1.6449748481103e-05,-0.259306952650393,0.072065234739763,haEWAS-only
cg01864836,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,55583639,55583640,,,,1.11478923283427e-06,-0.21591693041045,0.0089409893168407,0.0008243556373232,-0.0907335113412799,0.26909126683952,haEWAS-only
cg06342317,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,121105259,121105260,INHBB,Body,N_Shore,1.36674053296103e-06,-0.198205793770297,0.0097389182753794,0.0126283078363473,-0.145388965535387,0.52661184019131,haEWAS-only
cg06730076,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,74880095,74880096,MGAT5B;MGAT5B;MGAT5B,Body;Body;Body,S_Shore,1.71782052888823e-05,-0.169882899282878,0.0380748173521543,0.0001960922033221,-0.138087840822869,0.180172752375608,haEWAS-only
cg02104009,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,157713817,157713818,PDGFC;PDGFC,Body;Body,,6.05590059498453e-08,-0.131431468319396,0.0019521253243176,5.35574399983121e-07,-0.122624184153216,0.0110930483845045,Common
cg12338077,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,760565,760566,NINJ2,Body,,1.24175008835765e-05,-0.230428788191175,0.0320834572352124,0.0051894270588306,-0.146575874719423,0.433400587491255,haEWAS-only
cg22779946,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr21,41538781,41538782,DSCAM;DSCAM;DSCAM,Body;Body;Body,,2.50872308639389e-05,-0.265108130604082,0.0431367295057436,0.0019181201479425,-0.158768778746913,0.341659000583387,haEWAS-only
cg07104137,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,69097413,69097414,PREX2,Body,,8.08364615130304e-07,-0.11377681243391,0.0128851661467945,2.11294773874051e-05,0.172232255692032,0.0782499823913051,haEWAS-only
cg01129951,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,1994804,1994805,RPL3L,3'UTR,S_Shore,2.38973643945484e-05,-0.562068878031647,0.0426225683185899,0.0042084847711943,-0.213941101186327,0.412177798056492,haEWAS-only
cg15549251,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,40426006,40426007,,,,1.61634041462186e-05,-0.180271532528389,0.0365053220819613,9.35619588388884e-05,-0.230905592578737,0.141273642449064,haEWAS-only
cg17515620,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,63923783,63923784,,,,1.54620058762832e-05,-0.102119546774501,0.0362173144355486,0.0007683036236929,-0.0818448122530812,0.262802994478921,haEWAS-only
cg23662178,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,97884383,97884384,,,,5.6408206896139e-08,-0.0293394719676359,0.0029221895527832,0.0002033096890067,-0.139400873004732,0.180172752375608,haEWAS-only
cg00271311,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,58389290,58389291,CNTF;ZFP91-CNTF,TSS1500;Body,,1.06242142931961e-05,0.0703329637461244,0.043743382619353,0.0001092727428889,-0.141750544800939,0.149264815114083,haEWAS-only
cg09585616,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,7440953,7440954,CAMTA1,Body,,2.26465636112608e-05,-0.106851372716716,0.042361113059433,0.0010844098955228,-0.0806225813369166,0.291482631779705,haEWAS-only
cg10459187,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,50218944,50218945,PAPD5;PAPD5,Body;Body,,2.6291495211831e-05,-0.122622611925366,0.0443516930429473,0.0017854736500239,-0.0728284784134413,0.334446269440201,haEWAS-only
cg11691844,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,85460604,85460605,SYTL2;SYTL2;SYTL2,Body;Body;Body,,7.22077380927698e-07,-0.126670444584524,0.0077708043962708,3.27683590660509e-07,-0.137291476475904,0.0083948694119607,Common
cg18139800,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,32151517,32151518,AGER;AGER,Body;Body,,1.0,0.0,1.0,7.33241261778105e-07,0.131465688272677,0.0126688061040232,Beta-only
cg16860578,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,98902233,98902234,,,,1.23090983348569e-05,0.20722506087465,0.0320834572352124,0.0001126662815604,0.166951166476096,0.149264815114083,haEWAS-only
cg07832751,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,46429097,46429098,,,,1.55216477624964e-06,-0.204933877900564,0.0172636385811584,4.09942832818332e-07,0.256766555191691,0.0098009923161881,Common
cg13076829,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,45530698,45530699,,,N_Shelf,2.21278402256956e-06,-0.21679179321214,0.0133742444454122,1.64172112851831e-05,-0.192000760689669,0.072065234739763,haEWAS-only
cg08374676,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,45113474,45113475,,,,8.06341182705405e-06,-0.0636527739776871,0.0384405753789204,0.0007219626551494,0.117418822045323,0.258773703619606,haEWAS-only
cg06221058,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,36762509,36762510,MYH9,5'UTR,,1.03951980136384e-06,-0.11023568381267,0.0085354363261978,0.0034157703791671,-0.12959246483987,0.391888648728775,haEWAS-only
cg01332403,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,67840704,67840705,TSNAXIP1;RANBP10,TSS1500;TSS200,Island,6.73254907528817e-06,0.138185115479892,0.0239869030177808,0.0284063987661388,0.0930003700870694,0.621724141155807,haEWAS-only
cg17712150,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,190026071,190026072,CLDN1,Body,,2.89307958253995e-05,0.474942702692446,0.0464083557669632,0.000185917734586,0.353698819514253,0.177797573751751,haEWAS-only
cg18204647,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,47008606,47008607,CCDC12;CCDC12;CCDC12,Body;Body;Body,,7.51436545163638e-09,-0.10053971283521,0.0007785533852901,3.51872900089443e-08,0.226610970770885,0.0029046951514427,Common
cg03627333,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,77686446,77686447,PQLC1;PQLC1;PQLC1,Body;Body;Body,,6.03305713692753e-07,-0.882763551666064,0.0066950813100005,1.54678245459354e-05,-0.482349788392249,0.0697863885490577,haEWAS-only
cg04346064,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,57241978,57241979,STX16;STX16;STX16;STX16;STX16;STX16;STX16;STX16;STX16-NPEPL1,5'UTR;Body;Body;Body;Body;Body;Body;Body;Body,,8.44484516286285e-06,-0.232403420972274,0.0271250252808488,0.0002707616356907,-0.192332972616709,0.198520411636015,haEWAS-only
cg03608515,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr13,98112404,98112405,RAP2A,Body,,1.74068620184566e-06,0.165189431127889,0.0113301432251807,0.0001130901997247,0.129261806383828,0.149264815114083,haEWAS-only
cg14156650,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,2054287,2054288,ZNF598,Body,Island,6.58586979092101e-07,-0.117314127846919,0.0113725531312934,7.26471408229458e-07,0.168987685618147,0.0126688061040232,Common
cg04239678,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,121493261,121493262,,,Island,1.23963037285939e-05,-0.0728613966718509,0.0320834572352124,0.0009140479227998,-0.228674010331736,0.277406163807765,haEWAS-only
cg03937508,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,52238530,52238531,ALAS1;ALAS1;ALAS1;ALAS1,Body;Body;Body;Body,,9.75302192363053e-06,-0.128919809540585,0.0288084053865095,0.0006926635819075,-0.092647432994724,0.254632180862884,haEWAS-only
cg12883150,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,236678939,236678940,,,,6.2483082372918e-06,-0.0397126276781431,0.034072572915166,0.0007205048125022,0.113854508828577,0.258773703619606,haEWAS-only
cg00758412,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,69033023,69033024,RAP1B;RAP1B;RAP1B;RAP1B;RAP1B;RAP1B,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,1.21255120465596e-07,-0.442586610642005,0.0031570029801007,4.33010351381858e-05,-0.292794351726485,0.103356755421895,haEWAS-only
cg13159693,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,15779729,15779730,CD38,TSS1500,N_Shore,4.15264598034172e-06,0.0723546411252239,0.0283096469414815,2.11701071957482e-05,-0.233978834092089,0.0782499823913051,haEWAS-only
cg21499491,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,87988101,87988102,AFF1;AFF1,Body;Body,,1.36313834173829e-05,-0.334837715255514,0.0341762510978256,0.0004771428082812,-0.233080347288333,0.228540229637545,haEWAS-only
cg14252251,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,72426468,72426469,ARAP1;ARAP1;ARAP1,5'UTR;5'UTR;Body,,1.45100335201763e-06,-0.259034807823642,0.0101261634649975,1.22155284377451e-05,-0.239150932858139,0.0630241527132568,haEWAS-only
cg15230849,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,56608324,56608325,DST;DST;DST;DST,Body;Body;Body;Body,,4.17209542285721e-06,-0.108362223851842,0.0283096469414815,3.83598177818525e-05,0.208862518198246,0.099997449760548,haEWAS-only
cg17520020,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,113968926,113968927,,,,0.000157623194435,0.0582024214206275,0.138819061936722,5.74242766476741e-07,-0.204573814167586,0.0112271412206008,Beta-only
cg21304769,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,62563054,62563055,NXF1;NXF1,3'UTR;Body,S_Shelf,4.52286518399643e-06,0.154170190589965,0.0292880019516849,3.92448978772108e-06,-0.200886718517141,0.0373805639721567,Common
cg08124624,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,32367699,32367700,,,,2.33169191484533e-05,-0.210758146017944,0.0425447043061901,0.0046446813356378,-0.138268556500049,0.421758925536351,haEWAS-only
cg04729026,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,53097317,53097318,,,N_Shore,1.19734646495826e-09,-0.336486763625602,0.0001621056247898,3.00484745302964e-07,-0.298132180905229,0.0082682940586613,Common
cg05507566,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,36757828,36757829,CRIM1,Body,,2.42760878342531e-05,-0.28833354030777,0.0426275320294719,0.0029227951348431,-0.197661666104385,0.375741043917562,haEWAS-only
cg02062466,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,105712307,105712308,,,,3.79922982350967e-09,0.509698211358862,0.0004723597636488,1.91912173205427e-08,-0.492105692089686,0.0023820275000208,Common
cg24960229,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,124842951,124842952,SLC12A8;SLC12A8,Body;Body,,3.48658609878805e-07,-0.219521440337442,0.0052862007219434,7.56372847868687e-06,-0.189498258094286,0.0509965983589007,haEWAS-only
cg07985164,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,93196523,93196524,FAM174B,Body,N_Shore,2.67406172875994e-06,-0.177122570414545,0.0230879975250983,5.86192473690404e-06,0.207497703503441,0.0473379732128685,Common
cg13510360,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,139795609,139795610,TRAF2,Body,,2.35104112617397e-06,-0.177585948781666,0.0140841303259188,0.0008691678436526,-0.100055525515541,0.273913617176332,haEWAS-only
cg02275418,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,15372726,15372727,SH3BP5;SH3BP5,Body;5'UTR,N_Shore,0.0001127524503733,-0.136002523674244,0.0827834116034232,2.33123535812829e-06,-0.15815706229954,0.0290070384232355,Beta-only
cg01423468,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,109135256,109135257,FAM102B,Body,,5.02228746413294e-06,0.171912177414362,0.0309120301648829,0.0008893060534381,-0.165668731321115,0.275800888519683,haEWAS-only
cg04927706,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,53117254,53117255,CHD9,5'UTR,,5.66003043851237e-09,-0.154335311144562,0.0003831484024955,6.34063234826262e-08,-0.152434903355625,0.003623651877394,Common
cg17852932,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,131596064,131596065,PDLIM4;PDLIM4,Body;Body,S_Shelf,6.59602163471923e-06,0.0920414542030223,0.0347494071293769,0.0006513970888792,-0.147628437732455,0.25153197681601,haEWAS-only
cg19756264,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,140914076,140914077,DIAPH1;DIAPH1,Body;Body,,3.99938115558737e-06,-0.20604133208994,0.0180204833024922,2.32766647154162e-05,-0.187885241887899,0.0831408891522098,haEWAS-only
cg12500226,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,6790096,6790097,KIAA0232;KIAA0232,5'UTR;5'UTR,,8.29840213468707e-06,-0.115747139649091,0.0271219789123156,0.0018871906277387,-0.0805149928745642,0.339404678798358,haEWAS-only
cg26768182,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,134272679,134272680,,,S_Shelf,1.63266184823583e-05,0.171591376497561,0.0365963315748085,0.0018456514291287,0.111321777863032,0.337074568993486,haEWAS-only
cg00881378,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,101623617,101623618,,,N_Shelf,7.87250709883476e-07,-0.235293570027489,0.0077708043962708,0.0015130205152288,-0.140001804692001,0.324226287772485,haEWAS-only
cg21503084,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,43390266,43390267,RIMS4;RIMS4,Body;Body,,9.55107324401438e-07,-0.213047829061528,0.0084450650383107,3.44171578869781e-05,-0.161740160423805,0.0968564006950714,haEWAS-only
cg08110076,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,64984626,64984627,CDH11,Body,N_Shore,5.56411196798391e-07,0.206287089326527,0.0064940573504674,1.24399034976964e-06,0.213253655358532,0.019664205412765,Common
cg11507857,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,11495387,11495388,ATG7;ATG7;ATG7,Body;Body;Body,,2.80312432151268e-05,-0.341697319248823,0.0458886935190598,0.0052491362220627,-0.222147804744308,0.434330767021263,haEWAS-only
cg01017257,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,15059738,15059739,KIAA1026;KIAA1026,Body;Body,,2.99440047017058e-05,-0.187263856395211,0.0470306373799504,0.0005967833795668,-0.142603716429597,0.246545257280798,haEWAS-only
cg11539171,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,109120341,109120342,,,,3.26514299808718e-06,0.414748194816297,0.0156090483802146,0.0005026258088545,0.238042773930537,0.231940269680259,haEWAS-only
cg27578977,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,23018266,23018267,,,S_Shore,2.16524108135377e-05,-0.222742572191507,0.0421187299393213,0.0001491885951211,-0.204039731587824,0.164206029616159,haEWAS-only
cg27422060,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,37255393,37255394,MIR5583-1;LINC00669,TSS1500;Body,,3.12787899489333e-05,-0.262010858611455,0.0475746193341137,4.00774923852363e-05,-0.271526382665731,0.102321005696363,haEWAS-only
cg13912358,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,14505367,14505368,SLC6A6;SLC6A6,Body;Body,,3.18203199900167e-07,0.255596539582037,0.0068273280850001,0.0003972228580029,-0.18597514505959,0.217499617331913,haEWAS-only
cg04459452,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr21,40406301,40406302,,,,2.85757542373061e-05,-0.159516941120503,0.0462593510970952,0.0019732406662911,-0.0789598078745771,0.343963872036329,haEWAS-only
cg09942708,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr13,76270884,76270885,LMO7;LMO7,Body;Body,,3.38443828884382e-07,0.300022073040944,0.0052862007219434,5.25541952333588e-07,0.299392637251591,0.0110930483845045,Common
cg08932350,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,145469498,145469499,TEX41,Body,,3.05227362693801e-05,0.449315048532593,0.0472487424558986,0.0001696819146176,0.22450658058865,0.172472480441865,haEWAS-only
cg00385620,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,34759158,34759159,UHRF1BP1,TSS1500,N_Shore,3.18913813231517e-05,0.263039870265197,0.0479332421338744,0.0012880082727245,0.239523595915786,0.307592605010489,haEWAS-only
cg10525372,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,112375333,112375334,WISP3;WISP3;WISP3,TSS200;1stExon;5'UTR,,2.97465600204562e-05,-0.223654228227444,0.0468616942957706,0.0001246197992904,-0.169600433138922,0.155052026068743,haEWAS-only
cg25403283,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,63629487,63629488,,,,6.90365168634106e-06,-0.215070986452303,0.0242141827025734,0.0008695699407569,-0.149299154401267,0.273913617176332,haEWAS-only
cg13378368,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,59680504,59680505,,,,2.50297521661123e-06,-0.167092400209842,0.0142382902034215,0.0010178386403828,-0.109210699654832,0.287150889004949,haEWAS-only
cg02147126,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,827715,827716,AZU1,TSS200,,1.0,0.0,1.0,2.38009691104446e-06,-0.141144773055039,0.0290070384232355,Beta-only
cg26908895,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,150983731,150983732,MED12L;P2RY14,Body;5'UTR,,1.68542008301075e-05,0.185217759604653,0.0526504907258191,8.10096298983861e-05,-0.191162519974557,0.136101933066247,haEWAS-only
cg04608253,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,12538512,12538513,VPS13D;VPS13D,Body;Body,,8.49489001124173e-06,0.203709789023014,0.0271250252808488,3.74062912985298e-05,0.174814939148522,0.0994785336049315,haEWAS-only
cg23688299,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,89848266,89848267,POC1B;POC1B;POC1B;POC1B,Body;Body;Body;Body,,9.81563971191571e-07,-0.146550464681428,0.0085015781334509,2.43088896197375e-05,-0.119690852732937,0.0839909707850629,haEWAS-only
cg22796265,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,24963055,24963056,OSBPL3;OSBPL3;OSBPL3;OSBPL3,5'UTR;5'UTR;5'UTR;5'UTR,,7.27756881533141e-06,0.166417262720231,0.0359056762634,1.00221925165468e-05,-0.231689934508755,0.0577205259023132,haEWAS-only
cg21723874,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,51531123,51531124,KLK11;KLK11;KLK11;KLK11,5'UTR;5'UTR;TSS1500;TSS1500,,8.3038175934945e-06,-0.0661975823483439,0.0384405753789204,0.0009978474507595,0.187977164749033,0.28634726721841,haEWAS-only
cg04485075,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,894587,894588,KLHL17;NOC2L,TSS1500;Body,Island,2.16439822868301e-05,-0.051166524416397,0.0421187299393213,0.43196883906166,0.0563885460187383,0.927704568667894,haEWAS-only
cg11387357,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,139754751,139754752,PARP12;PARP12,Body;Body,,2.50661614449654e-05,-0.186994078579713,0.0431367295057436,0.0003012791797762,-0.176102401226311,0.201095837815504,haEWAS-only
cg08376647,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,169716197,169716198,PALLD;PALLD;PALLD,Body;Body;Body,,2.81061774481396e-06,0.370749139469154,0.0149565011402341,3.88125532760525e-05,0.244836426744677,0.100472582600105,haEWAS-only
cg06616081,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,77336938,77336939,TSPAN3;TSPAN3;TSPAN3,3'UTR;3'UTR;3'UTR,,4.13155804568619e-05,-0.10350228006939,0.054009677573982,2.43715102193118e-06,-0.119098798075829,0.0292043806958013,Beta-only
cg17352276,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,66795208,66795209,SNORD16;RPL4;SNORD18B,Body;Body;TSS1500,,2.45587661650848e-05,-0.349805272021665,0.0426275320294719,0.0009708145839944,-0.139986954318484,0.282946733076111,haEWAS-only
cg08760796,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,1539062,1539063,PTX4,TSS1500,S_Shore,1.52690406909604e-05,-0.201209089498721,0.0362155530318751,0.0153709110316308,-0.116618994314827,0.550469157513779,haEWAS-only
cg27245128,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,7961014,7961015,,,,1.5301966878267e-05,-0.250418347273732,0.0362155530318751,0.0084247933585001,-0.133940419119654,0.483446777430333,haEWAS-only
cg24307292,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,147012802,147012803,BCL9,TSS1500,,2.45136825501529e-05,0.188458753035644,0.0426275320294719,0.0020595482057872,0.154997771854912,0.346811673004723,haEWAS-only
cg05248544,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,34694675,34694676,PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,,9.46105518840789e-07,-0.362428318850937,0.0084450650383107,0.000458373407324,-0.257113981833087,0.227650507962917,haEWAS-only
cg10399929,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,126240744,126240745,FAT4,1stExon,S_Shore,1.24601671923237e-06,-0.162004548432944,0.0094439663855246,2.25293105550596e-06,-0.158079379007109,0.0290070384232355,Common
cg06584448,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,75456620,75456621,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,Body;Body;Body;Body;5'UTR;5'UTR;5'UTR;Body;Body;Body,,1.31568395587491e-05,-0.0480176343018499,0.0483963054755947,9.3818704514898e-05,0.147929057748064,0.141273642449064,haEWAS-only
cg04638395,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,74892693,74892694,SLCO2B1;SLCO2B1;SLCO2B1,Body;Body;Body,,1.04836118047543e-05,0.187570689793783,0.0303279689071579,0.0007943271195212,0.132521384387477,0.265949597178832,haEWAS-only
cg06462921,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,139673438,139673439,TBXAS1;TBXAS1;TBXAS1;TBXAS1;TBXAS1;TBXAS1,Body;Body;Body;Body;Body;Body,,3.2353135541326e-06,-0.277364445308294,0.0156090483802146,0.0002046873416334,-0.211782645627593,0.180172752375608,haEWAS-only
cg04031016,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,89842756,89842757,POC1B;POC1B;POC1B;POC1B,Body;Body;Body;Body,,5.09770514076095e-06,-0.301174189496868,0.0211293788430482,1.64898793529539e-05,-0.289021861938769,0.072065234739763,haEWAS-only
cg20522571,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,12794029,12794030,,,,2.3789844352827e-07,0.0965854383172021,0.0059156017286494,1.0595644192433e-07,-0.194890338368921,0.0056228510501366,Common
cg14907158,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,58414135,58414136,PDHB;PDHB;PDHB,Body;Body;Body,,6.35856803392172e-06,-0.217599325829969,0.0239433469690871,1.90980609561857e-05,-0.178768205389744,0.0754540176634812,haEWAS-only
cg17580416,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,44217559,44217560,HSP90AB1,Body,S_Shore,6.9814279429025e-06,-0.229663012372141,0.024360757151467,0.0003030855466774,-0.168695970894207,0.201590147324821,haEWAS-only
cg08436481,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,44048346,44048347,PIGT;PIGT;PIGT;PIGT;PIGT;PIGT;PIGT;PIGT;PIGT,Body;Body;Body;Body;Body;Body;Body;Body;Body,S_Shelf,2.57158241787609e-05,-0.0653537143408084,0.0669946035053298,0.0001865677084214,-0.12739596174888,0.177797573751751,haEWAS-only
cg03903882,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,115915314,115915315,SLC31A2,Body,S_Shore,2.82808022895774e-06,-0.173514704261101,0.0149565011402341,0.0004824763588578,-0.138894757413772,0.229028696762397,haEWAS-only
cg21655267,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,129083470,129083471,,,S_Shelf,8.28516954357857e-06,-0.140691886635913,0.0384405753789204,0.0005926149394821,0.168893290026959,0.245719896581858,haEWAS-only
cg13223209,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,16986391,16986392,CUBN,Body,,1.14811412390125e-05,0.157580106849205,0.0313909115807571,0.0001695789440714,0.139292475012704,0.172472480441865,haEWAS-only
cg17736671,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,148601198,148601199,,,N_Shore,1.0,0.0,1.0,6.77376192782855e-06,0.119317288826141,0.0499434124224464,Beta-only
cg16407092,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,46505093,46505094,LTF;LTF;LTF,5'UTR;1stExon;Body,N_Shore,2.79581516571522e-05,-0.0871632842559295,0.0458886935190598,0.0003769763988292,-0.0759809393051181,0.214944825483187,haEWAS-only
cg10658853,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,2233512,2233513,,,,1.1587969626077e-05,0.262143163971157,0.0313909115807571,0.0016509134150332,0.192603462359807,0.330375705429088,haEWAS-only
cg12141483,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,103609154,103609155,MANBA,Body,,3.06158842121739e-06,0.0770929122511221,0.0253765675363551,9.49747909220046e-05,-0.129061447439521,0.142260364952298,haEWAS-only
cg22299923,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,43130550,43130551,,,,2.39892316853455e-05,-0.0924915989177363,0.0426225683185899,0.0107981554821009,-0.0620612890721938,0.508832588893989,haEWAS-only
cg24871226,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,109232209,109232210,SSH1;MIR619;SSH1,Body;TSS1500;Body,,0.0149402843497686,0.040687088210402,0.557655550101913,1.63888281122071e-06,0.428668837465752,0.0238745378248075,Beta-only
cg05274981,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,56395456,56395457,,,,1.93670119341132e-07,-0.260757615316492,0.0037457848450408,1.06609573990322e-05,-0.226399712370439,0.0596756563442431,haEWAS-only
cg03718013,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,103871417,103871418,MARK3;MARK3;MARK3;MARK3;MARK3;MARK3;MARK3;MARK3;MARK3;MARK3,ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body;Body,,3.07235556275452e-05,-0.222980742779608,0.0472679808541899,0.0007994380108775,-0.156386653857885,0.266340480910058,haEWAS-only
